    -0.975     1.411    -0.806     0.812    -0.080     0.000     0.000     1.000     0.000     0.000     0.000     3.000
    -0.099    -0.197     0.252    -0.820     0.776     0.171     0.009     0.022     0.000     0.007     0.791     6.000
    -0.318    -1.537     0.516    -1.859    -0.080     0.000     0.100     0.000     0.000     0.026     0.873     6.000
    -0.975    -1.068     0.516    -0.375    -1.506     0.000     0.264     0.083     0.000     0.005     0.648     6.000
    -1.413     0.138    -0.806     1.554     1.062     0.000     0.012     0.988     0.000     0.000     0.000     3.000
    -0.099    -1.403    -0.542     0.070    -0.080     0.000     0.794     0.155     0.000     0.001     0.050     2.000
    -0.756    -0.398     1.045    -3.046    -0.650     0.995     0.001     0.000     0.000     0.003     0.001     1.000
     0.996     0.741     0.516     0.070     1.347     0.000     0.002     0.170     0.000     0.100     0.727     6.000
    -1.194     0.942    -0.013     1.554    -1.221     0.000     0.002     0.998     0.000     0.000     0.000     3.000
    -0.756     0.473    -0.013     0.812    -0.365     0.000     0.003     0.994     0.000     0.000     0.002     3.000
    -0.099    -0.264    -0.806     0.515     0.491     0.226     0.070     0.702     0.000     0.000     0.002     3.000
     0.120    -0.532     0.252    -0.227    -1.221     0.003     0.285     0.263     0.000     0.011     0.437     6.000
     1.215    -1.336    -0.013    -0.672    -0.365     0.000     0.417     0.004     0.000     0.011     0.567     6.000
    -0.537    -0.197     1.839    -0.969     0.491     0.823     0.000     0.001     0.000     0.036     0.139     1.000
     0.558     0.942     0.516     0.515     0.491     0.000     0.002     0.872     0.000     0.014     0.112     3.000
     1.215    -0.465    -1.600     0.218    -0.080     0.000     0.787     0.213     0.000     0.000     0.000     2.000
     0.339     0.808    -0.277     1.405    -0.365     0.000     0.006     0.994     0.000     0.000     0.000     3.000
     0.120    -1.671    -1.071     0.515    -1.791     0.000     0.991     0.009     0.000     0.000     0.000     2.000
    -0.537     1.411    -0.013     0.367     0.776     0.000     0.000     0.901     0.059     0.001     0.039     3.000
     0.120     0.808     1.045    -1.562     1.632     0.000     0.000     0.000     0.000     0.216     0.783     6.000
    -0.099    -0.331     0.781     0.664    -0.936     0.248     0.040     0.667     0.000     0.009     0.036     3.000
    -0.756    -0.264    -1.335     0.218    -0.080     0.610     0.046     0.344     0.000     0.000     0.000     1.000
     1.653     0.406     0.781    -0.672    -0.650     0.000     0.006     0.010     0.000     0.027     0.957     6.000
     0.996    -1.001     0.516    -1.265     0.776     0.000     0.020     0.000     0.000     0.044     0.935     6.000
    -0.318     1.478     0.252    -0.227    -0.936     0.000     0.001     0.717     0.000     0.002     0.281     3.000
    -2.509     1.747    -0.277     0.218     1.632     0.000     0.000     0.004     0.995     0.000     0.001     4.000
    -0.099     0.741    -0.542     0.960     0.776     0.000     0.003     0.996     0.000     0.000     0.000     3.000
     0.339    -1.202    -1.071    -1.117     0.206     0.000     0.967     0.007     0.000     0.001     0.024     2.000
    -1.632    -1.068    -0.806     0.812    -0.936     0.000     0.430     0.570     0.000     0.000     0.000     3.000
     1.434     0.004     0.252    -0.078    -0.080     0.000     0.064     0.161     0.000     0.019     0.755     6.000
    -1.632     1.680    -0.277     1.702     0.491     0.000     0.000     0.020     0.980     0.000     0.000     4.000
    -1.194     1.210     1.574    -1.414     0.206     0.000     0.000     0.005     0.000     0.018     0.977     6.000
     0.120     0.138     1.045     0.812     1.632     0.000     0.004     0.514     0.000     0.388     0.093     3.000
    -0.099     1.277     0.516     0.070    -0.080     0.000     0.000     0.737     0.000     0.004     0.258     3.000
    -0.318     0.674     1.045    -0.078    -0.365     0.000     0.001     0.482     0.000     0.013     0.504     6.000
     1.434    -0.063    -0.806    -1.710    -0.650     0.000     0.907     0.003     0.000     0.007     0.083     2.000
    -0.318    -0.398     0.516    -0.820     0.206     0.177     0.008     0.018     0.000     0.004     0.792     6.000
     1.215     1.344     1.310    -0.820     3.915     0.000     0.000     0.000     0.000     0.999     0.001     5.000
    -1.413     1.948     0.252    -0.672     1.062     0.000     0.000     0.079     0.000     0.001     0.921     6.000
    -0.756    -1.470     2.897    -1.562     0.206     0.000     0.000     0.000     0.000     0.997     0.003     5.000
    -0.537     0.071    -0.542    -0.375    -0.365     0.026     0.081     0.792     0.000     0.000     0.100     3.000
    -1.194     1.076    -0.542    -1.414     0.206     0.000     0.012     0.187     0.000     0.001     0.800     6.000
    -0.537     1.009     0.781    -1.265     1.062     0.000     0.000     0.005     0.000     0.012     0.983     6.000
    -0.975     0.741     0.252    -0.672    -0.080     0.000     0.002     0.217     0.000     0.001     0.780     6.000
    -0.099     1.009     0.516    -0.672     0.491     0.000     0.000     0.078     0.000     0.007     0.915     6.000
    -0.099    -1.202    -1.335     1.702    -1.221     0.000     0.926     0.074     0.000     0.000     0.000     2.000
     0.558     0.674     3.426     0.070     1.918     0.000     0.000     0.000     0.000     1.000     0.000     5.000
     0.339     1.277    -1.071     0.812     0.776     0.000     0.002     0.998     0.000     0.000     0.000     3.000
     2.529     0.942     1.045    -0.523     0.776     0.000     0.000     0.001     0.000     0.031     0.968     6.000
    -0.099     1.948    -1.600     0.664    -0.080     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     0.996     1.478     1.310     0.367    -0.936     0.000     0.001     0.612     0.000     0.170     0.218     3.000
    -0.318     0.942    -1.600     0.218     1.062     0.000     0.006     0.993     0.000     0.000     0.000     3.000
    -0.756     0.205    -0.806    -0.078    -0.936     0.000     0.064     0.930     0.000     0.000     0.007     3.000
     0.339    -1.604     1.574    -0.820     0.491     0.000     0.005     0.000     0.000     0.312     0.683     6.000
    -0.537     0.205     0.252    -0.523    -0.650     0.000     0.019     0.314     0.000     0.002     0.665     6.000
    -0.756     1.009     0.781    -1.562    -0.936     0.000     0.001     0.010     0.000     0.008     0.981     6.000
    -0.537     0.473    -2.658    -0.227    -1.221     0.000     0.242     0.758     0.000     0.000     0.000     3.000
    -2.509     0.205    -0.542     0.515    -1.506     0.000     0.027     0.971     0.000     0.000     0.003     3.000
    -0.099    -2.408     0.781    -1.117     1.632     0.000     0.010     0.000     0.000     0.161     0.829     6.000
    -0.099     0.272    -0.806     1.109     0.206     0.000     0.018     0.982     0.000     0.000     0.000     3.000
    -0.099    -0.264     0.516    -0.227    -1.506     0.278     0.107     0.242     0.000     0.012     0.360     6.000
    -0.318     0.607     0.516     0.664    -0.936     0.000     0.004     0.982     0.000     0.001     0.013     3.000
     0.558     1.411     1.310    -1.414     0.776     0.000     0.000     0.001     0.000     0.157     0.842     6.000
    -0.756     0.674    -1.600     1.702     0.491     0.000     0.008     0.992     0.000     0.000     0.000     3.000
    -1.852     0.473    -0.542     1.109    -1.791     0.000     0.019     0.981     0.000     0.000     0.000     3.000
    -1.194     1.076    -0.013     0.812     0.776     0.000     0.000     0.994     0.001     0.000     0.005     3.000
    -0.537    -0.264     0.252    -2.007    -0.936     0.945     0.010     0.000     0.000     0.001     0.044     1.000
     0.558     0.473     1.574    -2.452     0.776     0.000     0.000     0.000     0.000     0.905     0.095     5.000
    -0.099     0.339     0.516    -0.375    -0.650     0.000     0.010     0.305     0.000     0.006     0.678     6.000
     0.120     1.076    -1.864     1.702    -1.506     0.000     0.041     0.959     0.000     0.000     0.000     3.000
     0.996    -2.073    -0.542    -3.046     0.491     0.000     0.960     0.000     0.000     0.038     0.002     2.000
    -1.194    -0.063    -4.510     0.515     0.206     0.999     0.000     0.000     0.000     0.000     0.000     1.000
    -0.099     0.339    -0.013    -1.117    -0.365     0.000     0.028     0.074     0.000     0.004     0.894     6.000
     0.120    -2.073     0.252    -0.672     0.206     0.000     0.142     0.001     0.000     0.014     0.843     6.000
    -0.099     0.339    -1.335     0.070    -0.365     0.000     0.058     0.941     0.000     0.000     0.000     3.000
     1.653     0.272     0.516     0.367    -0.936     0.000     0.112     0.481     0.000     0.045     0.363     3.000
     0.120    -0.130    -0.542     0.812    -0.936     0.032     0.120     0.847     0.000     0.000     0.001     3.000
    -0.318    -0.800    -0.277    -0.227    -0.650     0.000     0.448     0.352     0.000     0.002     0.198     2.000
     1.215     1.277    -0.806     0.812     1.062     0.000     0.006     0.989     0.000     0.002     0.002     3.000
     0.339    -0.197    -0.277     0.960    -1.221     0.011     0.199     0.789     0.000     0.001     0.001     3.000
     0.339     0.540    -0.013    -0.969    -0.936     0.000     0.047     0.127     0.000     0.009     0.817     6.000
     1.215    -0.465    -1.335    -0.969    -0.080     0.000     0.970     0.022     0.000     0.001     0.007     2.000
     0.120    -0.063    -0.013    -1.414     0.491     0.075     0.029     0.009     0.000     0.011     0.876     6.000
     0.996    -0.733    -0.277     0.515    -0.650     0.000     0.657     0.319     0.000     0.003     0.020     2.000
    -0.975     1.411    -0.277    -0.078    -1.221     0.000     0.002     0.964     0.002     0.000     0.032     3.000
     0.996     0.272    -0.542     0.367    -1.221     0.000     0.221     0.770     0.000     0.001     0.008     3.000
    -0.975     0.674    -0.013     0.218    -0.650     0.000     0.003     0.966     0.000     0.000     0.030     3.000
    -1.194     0.674    -0.542     0.515     1.062     0.000     0.002     0.993     0.000     0.000     0.005     3.000
    -0.537    -2.810    -0.013     0.664    -2.077     0.000     0.996     0.001     0.000     0.002     0.002     2.000
    -0.756     0.071    -0.806     1.702    -0.936     0.004     0.057     0.939     0.000     0.000     0.000     3.000
    -0.099     0.674    -0.806     0.218    -0.080     0.000     0.010     0.987     0.000     0.000     0.003     3.000
     0.120     1.344    -0.806     0.664    -0.080     0.000     0.001     0.998     0.000     0.000     0.000     3.000
    -0.537     0.071     0.516    -0.820    -0.650     0.016     0.011     0.071     0.000     0.003     0.899     6.000
    -0.756     0.339    -0.806     1.257     1.632     0.000     0.011     0.988     0.000     0.000     0.000     3.000
     1.434     0.272     1.574    -0.672     0.491     0.000     0.001     0.003     0.000     0.273     0.723     6.000
     1.215     0.205     2.103    -1.265    -0.936     0.000     0.001     0.000     0.000     0.880     0.119     5.000
    -0.318     0.339    -0.013     0.664    -0.365     0.000     0.008     0.985     0.000     0.000     0.006     3.000
     0.339    -1.269     1.574    -1.562     1.632     0.000     0.001     0.000     0.000     0.792     0.207     5.000
     2.748     0.406    -0.277     0.515     1.062     0.000     0.276     0.199     0.000     0.035     0.490     6.000
    -0.756    -0.331    -0.542     0.515    -0.080     0.303     0.040     0.654     0.000     0.000     0.003     3.000
    -0.099     0.339    -1.071     1.702    -0.080     0.000     0.030     0.970     0.000     0.000     0.000     3.000
    -0.537     0.205     0.252     0.515     0.206     0.000     0.006     0.954     0.000     0.001     0.039     3.000
     1.215     0.004     0.516    -1.414     0.491     0.000     0.007     0.001     0.000     0.032     0.961     6.000
     1.653     0.071    -0.013    -0.672     0.206     0.000     0.045     0.021     0.000     0.011     0.923     6.000
    -0.537    -1.135    -2.129     0.664    -2.647     0.000     0.993     0.007     0.000     0.000     0.000     2.000
     1.653    -1.604    -2.129     0.515    -2.077     0.000     1.000     0.000     0.000     0.000     0.000     2.000
    -0.756     0.071    -0.013     0.070    -0.080     0.008     0.016     0.855     0.000     0.000     0.120     3.000
     0.120    -1.135    -0.542    -0.078    -2.933     0.000     0.996     0.003     0.000     0.001     0.000     2.000
    -0.756     0.339     0.781    -0.969    -1.221     0.000     0.007     0.052     0.000     0.006     0.934     6.000
    -0.099    -0.666     0.516    -0.969    -1.221     0.000     0.113     0.016     0.000     0.015     0.855     6.000
