    -0.318     1.478     0.252    -0.227    -0.936     0.005     0.914     0.080     0.000     0.000     0.000     2.000
    -2.509     1.747    -0.277     0.218     1.632     0.000     0.997     0.003     0.000     0.000     0.000     2.000
    -0.099     0.741    -0.542     0.960     0.776     0.007     0.986     0.007     0.000     0.000     0.000     2.000
     0.339    -1.202    -1.071    -1.117     0.206     0.191     0.032     0.776     0.000     0.001     0.000     3.000
    -1.632    -1.068    -0.806     0.812    -0.936     0.470     0.524     0.006     0.000     0.000     0.000     2.000
     1.434     0.004     0.252    -0.078    -0.080     0.065     0.173     0.501     0.001     0.259     0.000     3.000
    -1.632     1.680    -0.277     1.702     0.491     0.000     1.000     0.000     0.000     0.000     0.000     2.000
    -1.194     1.210     1.574    -1.414     0.206     0.000     0.058     0.939     0.003     0.000     0.000     3.000
     0.120     0.138     1.045     0.812     1.632     0.002     0.586     0.185     0.222     0.005     0.000     2.000
    -0.099     1.277     0.516     0.070    -0.080     0.002     0.891     0.105     0.000     0.001     0.000     2.000
    -0.318     0.674     1.045    -0.078    -0.365     0.005     0.618     0.376     0.000     0.001     0.000     2.000
     1.434    -0.063    -0.806    -1.710    -0.650     0.048     0.012     0.894     0.000     0.047     0.000     3.000
    -0.318    -0.398     0.516    -0.820     0.206     0.006     0.063     0.931     0.000     0.000     0.000     3.000
     1.215     1.344     1.310    -0.820     3.915     0.000     0.000     0.000     0.999     0.000     0.000     4.000
    -1.413     1.948     0.252    -0.672     1.062     0.000     0.875     0.124     0.001     0.000     0.000     2.000
    -0.756    -1.470     2.897    -1.562     0.206     0.000     0.000     0.995     0.005     0.000     0.000     3.000
    -0.537     0.071    -0.542    -0.375    -0.365     0.081     0.678     0.240     0.000     0.000     0.000     2.000
    -1.194     1.076    -0.542    -1.414     0.206     0.002     0.441     0.558     0.000     0.000     0.000     3.000
    -0.537     1.009     0.781    -1.265     1.062     0.000     0.073     0.914     0.013     0.000     0.000     3.000
    -0.975     0.741     0.252    -0.672    -0.080     0.003     0.585     0.411     0.000     0.000     0.000     2.000
    -0.099     1.009     0.516    -0.672     0.491     0.001     0.349     0.645     0.003     0.002     0.000     3.000
    -0.099    -1.202    -1.335     1.702    -1.221     0.928     0.072     0.000     0.000     0.000     0.000     1.000
     0.558     0.674     3.426     0.070     1.918     0.000     0.000     0.002     0.998     0.000     0.000     4.000
     0.339     1.277    -1.071     0.812     0.776     0.006     0.989     0.004     0.000     0.001     0.000     2.000
     2.529     0.942     1.045    -0.523     0.776     0.000     0.001     0.041     0.022     0.936     0.000     5.000
    -0.099     1.948    -1.600     0.664    -0.080     0.004     0.995     0.001     0.000     0.000     0.000     2.000
     0.996     1.478     1.310     0.367    -0.936     0.005     0.777     0.151     0.001     0.065     0.000     2.000
    -0.318     0.942    -1.600     0.218     1.062     0.009     0.981     0.010     0.000     0.000     0.000     2.000
    -0.756     0.205    -0.806    -0.078    -0.936     0.137     0.816     0.047     0.000     0.000     0.000     2.000
     0.339    -1.604     1.574    -0.820     0.491     0.001     0.002     0.991     0.005     0.001     0.000     3.000
    -0.537     0.205     0.252    -0.523    -0.650     0.027     0.458     0.515     0.000     0.000     0.000     3.000
