     0.339    -1.403     2.103    -1.562     1.632     0.000     0.000     0.959     0.041     3.000
    -0.318     0.339    -0.542     0.367    -0.650     0.069     0.897     0.034     0.000     2.000
    -0.537    -0.197    -0.806    -0.672     0.491     0.047     0.454     0.499     0.000     3.000
     0.120    -1.001     0.516    -0.820     0.491     0.005     0.024     0.972     0.000     3.000
    -0.975    -0.264     1.045    -1.117    -0.365     0.001     0.041     0.958     0.000     3.000
    -0.537    -2.408    -1.335    -0.523    -0.650     0.954     0.010     0.036     0.000     1.000
     0.777     0.272     1.045    -1.562     0.776     0.000     0.005     0.994     0.001     3.000
     1.653    -0.465     1.045     0.070     0.776     0.004     0.067     0.919     0.010     3.000
    -0.318    -0.264     0.252    -2.155     0.491     0.000     0.004     0.996     0.000     3.000
     0.339    -0.934     0.252    -0.672     0.491     0.012     0.045     0.943     0.000     3.000
     0.120     2.283    -0.542     0.960     1.347     0.000     0.998     0.002     0.000     2.000
     0.777    -2.676    -0.277     0.070     0.491     0.591     0.021     0.388     0.000     1.000
    -0.537    -0.666     0.252     1.702    -0.365     0.105     0.885     0.010     0.000     2.000
    -0.537    -0.934     0.781    -1.710     0.491     0.000     0.003     0.997     0.000     3.000
    -0.537     0.138     0.516     1.257    -0.650     0.021     0.963     0.016     0.000     2.000
    -0.975    -0.532     0.781     1.109    -0.365     0.035     0.905     0.060     0.000     2.000
     0.558    -0.130     0.781    -0.078    -0.365     0.017     0.267     0.717     0.000     3.000
     0.339    -2.006    -0.277     1.257     0.491     0.733     0.213     0.054     0.000     1.000
    -0.099    -0.130    -0.277     0.515    -0.650     0.141     0.797     0.062     0.000     2.000
    -0.537    -0.063     0.252    -1.710    -0.080     0.001     0.021     0.978     0.000     3.000
     0.558     0.674    -0.013    -0.523     0.491     0.005     0.389     0.606     0.000     3.000
    -1.194    -1.403    -1.864     1.257    -0.365     0.857     0.143     0.000     0.000     1.000
    -0.537     1.277    -0.277     0.070     0.491     0.002     0.951     0.047     0.000     2.000
    -0.756    -0.398     1.045     0.812    -0.936     0.042     0.826     0.133     0.000     2.000
    -1.194     0.674     0.781    -0.672     1.632     0.000     0.245     0.744     0.011     3.000
     0.558    -1.470    -0.806     1.702    -1.506     0.955     0.044     0.000     0.000     1.000
     0.339    -0.398    -0.542     0.070    -0.365     0.261     0.537     0.202     0.000     2.000
    -0.537     0.875    -0.542    -0.078    -0.080     0.011     0.927     0.063     0.000     2.000
     1.872    -0.063     1.310    -0.227     2.203     0.000     0.004     0.192     0.805     4.000
    -0.756    -0.398    -0.277     0.515    -0.080     0.087     0.840     0.072     0.000     2.000
     0.558     0.138    -0.013     0.664    -0.365     0.066     0.853     0.081     0.000     2.000
     1.653    -0.465     1.574    -1.562    -0.650     0.000     0.001     0.999     0.000     3.000
    -0.318    -1.202    -0.806     1.257    -1.221     0.835     0.162     0.002     0.000     1.000
    -0.537     0.942     0.516     0.367    -0.936     0.006     0.942     0.052     0.000     2.000
    -0.318     0.875    -0.013     1.405     0.206     0.003     0.993     0.004     0.000     2.000
    -0.537    -0.197    -0.806    -3.046    -0.936     0.003     0.003     0.994     0.000     3.000
     0.558     0.272     0.516     0.812    -1.221     0.067     0.866     0.067     0.000     2.000
    -0.099     0.205    -0.277    -0.672     0.776     0.007     0.325     0.668     0.000     3.000
     0.339     0.473     0.516     0.515     1.062     0.002     0.773     0.221     0.004     2.000
    -0.099    -0.197     0.516     0.218    -0.936     0.072     0.632     0.296     0.000     2.000
    -0.318    -0.331    -0.542    -0.375    -0.365     0.147     0.502     0.351     0.000     2.000
    -0.537     1.612    -0.542     1.554    -0.365     0.002     0.998     0.000     0.000     2.000
     3.624     1.545    -0.013     0.812     0.491     0.009     0.869     0.119     0.003     2.000
     0.339    -0.130     0.252    -0.672     0.491     0.005     0.115     0.880     0.000     3.000
    -0.756    -0.130     0.252    -0.672     0.491     0.004     0.220     0.776     0.000     3.000
     0.558    -0.733     0.516    -0.820    -1.221     0.048     0.045     0.906     0.000     3.000
     0.120     0.741     1.310    -0.672     0.206     0.000     0.111     0.888     0.001     3.000
