    -0.975     1.411    -0.806     0.812    -0.080     0.004     0.996     0.000     2.000
    -0.099    -0.197     0.252    -0.820     0.776     0.928     0.072     0.000     1.000
    -0.318    -1.537     0.516    -1.859    -0.080     0.998     0.002     0.000     1.000
    -0.975    -1.068     0.516    -0.375    -1.506     0.571     0.429     0.000     1.000
    -1.413     0.138    -0.806     1.554     1.062     0.001     0.999     0.000     2.000
    -0.099    -1.403    -0.542     0.070    -0.080     0.259     0.741     0.000     2.000
    -0.756    -0.398     1.045    -3.046    -0.650     1.000     0.000     0.000     1.000
     0.996     0.741     0.516     0.070     1.347     0.599     0.362     0.040     1.000
    -1.194     0.942    -0.013     1.554    -1.221     0.001     0.999     0.000     2.000
    -0.756     0.473    -0.013     0.812    -0.365     0.015     0.985     0.000     2.000
    -0.099    -0.264    -0.806     0.515     0.491     0.044     0.956     0.000     2.000
     0.120    -0.532     0.252    -0.227    -1.221     0.479     0.521     0.000     2.000
     1.215    -1.336    -0.013    -0.672    -0.365     0.918     0.082     0.000     1.000
    -0.537    -0.197     1.839    -0.969     0.491     0.989     0.009     0.002     1.000
     0.558     0.942     0.516     0.515     0.491     0.157     0.842     0.001     2.000
     1.215    -0.465    -1.600     0.218    -0.080     0.064     0.936     0.000     2.000
     0.339     0.808    -0.277     1.405    -0.365     0.003     0.997     0.000     2.000
     0.120    -1.671    -1.071     0.515    -1.791     0.022     0.978     0.000     2.000
    -0.537     1.411    -0.013     0.367     0.776     0.072     0.927     0.000     2.000
     0.120     0.808     1.045    -1.562     1.632     0.983     0.003     0.015     1.000
    -0.099    -0.331     0.781     0.664    -0.936     0.096     0.904     0.000     2.000
    -0.756    -0.264    -1.335     0.218    -0.080     0.030     0.970     0.000     2.000
     1.653     0.406     0.781    -0.672    -0.650     0.929     0.071     0.000     1.000
     0.996    -1.001     0.516    -1.265     0.776     0.995     0.005     0.000     1.000
    -0.318     1.478     0.252    -0.227    -0.936     0.228     0.772     0.000     2.000
    -2.509     1.747    -0.277     0.218     1.632     0.041     0.959     0.000     2.000
    -0.099     0.741    -0.542     0.960     0.776     0.011     0.989     0.000     2.000
     0.339    -1.202    -1.071    -1.117     0.206     0.904     0.096     0.000     1.000
    -1.632    -1.068    -0.806     0.812    -0.936     0.006     0.994     0.000     2.000
     1.434     0.004     0.252    -0.078    -0.080     0.615     0.385     0.000     1.000
    -1.632     1.680    -0.277     1.702     0.491     0.000     1.000     0.000     2.000
    -1.194     1.210     1.574    -1.414     0.206     0.989     0.011     0.000     1.000
     0.120     0.138     1.045     0.812     1.632     0.213     0.640     0.147     2.000
    -0.099     1.277     0.516     0.070    -0.080     0.246     0.754     0.000     2.000
    -0.318     0.674     1.045    -0.078    -0.365     0.518     0.482     0.000     1.000
     1.434    -0.063    -0.806    -1.710    -0.650     0.980     0.020     0.000     1.000
    -0.318    -0.398     0.516    -0.820     0.206     0.930     0.070     0.000     1.000
     1.215     1.344     1.310    -0.820     3.915     0.002     0.000     0.998     3.000
    -1.413     1.948     0.252    -0.672     1.062     0.608     0.391     0.001     1.000
    -0.756    -1.470     2.897    -1.562     0.206     0.999     0.000     0.001     1.000
    -0.537     0.071    -0.542    -0.375    -0.365     0.304     0.696     0.000     2.000
    -1.194     1.076    -0.542    -1.414     0.206     0.863     0.137     0.000     1.000
    -0.537     1.009     0.781    -1.265     1.062     0.979     0.020     0.002     1.000
    -0.975     0.741     0.252    -0.672    -0.080     0.665     0.335     0.000     1.000
    -0.099     1.009     0.516    -0.672     0.491     0.837     0.162     0.000     1.000
    -0.099    -1.202    -1.335     1.702    -1.221     0.000     1.000     0.000     2.000
     0.558     0.674     3.426     0.070     1.918     0.012     0.000     0.988     3.000
     0.339     1.277    -1.071     0.812     0.776     0.008     0.992     0.000     2.000
     2.529     0.942     1.045    -0.523     0.776     0.939     0.031     0.029     1.000
    -0.099     1.948    -1.600     0.664    -0.080     0.002     0.998     0.000     2.000
     0.996     1.478     1.310     0.367    -0.936     0.262     0.738     0.000     2.000
    -0.318     0.942    -1.600     0.218     1.062     0.027     0.973     0.000     2.000
    -0.756     0.205    -0.806    -0.078    -0.936     0.070     0.930     0.000     2.000
     0.339    -1.604     1.574    -0.820     0.491     0.993     0.006     0.001     1.000
    -0.537     0.205     0.252    -0.523    -0.650     0.604     0.396     0.000     1.000
    -0.756     1.009     0.781    -1.562    -0.936     0.974     0.026     0.000     1.000
    -0.537     0.473    -2.658    -0.227    -1.221     0.009     0.991     0.000     2.000
    -2.509     0.205    -0.542     0.515    -1.506     0.005     0.995     0.000     2.000
    -0.099    -2.408     0.781    -1.117     1.632     0.994     0.003     0.003     1.000
    -0.099     0.272    -0.806     1.109     0.206     0.005     0.995     0.000     2.000
    -0.099    -0.264     0.516    -0.227    -1.506     0.461     0.539     0.000     2.000
    -0.318     0.607     0.516     0.664    -0.936     0.040     0.960     0.000     2.000
     0.558     1.411     1.310    -1.414     0.776     0.991     0.005     0.003     1.000
    -0.756     0.674    -1.600     1.702     0.491     0.000     1.000     0.000     2.000
    -1.852     0.473    -0.542     1.109    -1.791     0.001     0.999     0.000     2.000
    -1.194     1.076    -0.013     0.812     0.776     0.016     0.984     0.000     2.000
    -0.537    -0.264     0.252    -2.007    -0.936     0.994     0.006     0.000     1.000
     0.558     0.473     1.574    -2.452     0.776     0.999     0.000     0.001     1.000
    -0.099     0.339     0.516    -0.375    -0.650     0.611     0.389     0.000     1.000
     0.120     1.076    -1.864     1.702    -1.506     0.000     1.000     0.000     2.000
     0.996    -2.073    -0.542    -3.046     0.491     1.000     0.000     0.000     1.000
    -1.194    -0.063    -4.510     0.515     0.206     0.000     1.000     0.000     2.000
    -0.099     0.339    -0.013    -1.117    -0.365     0.904     0.096     0.000     1.000
     0.120    -2.073     0.252    -0.672     0.206     0.948     0.052     0.000     1.000
    -0.099     0.339    -1.335     0.070    -0.365     0.041     0.959     0.000     2.000
     1.653     0.272     0.516     0.367    -0.936     0.254     0.746     0.000     2.000
     0.120    -0.130    -0.542     0.812    -0.936     0.012     0.988     0.000     2.000
    -0.318    -0.800    -0.277    -0.227    -0.650     0.370     0.630     0.000     2.000
     1.215     1.277    -0.806     0.812     1.062     0.021     0.978     0.000     2.000
     0.339    -0.197    -0.277     0.960    -1.221     0.011     0.989     0.000     2.000
     0.339     0.540    -0.013    -0.969    -0.936     0.830     0.170     0.000     1.000
     1.215    -0.465    -1.335    -0.969    -0.080     0.793     0.207     0.000     1.000
     0.120    -0.063    -0.013    -1.414     0.491     0.981     0.019     0.000     1.000
     0.996    -0.733    -0.277     0.515    -0.650     0.100     0.900     0.000     2.000
    -0.975     1.411    -0.277    -0.078    -1.221     0.056     0.944     0.000     2.000
     0.996     0.272    -0.542     0.367    -1.221     0.051     0.949     0.000     2.000
    -0.975     0.674    -0.013     0.218    -0.650     0.063     0.937     0.000     2.000
    -1.194     0.674    -0.542     0.515     1.062     0.030     0.970     0.000     2.000
    -0.537    -2.810    -0.013     0.664    -2.077     0.058     0.942     0.000     2.000
    -0.756     0.071    -0.806     1.702    -0.936     0.000     1.000     0.000     2.000
    -0.099     0.674    -0.806     0.218    -0.080     0.050     0.950     0.000     2.000
     0.120     1.344    -0.806     0.664    -0.080     0.010     0.990     0.000     2.000
    -0.537     0.071     0.516    -0.820    -0.650     0.853     0.147     0.000     1.000
    -0.756     0.339    -0.806     1.257     1.632     0.004     0.995     0.000     2.000
     1.434     0.272     1.574    -0.672     0.491     0.977     0.015     0.008     1.000
     1.215     0.205     2.103    -1.265    -0.936     0.997     0.003     0.000     1.000
    -0.318     0.339    -0.013     0.664    -0.365     0.032     0.968     0.000     2.000
     0.339    -1.269     1.574    -1.562     1.632     0.983     0.000     0.016     1.000
     2.748     0.406    -0.277     0.515     1.062     0.271     0.719     0.010     2.000
    -0.756    -0.331    -0.542     0.515    -0.080     0.034     0.966     0.000     2.000
    -0.099     0.339    -1.071     1.702    -0.080     0.000     1.000     0.000     2.000
    -0.537     0.205     0.252     0.515     0.206     0.088     0.912     0.000     2.000
     1.215     0.004     0.516    -1.414     0.491     0.994     0.006     0.000     1.000
     1.653     0.071    -0.013    -0.672     0.206     0.901     0.099     0.000     1.000
    -0.537    -1.135    -2.129     0.664    -2.647     0.001     0.999     0.000     2.000
     1.653    -1.604    -2.129     0.515    -2.077     0.010     0.990     0.000     2.000
    -0.756     0.071    -0.013     0.070    -0.080     0.183     0.817     0.000     2.000
     0.120    -1.135    -0.542    -0.078    -2.933     0.102     0.898     0.000     2.000
    -0.756     0.339     0.781    -0.969    -1.221     0.880     0.120     0.000     1.000
    -0.099    -0.666     0.516    -0.969    -1.221     0.926     0.074     0.000     1.000
     0.558    -2.140     0.252    -0.969    -0.080     0.981     0.019     0.000     1.000
     2.748    -1.269    -1.864    -1.117    -1.791     0.803     0.197     0.000     1.000
    -0.537    -0.197    -0.013    -0.078     0.776     0.423     0.577     0.000     2.000
    -0.099    -0.264    -1.071     0.070    -0.080     0.088     0.912     0.000     2.000
     0.339     0.875    -0.542     0.812    -0.080     0.013     0.987     0.000     2.000
    -0.975    -0.197    -0.542     0.664     0.206     0.021     0.979     0.000     2.000
    -0.099    -0.733     1.045    -1.414    -0.365     0.994     0.006     0.000     1.000
    -1.413     1.210    -1.071     0.070    -0.936     0.014     0.986     0.000     2.000
     0.777    -0.599    -0.277    -1.710    -2.362     0.974     0.026     0.000     1.000
    -1.194     1.411    -0.277     1.702    -0.080     0.000     1.000     0.000     2.000
     0.777    -1.872    -1.864     1.702     0.491     0.001     0.999     0.000     2.000
     0.777     0.674     3.161    -1.117     2.203     0.049     0.000     0.951     3.000
     0.558    -0.934     0.252    -1.710     0.206     0.997     0.003     0.000     1.000
    -1.194    -1.068     0.252    -0.820    -0.936     0.822     0.178     0.000     1.000
    -0.099     0.004     0.252     0.367    -0.365     0.135     0.865     0.000     2.000
    -0.975     0.607     1.045     0.515     0.491     0.166     0.833     0.001     2.000
    -0.537    -0.599     0.252    -0.672    -0.365     0.812     0.188     0.000     1.000
     0.558    -0.130     1.045    -0.969     1.918     0.908     0.006     0.086     1.000
    -1.413     1.814    -0.013    -0.227    -0.650     0.105     0.895     0.000     2.000
     0.996    -0.934     0.781     1.554     5.627     0.000     0.000     1.000     3.000
    -0.318     0.406     0.781     0.960    -0.080     0.039     0.961     0.000     2.000
     0.996    -0.264     1.045     0.367     1.918     0.386     0.128     0.486     3.000
    -0.975     1.143     1.045    -0.672     1.062     0.887     0.108     0.005     1.000
     0.996    -0.666    -1.071     0.960    -0.080     0.013     0.987     0.000     2.000
     0.558    -0.063    -0.013     0.664    -0.936     0.045     0.955     0.000     2.000
     2.091    -2.542     2.632    -0.820    -0.080     0.997     0.001     0.003     1.000
     0.777    -1.269     0.781     0.070    -0.650     0.671     0.329     0.000     1.000
    -0.975     0.339     0.252     1.702     0.206     0.002     0.998     0.000     2.000
     1.215     0.138    -1.600    -0.523    -0.080     0.331     0.669     0.000     2.000
    -0.099     0.942     0.781    -0.672     1.062     0.906     0.089     0.005     1.000
    -2.728     0.473    -0.542    -0.969    -0.365     0.420     0.580     0.000     2.000
     0.339    -1.068    -1.335     0.515    -0.936     0.020     0.980     0.000     2.000
     0.339    -0.666    -0.542     0.515    -0.365     0.060     0.940     0.000     2.000
     0.120    -0.197    -0.542     0.070     0.491     0.220     0.780     0.000     2.000
    -0.537     1.277     0.781     0.218     0.206     0.212     0.788     0.000     2.000
     0.120    -1.537    -0.277     0.218    -0.365     0.241     0.759     0.000     2.000
    -0.756    -1.202     0.781    -0.078    -1.506     0.471     0.529     0.000     2.000
     0.339    -0.800    -0.277     0.664     0.491     0.088     0.912     0.000     2.000
     1.653     0.138     0.252     0.070     0.491     0.587     0.411     0.002     1.000
     0.339     0.607    -0.542     0.367     0.491     0.075     0.925     0.000     2.000
    -0.318    -0.934    -0.277     0.367    -0.365     0.104     0.896     0.000     2.000
    -0.756    -0.867     0.516    -1.117     0.491     0.975     0.024     0.000     1.000
    -0.318    -2.207    -0.013    -0.672     1.062     0.946     0.054     0.000     1.000
