    -0.975     1.411    -0.806     0.812    -0.080     0.002     0.998     0.000     0.000     0.000     2.000
    -0.099    -0.197     0.252    -0.820     0.776     0.000     0.983     0.017     0.000     0.000     2.000
    -0.318    -1.537     0.516    -1.859    -0.080     0.002     0.984     0.014     0.000     0.000     2.000
    -0.975    -1.068     0.516    -0.375    -1.506     0.000     0.999     0.001     0.000     0.000     2.000
    -1.413     0.138    -0.806     1.554     1.062     0.000     0.970     0.030     0.000     0.000     2.000
    -0.099    -1.403    -0.542     0.070    -0.080     0.001     0.991     0.007     0.000     0.000     2.000
    -0.756    -0.398     1.045    -3.046    -0.650     0.017     0.983     0.000     0.000     0.000     2.000
     0.996     0.741     0.516     0.070     1.347     0.000     0.911     0.059     0.030     0.000     2.000
    -1.194     0.942    -0.013     1.554    -1.221     0.000     1.000     0.000     0.000     0.000     2.000
    -0.756     0.473    -0.013     0.812    -0.365     0.000     0.999     0.001     0.000     0.000     2.000
    -0.099    -0.264    -0.806     0.515     0.491     0.001     0.996     0.003     0.000     0.000     2.000
     0.120    -0.532     0.252    -0.227    -1.221     0.003     0.996     0.000     0.000     0.000     2.000
     1.215    -1.336    -0.013    -0.672    -0.365     0.016     0.973     0.003     0.007     0.000     2.000
    -0.537    -0.197     1.839    -0.969     0.491     0.000     0.608     0.392     0.000     0.000     2.000
     0.558     0.942     0.516     0.515     0.491     0.000     0.987     0.007     0.006     0.000     2.000
     1.215    -0.465    -1.600     0.218    -0.080     0.504     0.479     0.000     0.017     0.000     1.000
     0.339     0.808    -0.277     1.405    -0.365     0.001     0.997     0.000     0.002     0.000     2.000
     0.120    -1.671    -1.071     0.515    -1.791     0.057     0.943     0.000     0.000     0.000     2.000
    -0.537     1.411    -0.013     0.367     0.776     0.000     0.998     0.001     0.000     0.000     2.000
     0.120     0.808     1.045    -1.562     1.632     0.000     0.932     0.067     0.001     0.000     2.000
    -0.099    -0.331     0.781     0.664    -0.936     0.000     0.994     0.006     0.000     0.000     2.000
    -0.756    -0.264    -1.335     0.218    -0.080     0.019     0.981     0.000     0.000     0.000     2.000
     1.653     0.406     0.781    -0.672    -0.650     0.011     0.745     0.000     0.244     0.000     2.000
     0.996    -1.001     0.516    -1.265     0.776     0.001     0.910     0.085     0.004     0.000     2.000
    -0.318     1.478     0.252    -0.227    -0.936     0.007     0.993     0.000     0.000     0.000     2.000
    -2.509     1.747    -0.277     0.218     1.632     0.000     0.996     0.004     0.000     0.000     2.000
    -0.099     0.741    -0.542     0.960     0.776     0.000     0.997     0.002     0.000     0.000     2.000
     0.339    -1.202    -1.071    -1.117     0.206     0.223     0.777     0.000     0.000     0.000     2.000
    -1.632    -1.068    -0.806     0.812    -0.936     0.000     0.999     0.001     0.000     0.000     2.000
     1.434     0.004     0.252    -0.078    -0.080     0.004     0.916     0.002     0.078     0.000     2.000
    -1.632     1.680    -0.277     1.702     0.491     0.000     0.999     0.001     0.000     0.000     2.000
    -1.194     1.210     1.574    -1.414     0.206     0.000     0.997     0.003     0.000     0.000     2.000
     0.120     0.138     1.045     0.812     1.632     0.000     0.101     0.899     0.000     0.000     3.000
    -0.099     1.277     0.516     0.070    -0.080     0.000     0.999     0.000     0.001     0.000     2.000
    -0.318     0.674     1.045    -0.078    -0.365     0.000     0.997     0.003     0.000     0.000     2.000
     1.434    -0.063    -0.806    -1.710    -0.650     0.965     0.030     0.000     0.005     0.000     1.000
    -0.318    -0.398     0.516    -0.820     0.206     0.000     0.989     0.011     0.000     0.000     2.000
     1.215     1.344     1.310    -0.820     3.915     0.000     0.012     0.986     0.002     0.000     3.000
    -1.413     1.948     0.252    -0.672     1.062     0.000     0.999     0.001     0.000     0.000     2.000
    -0.756    -1.470     2.897    -1.562     0.206     0.000     0.021     0.979     0.000     0.000     3.000
    -0.537     0.071    -0.542    -0.375    -0.365     0.013     0.987     0.000     0.000     0.000     2.000
    -1.194     1.076    -0.542    -1.414     0.206     0.059     0.941     0.000     0.000     0.000     2.000
    -0.537     1.009     0.781    -1.265     1.062     0.000     0.993     0.007     0.000     0.000     2.000
    -0.975     0.741     0.252    -0.672    -0.080     0.001     0.999     0.000     0.000     0.000     2.000
    -0.099     1.009     0.516    -0.672     0.491     0.001     0.998     0.001     0.001     0.000     2.000
    -0.099    -1.202    -1.335     1.702    -1.221     0.004     0.996     0.000     0.000     0.000     2.000
     0.558     0.674     3.426     0.070     1.918     0.000     0.001     0.999     0.000     0.000     3.000
     0.339     1.277    -1.071     0.812     0.776     0.011     0.983     0.000     0.006     0.000     2.000
     2.529     0.942     1.045    -0.523     0.776     0.000     0.038     0.000     0.961     0.000     4.000
    -0.099     1.948    -1.600     0.664    -0.080     0.303     0.695     0.000     0.002     0.000     2.000
     0.996     1.478     1.310     0.367    -0.936     0.000     0.948     0.000     0.051     0.000     2.000
    -0.318     0.942    -1.600     0.218     1.062     0.051     0.949     0.000     0.000     0.000     2.000
    -0.756     0.205    -0.806    -0.078    -0.936     0.034     0.966     0.000     0.000     0.000     2.000
     0.339    -1.604     1.574    -0.820     0.491     0.000     0.123     0.877     0.000     0.000     3.000
    -0.537     0.205     0.252    -0.523    -0.650     0.002     0.998     0.000     0.000     0.000     2.000
    -0.756     1.009     0.781    -1.562    -0.936     0.008     0.992     0.000     0.000     0.000     2.000
    -0.537     0.473    -2.658    -0.227    -1.221     0.994     0.006     0.000     0.000     0.000     1.000
    -2.509     0.205    -0.542     0.515    -1.506     0.000     1.000     0.000     0.000     0.000     2.000
    -0.099    -2.408     0.781    -1.117     1.632     0.000     0.011     0.989     0.000     0.000     3.000
    -0.099     0.272    -0.806     1.109     0.206     0.001     0.998     0.001     0.000     0.000     2.000
    -0.099    -0.264     0.516    -0.227    -1.506     0.002     0.998     0.000     0.000     0.000     2.000
    -0.318     0.607     0.516     0.664    -0.936     0.000     0.999     0.000     0.000     0.000     2.000
     0.558     1.411     1.310    -1.414     0.776     0.001     0.984     0.004     0.012     0.000     2.000
    -0.756     0.674    -1.600     1.702     0.491     0.001     0.998     0.000     0.000     0.000     2.000
    -1.852     0.473    -0.542     1.109    -1.791     0.001     0.999     0.000     0.000     0.000     2.000
    -1.194     1.076    -0.013     0.812     0.776     0.000     0.994     0.006     0.000     0.000     2.000
    -0.537    -0.264     0.252    -2.007    -0.936     0.065     0.935     0.000     0.000     0.000     2.000
     0.558     0.473     1.574    -2.452     0.776     0.001     0.980     0.015     0.004     0.000     2.000
    -0.099     0.339     0.516    -0.375    -0.650     0.001     0.998     0.000     0.000     0.000     2.000
     0.120     1.076    -1.864     1.702    -1.506     0.366     0.633     0.000     0.001     0.000     2.000
     0.996    -2.073    -0.542    -3.046     0.491     0.776     0.223     0.000     0.000     0.000     1.000
    -1.194    -0.063    -4.510     0.515     0.206     0.998     0.002     0.000     0.000     0.000     1.000
    -0.099     0.339    -0.013    -1.117    -0.365     0.029     0.970     0.000     0.000     0.000     2.000
     0.120    -2.073     0.252    -0.672     0.206     0.000     0.800     0.200     0.000     0.000     2.000
    -0.099     0.339    -1.335     0.070    -0.365     0.189     0.811     0.000     0.000     0.000     2.000
     1.653     0.272     0.516     0.367    -0.936     0.004     0.801     0.000     0.195     0.000     2.000
     0.120    -0.130    -0.542     0.812    -0.936     0.004     0.995     0.000     0.000     0.000     2.000
    -0.318    -0.800    -0.277    -0.227    -0.650     0.003     0.996     0.001     0.000     0.000     2.000
     1.215     1.277    -0.806     0.812     1.062     0.008     0.801     0.000     0.190     0.000     2.000
     0.339    -0.197    -0.277     0.960    -1.221     0.002     0.997     0.000     0.001     0.000     2.000
     0.339     0.540    -0.013    -0.969    -0.936     0.115     0.883     0.000     0.002     0.000     2.000
     1.215    -0.465    -1.335    -0.969    -0.080     0.873     0.122     0.000     0.005     0.000     1.000
     0.120    -0.063    -0.013    -1.414     0.491     0.015     0.984     0.001     0.000     0.000     2.000
     0.996    -0.733    -0.277     0.515    -0.650     0.005     0.989     0.001     0.005     0.000     2.000
    -0.975     1.411    -0.277    -0.078    -1.221     0.017     0.983     0.000     0.000     0.000     2.000
     0.996     0.272    -0.542     0.367    -1.221     0.111     0.870     0.000     0.019     0.000     2.000
    -0.975     0.674    -0.013     0.218    -0.650     0.001     0.999     0.000     0.000     0.000     2.000
    -1.194     0.674    -0.542     0.515     1.062     0.000     0.995     0.004     0.000     0.000     2.000
    -0.537    -2.810    -0.013     0.664    -2.077     0.000     0.994     0.006     0.000     0.000     2.000
    -0.756     0.071    -0.806     1.702    -0.936     0.000     0.999     0.000     0.000     0.000     2.000
    -0.099     0.674    -0.806     0.218    -0.080     0.019     0.981     0.000     0.000     0.000     2.000
     0.120     1.344    -0.806     0.664    -0.080     0.017     0.980     0.000     0.002     0.000     2.000
    -0.537     0.071     0.516    -0.820    -0.650     0.001     0.998     0.000     0.000     0.000     2.000
    -0.756     0.339    -0.806     1.257     1.632     0.000     0.943     0.057     0.000     0.000     2.000
     1.434     0.272     1.574    -0.672     0.491     0.000     0.841     0.089     0.071     0.000     2.000
     1.215     0.205     2.103    -1.265    -0.936     0.000     0.970     0.004     0.025     0.000     2.000
    -0.318     0.339    -0.013     0.664    -0.365     0.000     0.999     0.001     0.000     0.000     2.000
     0.339    -1.269     1.574    -1.562     1.632     0.000     0.029     0.971     0.000     0.000     3.000
     2.748     0.406    -0.277     0.515     1.062     0.000     0.023     0.000     0.977     0.000     4.000
    -0.756    -0.331    -0.542     0.515    -0.080     0.000     0.998     0.001     0.000     0.000     2.000
    -0.099     0.339    -1.071     1.702    -0.080     0.001     0.998     0.000     0.000     0.000     2.000
    -0.537     0.205     0.252     0.515     0.206     0.000     0.991     0.009     0.000     0.000     2.000
     1.215     0.004     0.516    -1.414     0.491     0.012     0.946     0.003     0.039     0.000     2.000
     1.653     0.071    -0.013    -0.672     0.206     0.038     0.740     0.001     0.221     0.000     2.000
    -0.537    -1.135    -2.129     0.664    -2.647     0.839     0.161     0.000     0.000     0.000     1.000
     1.653    -1.604    -2.129     0.515    -2.077     0.984     0.015     0.000     0.001     0.000     1.000
    -0.756     0.071    -0.013     0.070    -0.080     0.000     0.998     0.001     0.000     0.000     2.000
     0.120    -1.135    -0.542    -0.078    -2.933     0.279     0.721     0.000     0.000     0.000     2.000
    -0.756     0.339     0.781    -0.969    -1.221     0.001     0.998     0.000     0.000     0.000     2.000
    -0.099    -0.666     0.516    -0.969    -1.221     0.004     0.995     0.000     0.000     0.000     2.000
     0.558    -2.140     0.252    -0.969    -0.080     0.001     0.928     0.071     0.000     0.000     2.000
     2.748    -1.269    -1.864    -1.117    -1.791     0.998     0.000     0.000     0.002     0.000     1.000
    -0.537    -0.197    -0.013    -0.078     0.776     0.000     0.976     0.024     0.000     0.000     2.000
    -0.099    -0.264    -1.071     0.070    -0.080     0.030     0.970     0.000     0.000     0.000     2.000
     0.339     0.875    -0.542     0.812    -0.080     0.004     0.993     0.000     0.003     0.000     2.000
    -0.975    -0.197    -0.542     0.664     0.206     0.000     0.997     0.003     0.000     0.000     2.000
    -0.099    -0.733     1.045    -1.414    -0.365     0.000     0.991     0.009     0.000     0.000     2.000
    -1.413     1.210    -1.071     0.070    -0.936     0.058     0.942     0.000     0.000     0.000     2.000
     0.777    -0.599    -0.277    -1.710    -2.362     0.937     0.063     0.000     0.000     0.000     1.000
    -1.194     1.411    -0.277     1.702    -0.080     0.000     1.000     0.000     0.000     0.000     2.000
     0.777    -1.872    -1.864     1.702     0.491     0.004     0.977     0.019     0.001     0.000     2.000
     0.777     0.674     3.161    -1.117     2.203     0.000     0.003     0.997     0.000     0.000     3.000
     0.558    -0.934     0.252    -1.710     0.206     0.016     0.979     0.004     0.001     0.000     2.000
    -1.194    -1.068     0.252    -0.820    -0.936     0.001     0.998     0.001     0.000     0.000     2.000
    -0.099     0.004     0.252     0.367    -0.365     0.000     0.998     0.002     0.000     0.000     2.000
    -0.975     0.607     1.045     0.515     0.491     0.000     0.914     0.086     0.000     0.000     2.000
    -0.537    -0.599     0.252    -0.672    -0.365     0.001     0.997     0.002     0.000     0.000     2.000
     0.558    -0.130     1.045    -0.969     1.918     0.000     0.261     0.738     0.000     0.000     3.000
    -1.413     1.814    -0.013    -0.227    -0.650     0.003     0.997     0.000     0.000     0.000     2.000
     0.996    -0.934     0.781     1.554     5.627     0.000     0.000     0.000     0.000     1.000     5.000
    -0.318     0.406     0.781     0.960    -0.080     0.000     0.979     0.021     0.000     0.000     2.000
     0.996    -0.264     1.045     0.367     1.918     0.000     0.043     0.957     0.000     0.000     3.000
    -0.975     1.143     1.045    -0.672     1.062     0.000     0.972     0.028     0.000     0.000     2.000
     0.996    -0.666    -1.071     0.960    -0.080     0.013     0.979     0.001     0.007     0.000     2.000
     0.558    -0.063    -0.013     0.664    -0.936     0.002     0.996     0.000     0.002     0.000     2.000
     2.091    -2.542     2.632    -0.820    -0.080     0.000     0.006     0.994     0.000     0.000     3.000
     0.777    -1.269     0.781     0.070    -0.650     0.000     0.962     0.037     0.001     0.000     2.000
    -0.975     0.339     0.252     1.702     0.206     0.000     0.962     0.038     0.000     0.000     2.000
     1.215     0.138    -1.600    -0.523    -0.080     0.914     0.079     0.000     0.007     0.000     1.000
    -0.099     0.942     0.781    -0.672     1.062     0.000     0.983     0.017     0.000     0.000     2.000
    -2.728     0.473    -0.542    -0.969    -0.365     0.002     0.997     0.000     0.000     0.000     2.000
     0.339    -1.068    -1.335     0.515    -0.936     0.094     0.906     0.000     0.000     0.000     2.000
     0.339    -0.666    -0.542     0.515    -0.365     0.003     0.996     0.001     0.000     0.000     2.000
     0.120    -0.197    -0.542     0.070     0.491     0.002     0.995     0.002     0.000     0.000     2.000
    -0.537     1.277     0.781     0.218     0.206     0.000     0.997     0.003     0.000     0.000     2.000
     0.120    -1.537    -0.277     0.218    -0.365     0.001     0.989     0.011     0.000     0.000     2.000
