     2.748     0.406    -0.277     0.515     1.062     0.366     0.634     2.000
    -0.756    -0.331    -0.542     0.515    -0.080     0.037     0.963     2.000
    -0.099     0.339    -1.071     1.702    -0.080     0.001     0.999     2.000
    -0.537     0.205     0.252     0.515     0.206     0.105     0.895     2.000
     1.215     0.004     0.516    -1.414     0.491     0.991     0.009     1.000
     1.653     0.071    -0.013    -0.672     0.206     0.883     0.117     1.000
    -0.537    -1.135    -2.129     0.664    -2.647     0.001     0.999     2.000
     1.653    -1.604    -2.129     0.515    -2.077     0.010     0.990     2.000
    -0.756     0.071    -0.013     0.070    -0.080     0.178     0.822     2.000
     0.120    -1.135    -0.542    -0.078    -2.933     0.075     0.925     2.000
    -0.756     0.339     0.781    -0.969    -1.221     0.822     0.178     1.000
    -0.099    -0.666     0.516    -0.969    -1.221     0.882     0.118     1.000
     0.558    -2.140     0.252    -0.969    -0.080     0.968     0.032     1.000
     2.748    -1.269    -1.864    -1.117    -1.791     0.683     0.317     1.000
    -0.537    -0.197    -0.013    -0.078     0.776     0.411     0.589     2.000
    -0.099    -0.264    -1.071     0.070    -0.080     0.081     0.919     2.000
     0.339     0.875    -0.542     0.812    -0.080     0.018     0.982     2.000
    -0.975    -0.197    -0.542     0.664     0.206     0.025     0.975     2.000
    -0.099    -0.733     1.045    -1.414    -0.365     0.989     0.011     1.000
    -1.413     1.210    -1.071     0.070    -0.936     0.012     0.988     2.000
     0.777    -0.599    -0.277    -1.710    -2.362     0.939     0.061     1.000
    -1.194     1.411    -0.277     1.702    -0.080     0.001     0.999     2.000
     0.777    -1.872    -1.864     1.702     0.491     0.002     0.998     2.000
     0.777     0.674     3.161    -1.117     2.203     1.000     0.000     1.000
     0.558    -0.934     0.252    -1.710     0.206     0.993     0.007     1.000
    -1.194    -1.068     0.252    -0.820    -0.936     0.729     0.271     1.000
    -0.099     0.004     0.252     0.367    -0.365     0.149     0.851     2.000
    -0.975     0.607     1.045     0.515     0.491     0.208     0.792     2.000
    -0.537    -0.599     0.252    -0.672    -0.365     0.749     0.251     1.000
     0.558    -0.130     1.045    -0.969     1.918     0.991     0.009     1.000
    -1.413     1.814    -0.013    -0.227    -0.650     0.095     0.905     2.000
     0.996    -0.934     0.781     1.554     5.627     0.610     0.390     1.000
    -0.318     0.406     0.781     0.960    -0.080     0.059     0.941     2.000
     0.996    -0.264     1.045     0.367     1.918     0.811     0.189     1.000
    -0.975     1.143     1.045    -0.672     1.062     0.878     0.122     1.000
     0.996    -0.666    -1.071     0.960    -0.080     0.018     0.982     2.000
     0.558    -0.063    -0.013     0.664    -0.936     0.055     0.945     2.000
     2.091    -2.542     2.632    -0.820    -0.080     0.999     0.001     1.000
     0.777    -1.269     0.781     0.070    -0.650     0.665     0.335     1.000
    -0.975     0.339     0.252     1.702     0.206     0.003     0.997     2.000
     1.215     0.138    -1.600    -0.523    -0.080     0.276     0.724     2.000
    -0.099     0.942     0.781    -0.672     1.062     0.901     0.099     1.000
    -2.728     0.473    -0.542    -0.969    -0.365     0.286     0.714     2.000
     0.339    -1.068    -1.335     0.515    -0.936     0.020     0.980     2.000
     0.339    -0.666    -0.542     0.515    -0.365     0.066     0.934     2.000
     0.120    -0.197    -0.542     0.070     0.491     0.219     0.781     2.000
    -0.537     1.277     0.781     0.218     0.206     0.246     0.754     2.000
     0.120    -1.537    -0.277     0.218    -0.365     0.228     0.772     2.000
    -0.756    -1.202     0.781    -0.078    -1.506     0.416     0.584     2.000
     0.339    -0.800    -0.277     0.664     0.491     0.107     0.893     2.000
     1.653     0.138     0.252     0.070     0.491     0.626     0.374     1.000
     0.339     0.607    -0.542     0.367     0.491     0.090     0.910     2.000
    -0.318    -0.934    -0.277     0.367    -0.365     0.105     0.895     2.000
    -0.756    -0.867     0.516    -1.117     0.491     0.960     0.040     1.000
    -0.318    -2.207    -0.013    -0.672     1.062     0.922     0.078     1.000
    -0.756    -0.264    -1.600     1.257    -1.791     0.000     1.000     2.000
     0.339     1.076    -0.013     0.515    -0.080     0.071     0.929     2.000
     0.120    -0.398     1.310    -0.227     2.203     0.959     0.041     1.000
     0.558     0.808     0.252    -0.672     0.491     0.830     0.170     1.000
     0.777    -1.202    -0.542     0.218     1.062     0.380     0.620     2.000
     0.339    -1.269    -0.806    -1.117    -1.506     0.729     0.271     1.000
     0.996     0.540    -0.013     1.109     0.491     0.039     0.961     2.000
    -0.318    -0.331    -0.013     1.257    -0.365     0.011     0.989     2.000
