    -0.318    -2.207    -0.013    -0.672     1.062     0.042     0.958     2.000
    -0.756    -0.264    -1.600     1.257    -1.791     0.994     0.006     1.000
     0.339     1.076    -0.013     0.515    -0.080     0.905     0.095     1.000
     0.120    -0.398     1.310    -0.227     2.203     0.006     0.994     2.000
     0.558     0.808     0.252    -0.672     0.491     0.112     0.888     2.000
     0.777    -1.202    -0.542     0.218     1.062     0.362     0.638     2.000
     0.339    -1.269    -0.806    -1.117    -1.506     0.065     0.935     2.000
     0.996     0.540    -0.013     1.109     0.491     0.869     0.131     1.000
    -0.318    -0.331    -0.013     1.257    -0.365     0.972     0.028     1.000
     1.215     0.607     0.252     1.702    -0.365     0.935     0.065     1.000
     0.777    -1.202     1.045    -0.820     1.062     0.004     0.996     2.000
     2.967    -0.733    -0.806    -0.227    -0.365     0.014     0.986     2.000
    -0.318     0.004    -0.542    -0.078     1.062     0.570     0.430     1.000
     0.120     1.814    -0.277     0.367     0.491     0.917     0.083     1.000
    -0.099    -0.197    -0.806     1.109    -0.080     0.982     0.018     1.000
     0.339    -1.604    -0.542     1.702    -0.650     0.976     0.024     1.000
    -0.975     0.741     0.252    -0.672    -0.080     0.340     0.660     2.000
     0.339    -1.403     2.103    -1.562     1.632     0.000     1.000     2.000
    -0.318     0.339    -0.542     0.367    -0.650     0.947     0.053     1.000
    -0.537    -0.197    -0.806    -0.672     0.491     0.383     0.617     2.000
     0.120    -1.001     0.516    -0.820     0.491     0.033     0.967     2.000
    -0.975    -0.264     1.045    -1.117    -0.365     0.026     0.974     2.000
    -0.537    -2.408    -1.335    -0.523    -0.650     0.524     0.476     1.000
     0.777     0.272     1.045    -1.562     0.776     0.001     0.999     2.000
     1.653    -0.465     1.045     0.070     0.776     0.026     0.974     2.000
    -0.318    -0.264     0.252    -2.155     0.491     0.001     0.999     2.000
     0.339    -0.934     0.252    -0.672     0.491     0.063     0.937     2.000
     0.120     2.283    -0.542     0.960     1.347     0.955     0.045     1.000
     0.777    -2.676    -0.277     0.070     0.491     0.226     0.774     2.000
    -0.537    -0.666     0.252     1.702    -0.365     0.978     0.022     1.000
    -0.537    -0.934     0.781    -1.710     0.491     0.001     0.999     2.000
    -0.537     0.138     0.516     1.257    -0.650     0.964     0.036     1.000
    -0.975    -0.532     0.781     1.109    -0.365     0.919     0.081     1.000
     0.558    -0.130     0.781    -0.078    -0.365     0.278     0.722     2.000
     0.339    -2.006    -0.277     1.257     0.491     0.881     0.119     1.000
    -0.099    -0.130    -0.277     0.515    -0.650     0.926     0.074     1.000
    -0.537    -0.063     0.252    -1.710    -0.080     0.007     0.993     2.000
     0.558     0.674    -0.013    -0.523     0.491     0.207     0.793     2.000
    -1.194    -1.403    -1.864     1.257    -0.365     0.995     0.005     1.000
    -0.537     1.277    -0.277     0.070     0.491     0.861     0.139     1.000
    -0.756    -0.398     1.045     0.812    -0.936     0.832     0.168     1.000
    -1.194     0.674     0.781    -0.672     1.632     0.031     0.969     2.000
     0.558    -1.470    -0.806     1.702    -1.506     0.975     0.025     1.000
     0.339    -0.398    -0.542     0.070    -0.365     0.768     0.232     1.000
    -0.537     0.875    -0.542    -0.078    -0.080     0.877     0.123     1.000
     1.872    -0.063     1.310    -0.227     2.203     0.001     0.999     2.000
    -0.756    -0.398    -0.277     0.515    -0.080     0.927     0.073     1.000
     0.558     0.138    -0.013     0.664    -0.365     0.879     0.121     1.000
     1.653    -0.465     1.574    -1.562    -0.650     0.000     1.000     2.000
    -0.318    -1.202    -0.806     1.257    -1.221     0.983     0.017     1.000
    -0.537     0.942     0.516     0.367    -0.936     0.881     0.119     1.000
    -0.318     0.875    -0.013     1.405     0.206     0.983     0.017     1.000
    -0.537    -0.197    -0.806    -3.046    -0.936     0.000     1.000     2.000
     0.558     0.272     0.516     0.812    -1.221     0.842     0.158     1.000
    -0.099     0.205    -0.277    -0.672     0.776     0.193     0.807     2.000
     0.339     0.473     0.516     0.515     1.062     0.535     0.465     1.000
    -0.099    -0.197     0.516     0.218    -0.936     0.693     0.307     1.000
    -0.318    -0.331    -0.542    -0.375    -0.365     0.629     0.371     1.000
    -0.537     1.612    -0.542     1.554    -0.365     0.997     0.003     1.000
     3.624     1.545    -0.013     0.812     0.491     0.018     0.982     2.000
     0.339    -0.130     0.252    -0.672     0.491     0.090     0.910     2.000
    -0.756    -0.130     0.252    -0.672     0.491     0.168     0.832     2.000
     0.558    -0.733     0.516    -0.820    -1.221     0.043     0.957     2.000
     0.120     0.741     1.310    -0.672     0.206     0.052     0.948     2.000
     0.339    -1.805    -0.542    -0.672    -1.506     0.154     0.846     2.000
     1.653    -0.264    -0.013     0.960    -1.221     0.678     0.322     1.000
    -0.318    -1.269     1.045    -0.672     0.776     0.023     0.977     2.000
     0.339     1.411     0.516    -0.375     1.347     0.112     0.888     2.000
    -0.975     0.406     1.045    -0.375     0.776     0.146     0.854     2.000
     0.339     0.004    -1.071     0.664    -0.365     0.965     0.035     1.000
    -2.290     1.881    -0.277     0.960     0.491     0.980     0.020     1.000
     0.558    -1.001    -0.013    -1.265     0.206     0.012     0.988     2.000
     2.529     1.076     1.045    -0.672     1.062     0.001     0.999     2.000
    -0.099     0.406     0.252    -0.672     0.491     0.159     0.841     2.000
     2.310    -0.532     0.252    -0.672     0.491     0.003     0.997     2.000
     0.339     1.143    -1.071     1.702    -1.221     0.996     0.004     1.000
    -0.318    -0.465    -0.806    -0.523     1.062     0.280     0.720     2.000
    -2.071     2.015    -0.277     1.702    -0.080     0.996     0.004     1.000
    -2.071     1.814     0.781     1.405     0.776     0.954     0.046     1.000
     1.434    -0.331    -1.335    -0.672     0.491     0.107     0.893     2.000
    -0.099     0.004     1.045    -1.117     0.491     0.011     0.989     2.000
    -0.756     0.674    -0.277     0.960    -0.650     0.985     0.015     1.000
    -2.071     0.406    -2.393     0.515    -0.080     0.992     0.008     1.000
    -0.537     0.674    -1.600     0.812     0.491     0.989     0.011     1.000
     0.558    -0.264     2.368     0.515     1.347     0.023     0.977     2.000
     0.120    -0.331    -1.071    -0.969    -0.080     0.223     0.777     2.000
     0.120    -1.135    -0.542     0.515    -0.365     0.891     0.109     1.000
     1.872    -1.135    -0.806     0.218    -0.936     0.332     0.668     2.000
     0.777     0.339     0.516     1.702     0.776     0.873     0.127     1.000
     3.405    -0.867     1.045    -0.672    -0.365     0.000     1.000     2.000
     0.339    -0.130     0.252     0.367     1.062     0.463     0.537     2.000
    -0.318    -0.130    -0.013     0.812    -0.650     0.951     0.049     1.000
    -0.318    -1.537     0.781     0.367     1.347     0.190     0.810     2.000
     0.996    -0.666     1.574     0.367    -0.365     0.136     0.864     2.000
     1.434    -1.872    -0.013    -1.265     0.776     0.001     0.999     2.000
    -1.413     0.808    -0.013    -0.078    -0.080     0.811     0.189     1.000
    -1.632     1.545    -0.806     1.109    -0.080     0.995     0.005     1.000
     0.120     0.473    -0.806     1.257    -0.080     0.988     0.012     1.000
    -1.194     1.680     0.252     0.664    -1.221     0.970     0.030     1.000
    -0.318     0.272     1.045    -0.672     0.776     0.048     0.952     2.000
    -0.537     0.942     0.781     1.702     0.491     0.965     0.035     1.000
    -1.413     0.406    -0.277     1.405    -0.650     0.992     0.008     1.000
     0.996    -0.532     0.516     1.109     0.206     0.715     0.285     1.000
    -0.318     0.406    -0.277     1.554    -0.650     0.991     0.009     1.000
     0.777    -1.068     0.516    -0.672    -0.936     0.048     0.952     2.000
    -0.756     1.545    -0.277     0.664     0.776     0.957     0.043     1.000
    -0.099     0.205    -0.806     0.515     0.491     0.934     0.066     1.000
     0.120    -0.934    -2.393     1.109    -0.080     0.992     0.008     1.000
    -0.537     1.948     0.252     0.515    -0.936     0.962     0.038     1.000
    -1.194     0.607    -0.277    -0.375    -0.080     0.700     0.300     1.000
    -0.537     1.076    -0.806    -0.078    -0.080     0.913     0.087     1.000
     1.434    -0.331     1.045    -0.227     0.206     0.033     0.967     2.000
    -0.975     1.009     0.516    -0.672     0.491     0.212     0.788     2.000
     0.339    -0.532    -1.335     0.218    -1.791     0.884     0.116     1.000
    -0.537    -0.063     1.574    -0.523     1.062     0.023     0.977     2.000
    -0.099     0.473    -2.129     0.664    -0.080     0.991     0.009     1.000
    -0.975     0.138     1.045    -1.710     1.062     0.001     0.999     2.000
