    -2.071     1.814     0.781     1.405     0.776     0.001     0.000     0.999     0.000     0.000     3.000
     1.434    -0.331    -1.335    -0.672     0.491     0.448     0.309     0.116     0.126     0.000     1.000
    -0.099     0.004     1.045    -1.117     0.491     0.978     0.000     0.021     0.001     0.000     1.000
    -0.756     0.674    -0.277     0.960    -0.650     0.004     0.017     0.979     0.000     0.000     3.000
    -2.071     0.406    -2.393     0.515    -0.080     0.000     0.036     0.964     0.000     0.000     3.000
    -0.537     0.674    -1.600     0.812     0.491     0.002     0.025     0.973     0.000     0.000     3.000
     0.558    -0.264     2.368     0.515     1.347     0.279     0.000     0.025     0.010     0.686     5.000
     0.120    -0.331    -1.071    -0.969    -0.080     0.608     0.188     0.204     0.001     0.000     1.000
     0.120    -1.135    -0.542     0.515    -0.365     0.062     0.710     0.227     0.000     0.000     2.000
     1.872    -1.135    -0.806     0.218    -0.936     0.026     0.920     0.015     0.039     0.000     2.000
     0.777     0.339     0.516     1.702     0.776     0.015     0.016     0.955     0.013     0.002     3.000
     3.405    -0.867     1.045    -0.672    -0.365     0.014     0.000     0.000     0.986     0.000     4.000
     0.339    -0.130     0.252     0.367     1.062     0.372     0.024     0.592     0.009     0.003     3.000
    -0.318    -0.130    -0.013     0.812    -0.650     0.031     0.123     0.846     0.000     0.000     3.000
    -0.318    -1.537     0.781     0.367     1.347     0.812     0.029     0.150     0.001     0.008     1.000
     0.996    -0.666     1.574     0.367    -0.365     0.793     0.038     0.104     0.065     0.001     1.000
     1.434    -1.872    -0.013    -1.265     0.776     0.953     0.018     0.001     0.028     0.000     1.000
    -1.413     0.808    -0.013    -0.078    -0.080     0.051     0.003     0.946     0.000     0.000     3.000
    -1.632     1.545    -0.806     1.109    -0.080     0.000     0.001     0.999     0.000     0.000     3.000
     0.120     0.473    -0.806     1.257    -0.080     0.003     0.060     0.937     0.000     0.000     3.000
    -1.194     1.680     0.252     0.664    -1.221     0.002     0.001     0.996     0.000     0.000     3.000
    -0.318     0.272     1.045    -0.672     0.776     0.895     0.001     0.103     0.001     0.001     1.000
    -0.537     0.942     0.781     1.702     0.491     0.003     0.001     0.996     0.000     0.000     3.000
    -1.413     0.406    -0.277     1.405    -0.650     0.001     0.014     0.986     0.000     0.000     3.000
     0.996    -0.532     0.516     1.109     0.206     0.153     0.201     0.590     0.056     0.000     3.000
    -0.318     0.406    -0.277     1.554    -0.650     0.002     0.044     0.954     0.000     0.000     3.000
     0.777    -1.068     0.516    -0.672    -0.936     0.856     0.114     0.023     0.007     0.000     1.000
    -0.756     1.545    -0.277     0.664     0.776     0.005     0.001     0.995     0.000     0.000     3.000
    -0.099     0.205    -0.806     0.515     0.491     0.032     0.054     0.913     0.000     0.000     3.000
     0.120    -0.934    -2.393     1.109    -0.080     0.000     0.889     0.111     0.000     0.000     2.000
    -0.537     1.948     0.252     0.515    -0.936     0.005     0.001     0.994     0.000     0.000     3.000
    -1.194     0.607    -0.277    -0.375    -0.080     0.121     0.008     0.871     0.000     0.000     3.000
    -0.537     1.076    -0.806    -0.078    -0.080     0.028     0.011     0.961     0.000     0.000     3.000
     1.434    -0.331     1.045    -0.227     0.206     0.755     0.010     0.033     0.200     0.001     1.000
    -0.975     1.009     0.516    -0.672     0.491     0.437     0.001     0.562     0.000     0.000     3.000
     0.339    -0.532    -1.335     0.218    -1.791     0.005     0.917     0.078     0.000     0.000     2.000
    -0.537    -0.063     1.574    -0.523     1.062     0.935     0.000     0.055     0.000     0.009     1.000
