    48.240    55.280         *         *         *         *    50.342     2.883    50.051     2.933     0.274     0.139     0.027     0.007     0.551     0.001     5.000
         *         *         *    62.110         *    67.500    52.727     2.924    51.348     3.078     0.452     0.018     0.027     0.000     0.503     0.000     5.000
         *         *         *    50.430    54.420    60.700    44.310     2.786    45.517     2.846     0.030     0.442     0.010     0.001     0.517     0.000     5.000
         *         *         *    66.460         *         *    55.830     3.065    57.839     2.932     0.665     0.009     0.039     0.000     0.275     0.012     1.000
         *         *         *    47.250         *         *    42.242     2.434    41.019     2.482     0.004     0.644     0.037     0.097     0.218     0.000     2.000
    47.270    47.980    49.510    53.690    61.730    60.570    46.547     2.988    46.604     3.053     0.065     0.157     0.003     0.000     0.776     0.000     5.000
         *         *         *    41.070         *         *    39.852     1.504    38.533     2.515     0.000     0.511     0.027     0.416     0.046     0.000     2.000
    54.330    56.620    61.160    58.090         *    59.950    53.674     1.868    52.855     1.956     0.437     0.037     0.000     0.000     0.526     0.000     5.000
         *         *         *    51.560         *    43.160    42.869     1.674    42.117     2.026     0.003     0.850     0.000     0.138     0.009     0.000     2.000
         *         *         *    69.980         *    64.050    55.353     2.612    53.621     2.550     0.393     0.007     0.063     0.000     0.535     0.001     5.000
    26.140    31.320    42.620    44.380         *         *    31.549     3.970    31.336     3.981     0.000     0.886     0.032     0.049     0.033     0.000     2.000
         *         *         *    75.900    75.690    81.030    63.805     3.259    63.221     3.372     0.630     0.000     0.009     0.000     0.005     0.355     1.000
         *         *         *    60.900    63.180    70.820    51.862     3.153    50.937     3.380     0.472     0.012     0.039     0.000     0.477     0.000     5.000
    48.770    61.100    61.940    61.890         *         *    54.346     2.871    55.182     2.837     0.659     0.009     0.010     0.000     0.321     0.001     1.000
         *         *         *    52.570    53.590    50.780    44.067     2.181    43.258     2.317     0.045     0.752     0.002     0.016     0.184     0.000     2.000
         *         *         *    51.100         *         *    44.353     2.709    42.568     2.461     0.023     0.508     0.042     0.022     0.405     0.000     2.000
    41.740         *         *         *         *         *    43.288     2.749    41.765     2.478     0.040     0.443     0.082     0.121     0.314     0.000     2.000
    29.490    28.470    44.650    40.690    33.070    36.770    33.727     0.858    34.226     0.469     0.000     0.199     0.000     0.800     0.000     0.000     4.000
    57.010         *    61.700    66.540    71.670    68.140    57.087     3.018    57.320     3.043     0.857     0.000     0.001     0.000     0.138     0.004     1.000
    49.230    49.750    43.090    55.750    49.700    53.910    46.295     1.682    46.268     1.601     0.003     0.651     0.000     0.022     0.324     0.000     2.000
    50.820    54.040    58.290         *    55.550         *    50.354     2.070    50.243     2.290     0.126     0.197     0.001     0.001     0.674     0.000     5.000
         *         *         *    52.660    58.480         *    46.300     2.831    47.192     2.869     0.071     0.296     0.028     0.000     0.604     0.000     5.000
         *         *         *    54.750    57.160    59.320    47.156     2.547    47.433     2.615     0.131     0.216     0.009     0.000     0.644     0.000     5.000
         *         *         *    76.070    80.050    76.600    65.867     3.109    64.615     3.377     0.604     0.000     0.007     0.000     0.006     0.383     1.000
    48.760    44.890    52.990    59.620    65.490         *    47.505     3.668    47.525     3.647     0.110     0.064     0.028     0.000     0.798     0.000     5.000
    69.680    65.680    70.320    74.750    76.470    77.700    64.604     2.937    64.311     2.988     0.701     0.000     0.000     0.000     0.002     0.297     1.000
    54.850         *    66.910    72.520    73.890    75.380    59.581     3.528    59.712     3.506     0.910     0.000     0.002     0.000     0.026     0.062     1.000
         *         *         *    64.450    68.460    70.550    55.677     3.006    56.747     2.843     0.749     0.001     0.020     0.000     0.228     0.002     1.000
         *         *         *    76.990    80.300    84.870    66.083     3.550    66.999     3.381     0.355     0.000     0.002     0.000     0.000     0.643     6.000
    54.220    52.140         *         *         *         *    51.531     2.610    51.069     2.696     0.295     0.078     0.008     0.016     0.602     0.000     5.000
         *         *         *    53.940         *         *    46.201     2.812    47.799     2.892     0.064     0.350     0.045     0.006     0.536     0.000     5.000
         *         *         *    64.140    69.440    69.870    55.740     3.033    56.866     2.880     0.732     0.001     0.020     0.000     0.244     0.003     1.000
    44.200    48.800         *         *         *         *    45.456     2.751    46.479     3.244     0.055     0.378     0.045     0.059     0.464     0.000     5.000
    39.440    43.630    50.990    52.130    50.540    45.200    41.499     2.312    41.341     2.371     0.006     0.945     0.000     0.027     0.023     0.000     2.000
         *         *         *    46.950    52.660    55.430    42.097     2.562    41.328     2.590     0.010     0.710     0.004     0.008     0.269     0.000     2.000
    48.870    58.050         *         *    61.060         *    51.356     2.604    50.971     2.727     0.269     0.069     0.013     0.000     0.649     0.000     5.000
         *         *         *    58.050    62.090         *    50.088     2.873    49.718     2.959     0.295     0.060     0.033     0.000     0.612     0.000     5.000
         *         *         *    49.880    67.890    68.710    46.243     4.363    48.852     3.598     0.001     0.032     0.318     0.000     0.650     0.000     5.000
         *         *         *    51.740         *    53.390    43.854     2.302    42.733     2.395     0.035     0.669     0.004     0.015     0.278     0.000     2.000
    52.480    49.330    60.970         *         *         *    50.935     2.899    50.556     2.904     0.233     0.081     0.013     0.002     0.671     0.000     5.000
