1	1	1	1	1	1	1	1	.	.	.	.	.	213.1813	0	1	105122
0	1	1	1	1	1	1	1	0	0	0	1	1	233.3226	0	1	105123
1	0	0	0	0	0	0	0	.	.	.	.	.	286.2675	0	1	105124
0	0	1	1	0	0	1	1	0	0	0	1	0	194.8683	0	1	105125
1	0	1	1	1	1	1	1	0	0	0	0	0	0	.	1	105126
1	1	1	1	1	1	1	1	.	.	.	.	.	256.369	0	1	105127
0	0	0	0	0	0	0	0	1	1	1	1	1	170.4093	1	1	105128
0	0	0	0	1	1	0	0	0	0	0	1	0	193.0231	0	1	105129
1	1	1	0	0	0	1	1	.	.	0	.	.	180.611	0	1	105130
0	0	1	1	1	0	0	1	0	0	0	0	0	193.3378	0	1	105132
1	0	1	0	0	0	0	0	0	0	1	1	1	181.5898	0	1	105133
0	0	0	0	0	0	0	0	.	.	.	.	.	0	1	1	105134
.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	.	105161
1	1	1	1	1	1	1	1	0	0	1	0	0	252.1862	0	1	105201
0	0	0	0	0	0	0	0	1	1	1	1	1	294.352	0	1	105202
1	1	1	1	1	1	1	1	0	0	0	1	0	268.0503	0	1	105205
.	.	.	.	.	.	.	.	0	0	0	1	0	283.6377	0	1	105207
.	.	.	.	.	.	.	.	.	.	.	.	.	683.6002	1	.	105208
.	.	.	.	.	.	.	.	1	1	0	1	0	275.8613	0	1	105209
1	1	1	1	1	1	1	1	1	1	1	1	1	234.7554	.	1	105211
1	0	1	0	0	0	0	.	0	0	0	0	0	58.9145	0	0	105213
.	.	.	.	.	.	.	.	0	0	0	0	0	0	.	1	105216
.	.	.	.	.	.	.	.	1	0	1	1	1	249.1437	1	1	105217
1	0	0	1	0	1	1	0	0	0	0	1	0	333.0734	0	1	105218
.	.	.	.	.	.	.	.	0	0	0	0	0	0	.	1	105219
.	.	.	.	.	.	.	.	1	1	1	1	1	290.0239	0	1	105220
1	0	0	0	0	0	1	1	.	.	.	.	.	292.0801	0	1	105221
.	.	.	.	.	.	.	.	1	1	1	1	1	289.937	1	1	105226
0	1	1	1	1	1	1	1	1	1	0	1	1	240.9547	1	1	105227
.	.	.	.	.	.	.	.	0	0	0	0	0	272.7333	.	1	105228
0	0	0	1	1	1	1	1	0	1	1	1	1	577.2791	1	1	106101
1	1	1	1	0	1	1	1	1	1	0	1	1	470.7735	0	1	106102
0	0	1	1	1	1	1	1	1	1	1	1	1	502.6857	0	1	106103
0	0	0	1	1	1	1	1	0	0	0	1	1	498.2927	.	1	106104
1	1	0	0	0	0	0	0	.	.	.	.	.	579.7231	0	1	106105
0	0	1	0	0	0	0	0	0	0	0	1	0	539.7782	0	1	106106
0	0	1	0	0	0	0	0	0	0	0	0	0	0	.	1	106107
1	1	1	1	1	1	1	1	1	1	1	1	1	564.6833	0	1	106108
.	.	.	.	.	.	.	.	.	.	.	.	.	647.1075	0	1	106109
1	0	0	0	0	1	0	0	.	.	.	.	.	476.3561	0	1	106110
1	0	1	1	1	1	1	1	1	1	1	1	1	546.1943	1	1	106111
.	.	.	.	.	.	.	.	.	.	.	.	.	1056.1647	0	.	106112
.	.	.	.	.	.	.	.	1	0	1	1	0	677.1627	0	1	106113
0	1	1	1	1	1	1	1	1	1	0	1	1	574.3336	1	1	106114
.	0	1	0	0	0	0	0	0	0	0	1	0	718.6732	0	1	106115
.	.	.	.	.	.	.	.	.	.	.	.	.	892.1597	.	.	106117
1	1	1	.	.	.	.	.	1	1	1	1	1	0	.	1	106119
1	0	0	0	0	1	1	1	.	.	.	.	.	586.792	1	1	106122
1	1	1	1	1	1	1	1	.	.	.	.	.	570.0583	0	1	106124
0	0	1	0	0	1	1	1	0	1	1	1	1	546.7636	0	1	106125
.	.	.	.	.	.	.	.	1	0	1	1	1	546.3879	1	1	106126
1	1	1	1	1	1	1	1	1	1	1	1	1	676.9877	0	1	106127
0	0	1	1	1	1	1	1	1	0	0	1	1	469.0918	0	1	106128
0	0	0	1	1	1	1	1	.	.	.	.	.	563.2224	1	1	106129
0	0	0	1	1	1	1	1	1	0	0	0	0	0	.	1	106201
1	1	1	1	1	1	1	1	1	1	1	1	1	269.1826	1	1	106202
0	0	0	0	0	0	.	0	0	0	1	1	1	224.1898	0	1	106203
1	1	1	1	1	1	1	1	1	1	1	1	1	255.6165	1	1	106204
1	0	1	0	0	0	0	0	1	1	1	1	1	250.0126	0	1	106206
.	.	.	.	0	.	0	.	1	1	1	1	1	269.0725	1	1	106207
1	1	1	1	1	1	1	1	1	1	1	1	1	272.5621	0	1	106208
0	0	0	1	1	1	1	1	1	1	1	1	1	277.2276	1	1	106209
.	.	.	.	.	.	.	.	1	1	1	1	0	249.0023	0	1	106210
1	0	1	0	1	1	1	1	0	0	1	1	1	243.5918	1	1	106211
.	.	1	.	.	.	.	.	.	.	.	.	.	259.6327	1	1	106212
0	0	0	0	0	0	0	0	1	0	1	0	1	250.6599	0	1	106213
.	.	.	.	.	.	.	.	1	1	1	1	1	229.339	1	1	107101
.	.	.	.	.	.	.	.	1	0	0	1	1	286.9404	0	1	107102
1	1	0	1	1	1	1	1	1	1	1	1	1	270.2977	0	1	107104
.	.	1	.	.	.	.	.	1	1	1	1	1	263.7147	0	1	107105
0	0	0	1	0	0	1	1	1	1	1	1	1	0	.	1	107106
0	0	1	0	0	0	0	0	1	0	1	1	1	0	.	1	107107
.	.	.	.	.	.	0	.	0	0	0	0	0	95.0742	0	1	107108
1	0	0	0	.	0	0	0	0	0	0	1	1	270.219	0	1	107109
0	1	1	0	0	0	1	1	1	1	1	1	1	415.5849	0	1	107110
1	0	0	0	0	0	0	0	.	.	.	.	.	511.9957	0	1	107111
0	0	0	0	0	0	0	0	1	1	1	1	1	0	.	1	107112
0	0	0	0	0	0	0	0	0	0	0	1	1	232.7345	0	1	107113
1	1	1	0	0	0	0	0	1	0	1	1	1	206.2566	0	1	107114
1	0	0	0	0	0	0	0	0	0	0	0	0	255.6309	0	1	107115
.	.	.	.	.	.	.	.	1	1	1	1	1	37.7822	0	0	107116
.	.	.	.	.	.	.	.	0	0	0	0	0	252.1457	0	1	107117
.	.	.	.	.	.	.	.	0	0	0	0	0	273.8922	0	1	107119
0	0	0	0	0	0	0	0	0	0	0	0	0	239.0161	0	1	107120
.	.	.	.	.	.	.	.	0	0	0	0	0	0	.	1	107121
.	.	.	.	.	.	.	.	0	0	0	0	0	231.1742	0	1	107122
1	1	1	1	1	0	0	.	1	1	1	1	1	0	.	1	107123
.	.	.	.	.	.	.	.	1	0	1	1	1	253.8778	0	1	107124
1	0	1	1	1	1	1	1	0	0	0	0	0	307.8686	1	1	107125
0	0	0	1	1	1	1	1	1	1	1	1	1	249.5085	0	1	107126
.	.	.	.	.	.	.	.	0	0	0	0	0	253.2513	1	1	107127
0	0	0	0	0	0	0	0	1	1	1	1	1	236.6327	.	1	107128
1	1	1	1	1	1	1	1	1	1	1	1	1	310.1999	1	1	107129
