     0.000     1.000     0.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    60.380    58.920    81.310    65.430     1.000     1.000    57.980    68.850    78.240     2.000  6715.000     0.128     0.554     0.306     0.011     2.000
     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    54.070  9999.000    70.290    44.050     0.000     0.000    47.490    56.320  9999.000     4.000  6821.000     0.000     0.012     0.036     0.951     4.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000    57.010    44.910    64.470    57.910     0.000     0.000    55.030    54.260    68.900     1.000  2041.000     0.761     0.007     0.232     0.000     1.000
     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000    63.010    74.120  9999.000  9999.000     0.000     1.000    66.300    82.490    91.440     3.000  4888.000     0.001     0.016     0.981     0.002     3.000
     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000  9999.000  9999.000  9999.000    55.230  9999.000    62.580    60.350     0.000     0.000    51.440    62.680    60.980     1.000  3329.000     0.000     0.771     0.217     0.012     2.000
     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000  9999.000  9999.000  9999.000    54.530  9999.000    54.700    60.830     1.000     0.000    56.520    54.400    56.160     3.000  4768.000     0.004     0.888     0.107     0.001     2.000
     0.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    57.370    64.010    62.340    71.760     1.000     0.000    50.040  9999.000    66.010     2.000  6611.000     0.002     0.932     0.065     0.000     2.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    50.220    54.900    60.350    59.560     1.000     1.000    50.100    55.210    59.190     4.000  6800.000     0.000     0.002     0.014     0.984     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000  9999.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000    51.800    47.100    62.720    60.370     0.000     0.000    46.640    54.220    61.160     1.000  6469.000     0.998     0.000     0.002     0.000     1.000
     1.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000  9999.000  9999.000  9999.000    47.940    40.210    54.880    52.920     1.000     0.000    39.130  9999.000    48.500     1.000  5593.000     0.034     0.565     0.401     0.000     2.000
     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000  9999.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    58.750  9999.000    64.030    57.800     1.000     0.000    55.690  9999.000    64.750     4.000  3803.000     0.731     0.010     0.260     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    47.040    56.050    58.450    60.700     0.000     0.000    47.300    36.890    57.400     4.000  4168.000     0.000     0.000     0.002     0.998     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000    44.940    40.510    52.670    51.040     0.000     0.000    43.580  9999.000    51.800     2.000  4607.000     0.000     0.000     0.002     0.998     4.000
     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    56.370    54.390    63.820    64.910     1.000     1.000    49.730    61.090    67.630     4.000  2417.000     0.000     0.975     0.018     0.007     2.000
     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000    39.180    38.720    42.810    53.380     0.000     0.000    33.000    37.860    39.140     4.000  1378.000     0.000     0.331     0.086     0.583     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000  9999.000  9999.000  9999.000    38.930    41.050    55.510    44.160     1.000     0.000    37.630    38.830    47.270     1.000  2063.000     0.684     0.183     0.134     0.000     1.000
     0.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000    71.890    69.560    72.210    82.160     1.000     0.000    67.350    78.210  9999.000     1.000  5373.000     0.004     0.406     0.587     0.003     3.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000    40.360    36.200    50.340    51.530     0.000     0.000    44.240    45.140    52.570     1.000  1033.000     0.992     0.000     0.008     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    36.490    39.020  9999.000  9999.000     0.000  9999.000    43.590  9999.000    27.010     4.000  2418.000     0.000     0.000     0.002     0.998     4.000
     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000  9999.000  9999.000  9999.000    57.380    52.840    61.070    51.970     0.000     0.000    48.830    53.980    62.600     4.000  1794.000     0.564     0.010     0.426     0.000     1.000
     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    45.520    40.950    58.620    58.390     1.000     1.000    52.570    55.210    56.850     4.000  2310.000     0.000     0.705     0.084     0.210     2.000
     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000    48.160    49.560    57.180    61.290     1.000     0.000    49.830    51.280    55.240     2.000  4615.000     0.000     0.922     0.037     0.041     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000  9999.000  9999.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000    42.850    28.490    39.480    48.470     0.000     1.000    35.980    31.860    45.490     2.000  1614.000     0.007     0.944     0.049     0.000     2.000
     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000    40.610    35.540    52.070    48.320     1.000     0.000    36.780    43.510    50.270     1.000  4853.000     0.000     0.019     0.280     0.702     4.000
     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000    41.730    35.840    33.440    36.160     1.000     1.000    44.060    39.890    36.180     3.000  2834.000     0.002     0.046     0.949     0.002     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000    45.230    49.370  9999.000  9999.000     1.000     1.000    32.040  9999.000    51.340     1.000  2561.000     0.998     0.000     0.002     0.000     1.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000    66.560    64.080    83.550    71.530     1.000     1.000    60.080    82.140    79.430     1.000  3882.000     0.761     0.007     0.232     0.000     1.000
     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000  9999.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000    61.260    56.520    79.810    70.900     0.000     1.000    55.280    73.480    80.760     3.000  5031.000     0.725     0.075     0.200     0.000     1.000
     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000    58.500    49.480    64.570    65.000     0.000     1.000    54.290    55.440    67.690     1.000  1697.000     0.001     0.053     0.939     0.007     3.000
     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000    52.490    47.120  9999.000  9999.000     0.000     1.000    35.870  9999.000  9999.000     2.000  5645.000     0.351     0.006     0.643     0.000     3.000
     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    42.870    52.550    55.750    48.480     1.000     1.000    43.040    40.740    51.390     2.000  1397.000     0.000     0.922     0.037     0.041     2.000
     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000    60.190    44.440  9999.000  9999.000     0.000     1.000    52.620    63.330    69.740     2.000  1762.000     0.000     0.930     0.052     0.018     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000  9999.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000  9999.000  9999.000  9999.000    39.670    35.570  9999.000  9999.000     0.000     1.000    42.110    57.010    55.690     1.000  3630.000     0.000     0.991     0.009     0.000     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000    46.970    34.170    43.070    45.330     1.000     0.000    38.650    48.770    45.910     2.000  3107.000     0.000     0.000     0.002     0.998     4.000
     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000    43.800    53.430  9999.000  9999.000     1.000     1.000    42.960    52.170  9999.000     2.000  5249.000     0.000     0.808     0.098     0.094     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000    50.340    64.450  9999.000  9999.000     1.000     0.000    48.630    48.460  9999.000     1.000  6590.000     0.998     0.000     0.002     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000    53.990    45.500    71.500    53.100     0.000     0.000    52.710    66.110    70.270     1.000  5093.000     0.998     0.000     0.002     0.000     1.000
     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000  9999.000     1.000     0.000     0.000     0.000     0.000  9999.000     0.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000    32.430    35.630    37.170    34.560     1.000     1.000    30.400    36.990  9999.000     3.000  5282.000     0.449     0.006     0.545     0.000     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000    39.810    45.880  9999.000  9999.000     0.000     1.000    38.890    48.880    37.410     1.000  6229.000     0.998     0.000     0.002     0.000     1.000
     1.000     1.000     0.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000    33.030    37.480    52.020    52.320     0.000     1.000    33.260    41.990    45.780     1.000  4347.000     0.253     0.594     0.151     0.002     2.000
     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000    70.420    62.430     0.000     1.000    51.420    65.460  9999.000     4.000  6597.000     0.000     0.705     0.084     0.210     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000    65.000    59.760    90.400    76.490     1.000     0.000    68.150    89.890    91.300     2.000  2250.000     0.978     0.004     0.018     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    66.760    54.870    76.870    62.110     1.000     0.000    63.530    76.120  9999.000     2.000  6744.000     0.005     0.964     0.031     0.000     2.000
     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000    67.830    61.020    82.830    70.310     1.000     0.000    59.350    80.960    93.300     3.000  5202.000     0.041     0.004     0.955     0.000     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000  9999.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000    64.080    65.620    71.140    74.090     0.000     0.000    58.230    68.880    78.950     1.000  5719.000     0.974     0.005     0.021     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000    67.570    83.260  9999.000  9999.000     0.000     0.000    62.010    95.260  9999.000     1.000  1289.000     0.998     0.000     0.002     0.000     1.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000  9999.000     1.000     1.000     0.000     0.000     0.000    59.150    53.940    75.280    66.170     1.000     0.000    53.940    62.470    64.480     1.000  5521.000     0.000     0.011     0.250     0.739     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    47.150    53.460    55.620    55.600     1.000     0.000    42.230    59.330    45.500     4.000  2321.000     0.000     0.000     0.002     0.998     4.000
     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000  9999.000  9999.000  9999.000    48.980    44.890    73.820    65.490     1.000     0.000    53.240    73.300    79.790     1.000  1071.000     0.000     0.930     0.052     0.018     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000    77.780    66.990    97.390    75.700     1.000     0.000    71.910    88.870    91.450     1.000  1452.000     0.005     0.964     0.031     0.000     2.000
     0.000     0.000     0.000     0.000     0.000     0.000  9999.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000  9999.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000  9999.000  9999.000  9999.000    48.200    48.770    59.380    65.090     1.000     0.000    44.370    56.450    84.540     3.000  1330.000     0.000     0.000     0.003     0.996     4.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000    34.070    50.890  9999.000  9999.000     0.000     0.000    40.080  9999.000    56.130     1.000  1235.000     0.992     0.000     0.008     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    61.990  9999.000  9999.000  9999.000     0.000     0.000    66.670    85.730  9999.000     2.000  3322.000     0.000     0.000     0.002     0.998     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000    54.940    50.640  9999.000    64.250     0.000     0.000    60.570    52.070  9999.000     1.000  1480.000     0.000     0.991     0.009     0.000     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000  9999.000  9999.000  9999.000    59.920    50.300  9999.000    62.490     1.000     0.000    57.180    67.860  9999.000     4.000  4963.000     0.270     0.538     0.192     0.000     2.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    56.730    51.480    71.020    54.970     1.000     0.000    52.030    68.250  9999.000     4.000  4225.000     0.000     0.012     0.018     0.970     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000    64.260    62.260    85.340    76.530     0.000     0.000    50.780    78.340    87.430     3.000  4124.000     0.684     0.183     0.134     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000  9999.000     1.000     1.000     1.000     1.000     1.000     1.000    72.580    72.120    90.030    81.930     0.000     0.000    67.210    82.670    99.300     1.000  3061.000     0.998     0.000     0.002     0.000     1.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000    72.350    67.220    88.330    79.110     0.000     0.000    58.540    85.550    88.620     1.000  6798.000     0.761     0.007     0.232     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000  9999.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000    42.050    58.070    56.560    62.960     1.000     0.000    37.110    49.150  9999.000     3.000  1250.000     0.000     0.000     0.019     0.980     4.000
