     1.000     0.000     1.000     0.000     0.000         *    38.280     0.000     0.002     0.977     0.000     0.021     2.000 4690
     1.000     1.000     0.000     1.000     1.000     3.000    52.700     0.000     0.580     0.000     0.420     0.000     1.000 6515
     0.000     1.000     1.000     1.000     0.000     2.000    48.090     0.000     0.262     0.738     0.000     0.000     2.000 5476
     0.000     1.000     1.000     0.000     1.000     1.000    35.710     1.000     0.376     0.000     0.624     0.000     3.000 1172
     1.000     1.000     1.000     1.000     1.000     3.000    38.780     0.000     0.957     0.000     0.043     0.000     1.000 3548
     1.000     1.000     1.000     1.000     1.000     3.000    74.550     1.000     0.957     0.000     0.043     0.000     1.000 4187
     1.000     0.000     0.000     0.000     1.000     1.000    65.420     1.000     0.003     0.000     0.937     0.060     3.000 4135
     0.000     0.000     0.000     0.000     0.000     3.000    60.690     1.000     0.000     0.117     0.000     0.883     4.000 3255
     0.000     0.000     0.000     0.000     0.000     1.000    47.840     1.000     0.000     0.117     0.000     0.883     4.000 5362
     0.000     0.000     0.000     0.000     0.000     2.000    49.100     0.000     0.000     0.117     0.000     0.883     4.000 6539
     1.000     1.000     1.000     1.000     1.000     1.000    69.680     0.000     0.957     0.000     0.043     0.000     1.000 1072
     1.000     1.000     1.000     1.000     0.000     1.000    40.370     1.000     0.650     0.350     0.000     0.000     1.000 4554
     1.000     1.000     1.000     1.000     1.000     2.000    78.530     0.000     0.957     0.000     0.043     0.000     1.000 4188
     1.000     0.000     0.000     0.000     1.000     2.000    62.510     1.000     0.003     0.000     0.937     0.060     3.000 6863
     1.000     1.000     1.000     1.000     1.000     2.000    64.270     1.000     0.957     0.000     0.043     0.000     1.000 1132
     0.000     0.000     0.000     1.000     1.000     1.000    42.770     0.000     0.008     0.000     0.965     0.026     3.000 5566
     0.000     1.000     1.000     1.000     0.000     2.000    53.280     1.000     0.262     0.738     0.000     0.000     2.000 2719
     0.000     0.000     0.000     0.000     0.000     1.000    49.230     1.000     0.000     0.117     0.000     0.883     4.000 3770
     0.000     0.000     0.000     0.000     0.000     3.000    58.020     1.000     0.000     0.117     0.000     0.883     4.000 5576
     0.000     0.000     0.000     0.000     0.000     2.000    47.960     1.000     0.000     0.117     0.000     0.883     4.000 3549
     0.000     0.000     0.000     0.000     0.000     1.000    58.060     1.000     0.000     0.117     0.000     0.883     4.000 3601
     1.000     1.000     1.000     1.000     1.000     3.000    65.320     1.000     0.957     0.000     0.043     0.000     1.000 5879
     1.000     1.000     1.000     1.000     1.000     1.000    64.750     0.000     0.957     0.000     0.043     0.000     1.000 3610
     1.000     0.000     0.000     0.000     0.000     1.000    44.390     1.000     0.000     0.307     0.000     0.693     4.000 2903
     0.000     1.000     0.000     0.000     0.000     2.000    41.090     1.000     0.001     0.999     0.000     0.000     2.000 1222
     0.000     1.000     0.000     0.000     0.000     1.000    57.010     1.000     0.001     0.999     0.000     0.000     2.000 4363
     1.000     1.000     1.000     0.000     1.000     2.000    72.490     0.000     0.687     0.000     0.313     0.000     1.000 5836
     0.000     0.000     0.000     0.000     0.000     1.000    58.980     1.000     0.000     0.117     0.000     0.883     4.000 5842
     1.000     1.000     1.000     1.000     1.000     2.000    58.410     0.000     0.957     0.000     0.043     0.000     1.000 6463
     1.000     0.000     0.000     1.000     0.000     3.000    57.020     0.000     0.004     0.643     0.000     0.353     2.000 4589
     1.000     0.000     1.000     0.000     1.000         *    65.830     0.000     0.048     0.000     0.951     0.001     3.000 3389
     1.000     1.000     1.000     1.000     1.000     1.000    41.760     0.000     0.957     0.000     0.043     0.000     1.000 6458
     0.000     0.000     0.000     0.000     0.000     2.000    42.260     1.000     0.000     0.117     0.000     0.883     4.000 2991
     1.000     1.000     1.000     1.000     1.000     2.000    82.630     0.000     0.957     0.000     0.043     0.000     1.000 2235
     0.000     0.000     0.000     0.000     0.000     1.000    58.380     1.000     0.000     0.117     0.000     0.883     4.000 5894
     1.000     1.000     1.000     0.000     1.000     2.000    67.380     0.000     0.687     0.000     0.313     0.000     1.000 2099
     1.000     0.000     0.000     0.000     1.000     1.000    41.400     0.000     0.003     0.000     0.937     0.060     3.000 6796
     1.000     0.000     0.000     0.000     0.000     2.000    66.070     1.000     0.000     0.307     0.000     0.693     4.000 2076
     0.000     0.000     0.000     0.000     0.000     2.000    42.960     1.000     0.000     0.117     0.000     0.883     4.000 2637
     1.000     1.000     1.000     1.000     0.000     2.000    65.310     0.000     0.650     0.350     0.000     0.000     1.000 4355
     0.000     0.000     0.000     0.000     1.000     2.000    61.290     0.000     0.001     0.000     0.763     0.236     3.000 1701
     1.000     0.000     0.000     0.000     0.000     2.000         *     1.000     0.000     0.307     0.000     0.693     4.000 2087
     1.000     1.000     1.000     1.000     1.000     2.000    62.950     1.000     0.957     0.000     0.043     0.000     1.000 3007
     1.000     1.000     1.000     1.000     0.000     3.000    62.880     0.000     0.650     0.350     0.000     0.000     1.000 4796
     1.000     0.000     0.000     0.000     0.000     1.000    55.080     0.000     0.000     0.307     0.000     0.693     4.000 2326
     1.000     0.000     1.000     1.000     1.000     2.000    46.840     0.000     0.337     0.000     0.663     0.000     3.000 1405
     0.000     0.000     0.000     0.000     1.000     1.000    51.530     1.000     0.001     0.000     0.763     0.236     3.000 5139
     1.000     0.000     0.000     0.000     0.000     1.000    53.740     1.000     0.000     0.307     0.000     0.693     4.000 6253
     1.000     1.000     1.000     1.000     1.000     3.000    73.000     0.000     0.957     0.000     0.043     0.000     1.000 6032
     0.000     1.000     1.000     0.000     0.000     1.000    44.280     1.000     0.013     0.987     0.000     0.000     2.000 3102
     1.000     0.000     0.000     0.000     1.000     1.000    52.310     1.000     0.003     0.000     0.937     0.060     3.000 5739
     1.000     1.000     1.000     0.000     1.000     3.000    56.680     1.000     0.687     0.000     0.313     0.000     1.000 2635
     1.000     0.000     0.000     0.000     1.000     2.000    48.620     0.000     0.003     0.000     0.937     0.060     3.000 6378
     0.000     0.000     0.000     0.000     0.000     1.000    51.920     1.000     0.000     0.117     0.000     0.883     4.000 5197
     1.000     1.000     1.000     1.000     1.000     3.000    67.400     0.000     0.957     0.000     0.043     0.000     1.000 4653
     1.000     1.000     1.000     1.000     1.000     2.000    50.560     0.000     0.957     0.000     0.043     0.000     1.000 4617
     1.000     0.000     0.000     1.000     1.000     2.000    57.760     0.000     0.031     0.000     0.964     0.006     3.000 3030
     1.000     0.000     1.000     1.000     1.000     3.000    50.750     0.000     0.337     0.000     0.663     0.000     3.000 3965
     1.000     0.000     0.000     0.000     0.000     1.000    47.860     1.000     0.000     0.307     0.000     0.693     4.000 2400
     0.000     0.000     0.000     0.000     1.000     2.000    74.590     0.000     0.001     0.000     0.763     0.236     3.000 1045
     0.000     0.000     0.000     0.000     0.000     1.000    69.440     1.000     0.000     0.117     0.000     0.883     4.000 2886
     1.000     1.000     0.000     0.000     1.000     3.000    56.340     1.000     0.121     0.000     0.879     0.000     3.000 2384
     1.000     1.000     0.000     0.000     1.000     2.000    57.010     1.000     0.121     0.000     0.879     0.000     3.000 1065
     0.000     1.000     1.000     1.000     1.000     2.000    40.200     1.000     0.859     0.000     0.141     0.000     1.000 6728
     1.000     1.000     1.000     1.000     0.000     2.000    58.220     0.000     0.650     0.350     0.000     0.000     1.000 1953
     0.000     0.000     0.000     1.000     1.000     1.000    42.710     1.000     0.008     0.000     0.965     0.026     3.000 4837
     1.000     0.000     0.000     0.000     0.000     3.000    50.630     1.000     0.000     0.307     0.000     0.693     4.000 4076
     1.000     0.000     0.000     0.000     0.000     2.000    55.000     1.000     0.000     0.307     0.000     0.693     4.000 3967
     1.000     1.000     1.000     1.000     1.000     2.000    60.610     1.000     0.957     0.000     0.043     0.000     1.000 6937
     1.000     0.000     0.000     0.000     1.000     2.000    47.380     0.000     0.003     0.000     0.937     0.060     3.000 3671
     0.000     0.000     0.000     0.000     0.000     2.000    35.580     1.000     0.000     0.117     0.000     0.883     4.000 3750
     0.000     1.000     1.000     1.000     1.000     1.000    60.030     1.000     0.859     0.000     0.141     0.000     1.000 4809
     0.000     0.000     1.000     0.000     0.000     1.000    56.070     0.000     0.000     0.934     0.000     0.066     2.000 4786
     1.000     0.000     0.000     0.000     0.000     2.000    45.790     1.000     0.000     0.307     0.000     0.693     4.000 5115
     1.000     1.000     1.000     1.000     1.000     2.000    61.310     0.000     0.957     0.000     0.043     0.000     1.000 6506
     1.000     1.000     1.000     1.000     1.000     3.000    60.070     0.000     0.957     0.000     0.043     0.000     1.000 6920
     1.000     0.000     0.000     0.000     0.000     1.000    54.220     1.000     0.000     0.307     0.000     0.693     4.000 5213
     1.000     1.000     1.000     1.000     1.000     2.000    42.800     1.000     0.957     0.000     0.043     0.000     1.000 6387
     1.000     0.000     0.000     0.000     0.000     2.000    49.720     1.000     0.000     0.307     0.000     0.693     4.000 5495
     1.000     1.000     1.000     1.000     0.000     2.000    60.010     0.000     0.650     0.350     0.000     0.000     1.000 2467
     1.000     1.000     1.000     1.000     0.000     2.000    59.900     0.000     0.650     0.350     0.000     0.000     1.000 2006
     1.000     1.000     1.000     1.000     1.000     2.000    53.030     1.000     0.957     0.000     0.043     0.000     1.000 2832
     1.000     1.000     0.000     1.000     1.000     2.000    55.290     1.000     0.580     0.000     0.420     0.000     1.000 5527
     1.000     1.000     1.000     1.000     1.000     2.000    69.680     1.000     0.957     0.000     0.043     0.000     1.000 5395
     1.000     0.000     1.000     0.000     1.000     3.000    60.780     1.000     0.048     0.000     0.951     0.001     3.000 4958
     1.000     0.000     0.000     0.000     0.000     2.000    64.040     1.000     0.000     0.307     0.000     0.693     4.000 5474
     1.000     0.000     0.000     1.000     1.000     2.000    54.040     1.000     0.031     0.000     0.964     0.006     3.000 5592
     1.000     0.000     0.000     0.000     0.000     1.000    47.710     1.000     0.000     0.307     0.000     0.693     4.000 6784
     0.000     0.000     0.000     0.000     0.000     2.000    51.340     1.000     0.000     0.117     0.000     0.883     4.000 5501
     1.000     0.000     0.000     0.000     0.000     1.000    55.900     0.000     0.000     0.307     0.000     0.693     4.000 2011
     0.000     0.000     0.000     0.000     0.000     1.000    53.310     0.000     0.000     0.117     0.000     0.883     4.000 1392
     1.000     0.000     1.000     0.000     1.000     2.000    61.760     0.000     0.048     0.000     0.951     0.001     3.000 6565
     0.000     0.000     0.000     0.000     0.000     1.000    42.660     0.000     0.000     0.117     0.000     0.883     4.000 5577
     0.000     0.000     0.000     0.000     0.000     1.000         *     0.000     0.000     0.117     0.000     0.883     4.000 1929
     1.000     0.000     0.000     1.000     0.000     2.000    60.000     0.000     0.004     0.643     0.000     0.353     2.000 2894
     1.000     1.000     1.000     1.000     1.000     3.000    74.280     0.000     0.957     0.000     0.043     0.000     1.000 1178
     1.000     0.000     0.000     0.000     0.000     1.000    59.270     0.000     0.000     0.307     0.000     0.693     4.000 6100
     0.000     0.000     0.000     0.000     0.000     1.000    49.870     1.000     0.000     0.117     0.000     0.883     4.000 6799
     1.000     1.000     0.000     0.000     0.000     1.000    46.440     0.000     0.006     0.994     0.000     0.000     2.000 5193
     0.000     0.000     0.000     0.000     1.000     1.000    59.590     0.000     0.001     0.000     0.763     0.236     3.000 2435
     0.000     0.000     0.000     1.000     0.000     3.000    44.480     1.000     0.000     0.353     0.000     0.647     4.000 1112
     1.000     0.000     0.000     0.000     0.000     1.000    54.640     1.000     0.000     0.307     0.000     0.693     4.000 3874
     1.000     1.000     1.000     1.000     1.000     3.000    68.060     0.000     0.957     0.000     0.043     0.000     1.000 5841
     1.000     1.000     1.000     1.000     1.000     3.000    66.030     1.000     0.957     0.000     0.043     0.000     1.000 3053
     1.000     0.000     1.000     0.000     0.000     2.000    51.900     1.000     0.002     0.977     0.000     0.021     2.000 5143
     0.000     0.000     0.000     0.000     0.000     2.000    46.460     1.000     0.000     0.117     0.000     0.883     4.000 1012
     0.000     0.000     0.000     0.000     1.000     2.000    58.540     1.000     0.001     0.000     0.763     0.236     3.000 3590
     1.000     1.000     1.000     1.000     1.000     2.000    74.020     0.000     0.957     0.000     0.043     0.000     1.000 3737
     1.000     1.000     1.000     1.000     1.000     2.000    74.450     0.000     0.957     0.000     0.043     0.000     1.000 5825
     0.000     0.000     0.000     1.000     1.000     1.000    57.840     1.000     0.008     0.000     0.965     0.026     3.000 4038
     1.000     1.000     1.000     1.000     1.000     3.000    76.490     0.000     0.957     0.000     0.043     0.000     1.000 4898
     1.000     0.000     0.000     0.000     0.000     2.000    55.940     0.000     0.000     0.307     0.000     0.693     4.000 6819
     0.000     0.000     0.000     0.000     0.000     1.000    60.550     0.000     0.000     0.117     0.000     0.883     4.000 1479
     1.000     1.000     0.000     1.000     1.000     1.000    58.290     0.000     0.580     0.000     0.420     0.000     1.000 4335
     1.000     0.000     0.000     0.000     0.000     2.000    64.030     0.000     0.000     0.307     0.000     0.693     4.000 5586
     0.000     0.000     0.000     1.000     0.000     2.000    52.910     1.000     0.000     0.353     0.000     0.647     4.000 2800
     0.000     0.000     1.000     1.000     1.000     1.000    55.660     0.000     0.122     0.000     0.877     0.000     3.000 5108
     1.000     1.000     1.000     0.000     1.000     3.000    65.450     0.000     0.687     0.000     0.313     0.000     1.000 1850
     1.000     1.000     1.000     1.000     1.000     3.000    43.980     0.000     0.957     0.000     0.043     0.000     1.000 2798
     0.000     0.000     0.000     0.000     0.000     1.000    50.770     1.000     0.000     0.117     0.000     0.883     4.000 2446
     0.000     0.000     1.000     0.000     0.000     1.000    45.370     0.000     0.000     0.934     0.000     0.066     2.000 3194
     1.000     0.000     1.000     0.000     0.000     3.000    54.280     0.000     0.002     0.977     0.000     0.021     2.000 6719
     1.000     0.000     0.000     0.000     0.000     1.000    56.070     1.000     0.000     0.307     0.000     0.693     4.000 1809
     1.000     0.000     0.000     0.000     0.000     1.000    61.130     1.000     0.000     0.307     0.000     0.693     4.000 3765
     0.000     0.000     0.000     0.000     0.000     2.000    67.010     0.000     0.000     0.117     0.000     0.883     4.000 6172
     0.000     1.000     0.000     0.000     0.000     1.000    46.730     0.000     0.001     0.999     0.000     0.000     2.000 3489
     1.000     1.000     0.000     0.000     0.000     1.000    59.820     1.000     0.006     0.994     0.000     0.000     2.000 2294
     0.000     0.000     0.000     0.000     0.000     1.000    46.890     1.000     0.000     0.117     0.000     0.883     4.000 4091
     1.000     0.000     0.000     0.000     0.000     2.000    50.860     0.000     0.000     0.307     0.000     0.693     4.000 3401
     1.000     0.000     1.000     0.000     0.000     1.000    59.650     1.000     0.002     0.977     0.000     0.021     2.000 6234
     1.000     1.000     1.000     0.000     1.000     1.000    56.280     0.000     0.687     0.000     0.313     0.000     1.000 3273
