1	1	1	0	1	0.827	0.047	0.126	0	1	1062	0	0	0	0	0	0	0.031	0	0.969	4
0	0	0	1	1	0.004	0.024	0.972	0	3	1064	1	1	0	0	0	0.002	0.92	0	0.078	2
1	0	0	1	.	0.011	0.1	0.807	0.083	3	1065	1	0	1	1	1	0.67	0.074	0.256	0	1
0	0	1	1	0	0.006	0.857	0.13	0.007	2	1066	0	0	0	1	1	0.004	0.048	0.949	0	3
0	0	1	1	1	0.231	0.124	0.644	0	3	1067	0	0	1	0	0	0	0.534	0	0.466	2
0	1	1	1	1	0.879	0.015	0.106	0	1	1069	1	0	0	0	0	0	0.173	0	0.827	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1070	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	0	1	0.827	0.047	0.126	0	1	1071	0	0	0	0	0	0	0.031	0	0.969	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1072	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	1	1	0.879	0.015	0.106	0	1	1073	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	0	0	0.014	0.928	0.056	0.002	2	1074	1	0	0	1	1	0.015	0.032	0.953	0	3
1	1	1	1	1	0.965	0.003	0.032	0	1	1075	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	0	1	0	0.008	0.348	0.583	0.061	3	1078	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1080	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1081	1	0	1	0	0	0.002	0.88	0	0.117	2
0	0	0	1	0	0	0.171	0.203	0.627	4	1085	1	0	0	0	0	0	0.173	0	0.827	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1087	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1088	1	0	0	0	0	0	0.173	0	0.827	4
0	0	1	0	0	0	0.92	0.04	0.04	2	1089	0	0	1	0	0	0	0.534	0	0.466	2
1	1	1	0	1	0.827	0.047	0.126	0	1	1090	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	0	1	0.827	0.047	0.126	0	1	1098	1	0	0	0	0	0	0.173	0	0.827	4
0	0	1	0	0	0	0.92	0.04	0.04	2	1099	1	1	1	0	0	0.037	0.961	0	0.002	2
0	1	0	1	1	0.091	0.016	0.893	0	3	1100	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1101	0	1	1	1	1	0.918	0.045	0.037	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1102	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1104	0	1	1	0	0	0.006	0.979	0	0.015	2
1	0	0	0	0	0	0.146	0.064	0.79	4	1106	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	0	1	0.827	0.047	0.126	0	1	1109	1	1	1	0	0	0.037	0.961	0	0.002	2
0	0	0	0	0	0	0.045	0.015	0.94	4	1111	0	0	0	1	0	0	0.175	0	0.825	4
1	0	1	0	0	0.002	0.935	0.052	0.01	2	1112	1	0	1	0	0	0.002	0.88	0	0.117	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1113	0	1	1	0	1	0.419	0.494	0.087	0	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1114	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	0	0	0.014	0.928	0.056	0.002	2	1115	0	0	1	0	0	0	0.534	0	0.466	2
0	1	0	1	1	0.091	0.016	0.893	0	3	1118	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1121	0	1	1	0	1	0.419	0.494	0.087	0	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1123	1	0	1	0	0	0.002	0.88	0	0.117	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1125	1	1	1	1	1	0.982	0.008	0.01	0	1
1	0	0	0	0	0	0.146	0.064	0.79	4	1128	0	0	0	0	0	0	0.031	0	0.969	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1132	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	1	0	.	0.012	0.782	0.177	0.029	2	1133	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	0	1	0.827	0.047	0.126	0	1	1135	1	0	1	1	1	0.67	0.074	0.256	0	1
1	1	1	1	0	0.478	0.409	0.113	0	1	1139	1	1	1	0	0	0.037	0.961	0	0.002	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1140	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1141	1	1	1	1	0	0.478	0.522	0	0	2
1	1	0	1	1	0.27	0.01	0.72	0	3	1142	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	0	0	0	0	0.045	0.015	0.94	4	1143	0	0	0	0	0	0	0.031	0	0.969	4
1	0	0	0	0	0	0.146	0.064	0.79	4	1146	1	0	0	0	0	0	0.173	0	0.827	4
1	1	0	1	1	0.27	0.01	0.72	0	3	1147	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	0	0	1	0.02	0.057	0.923	0	3	1148	0	1	0	0	1	0.017	0.389	0.594	0	3
1	0	.	1	1	0.331	0.044	0.625	0	3	1149	1	0	1	0	0	0.002	0.88	0	0.117	2
1	0	1	0	1	0.157	0.29	0.552	0	3	1154	1	0	1	0	1	0.178	0.476	0.347	0	2
1	0	0	1	0	0.001	0.286	0.44	0.273	3	1155	1	0	0	1	0	0.002	0.58	0	0.418	2
0	0	1	0	0	0	0.92	0.04	0.04	2	1156	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	0	0	0.062	0.869	0.068	0	2	1157	1	1	1	0	0	0.037	0.961	0	0.002	2
0	0	0	0	0	0	0.045	0.015	0.94	4	1158	0	0	0	0	0	0	0.031	0	0.969	4
1	0	0	1	1	0.016	0.018	0.966	0	3	1161	1	0	0	1	1	0.015	0.032	0.953	0	3
0	1	1	0	0	0.014	0.928	0.056	0.002	2	1164	1	0	0	0	0	0	0.173	0	0.827	4
0	0	0	0	0	0	0.045	0.015	0.94	4	1166	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1167	1	1	1	0	1	0.801	0.157	0.042	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1168	1	0	1	0	1	0.178	0.476	0.347	0	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1171	1	1	1	0	0	0.037	0.961	0	0.002	2
0	1	0	0	0	0.001	0.406	0.192	0.401	2	1172	1	0	0	0	0	0	0.173	0	0.827	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1173	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1175	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1178	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	0	0	0	0	0.045	0.015	0.94	4	1179	0	0	0	0	0	0	0.031	0	0.969	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1183	1	1	1	0	0	0.037	0.961	0	0.002	2
1	0	1	0	0	0.002	0.935	0.052	0.01	2	1184	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	0	1	0.827	0.047	0.126	0	1	1185	1	1	1	0	1	0.801	0.157	0.042	0	1
1	0	1	1	0	0.029	0.81	0.16	0.002	2	1187	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1188	0	1	1	0	0	0.006	0.979	0	0.015	2
0	1	1	1	1	0.879	0.015	0.106	0	1	1189	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1190	0	0	0	0	0	0	0.031	0	0.969	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1191	0	0	0	0	1	0.001	0.192	0.808	0	3
0	1	1	0	0	0.014	0.928	0.056	0.002	2	1192	1	0	0	0	0	0	0.173	0	0.827	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1197	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	1	1	0.879	0.015	0.106	0	1	1198	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1200	0	1	1	0	0	0.006	0.979	0	0.015	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1201	0	1	1	0	1	0.419	0.494	0.087	0	2
1	0	0	0	1	0.003	0.063	0.934	0	3	1203	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1204	1	1	1	0	1	0.801	0.157	0.042	0	1
0	0	1	0	0	0	0.92	0.04	0.04	2	1207	1	0	0	0	1	0.003	0.136	0.861	0	3
0	0	0	0	0	0	0.045	0.015	0.94	4	1210	0	0	0	0	0	0	0.031	0	0.969	4
1	0	1	0	1	0.157	0.29	0.552	0	3	1212	1	0	1	0	1	0.178	0.476	0.347	0	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1214	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	0	0	0.062	0.869	0.068	0	2	1216	1	0	1	0	0	0.002	0.88	0	0.117	2
0	1	1	1	1	0.879	0.015	0.106	0	1	1220	0	0	0	0	0	0	0.031	0	0.969	4
0	0	1	0	0	0	0.92	0.04	0.04	2	1222	0	0	0	0	0	0	0.031	0	0.969	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1224	0	1	1	0	0	0.006	0.979	0	0.015	2
0	1	0	1	1	0.091	0.016	0.893	0	3	1225	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1226	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	0	1	0.546	0.148	0.306	0	1	1229	0	0	1	0	0	0	0.534	0	0.466	2
0	0	1	1	1	0.231	0.124	0.644	0	3	1230	1	0	1	1	1	0.67	0.074	0.256	0	1
0	1	1	1	1	0.879	0.015	0.106	0	1	1232	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	1	1	0.879	0.015	0.106	0	1	1234	1	.	0	0	0	0	0.304	0	0.696	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1235	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	1	0	1	0.044	0.387	0.569	0	3	1237	0	1	0	0	0	0	0.644	0	0.356	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1241	1	0	1	0	0	0.002	0.88	0	0.117	2
1	0	0	1	0	0.001	0.286	0.44	0.273	3	1242	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	0	1	0.827	0.047	0.126	0	1	1244	1	0	1	0	0	0.002	0.88	0	0.117	2
0	1	0	1	0	0.008	0.348	0.583	0.061	3	1245	0	1	0	1	0	0.007	0.917	0	0.076	2
0	0	0	0	0	0	0.045	0.015	0.94	4	1246	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1248	0	0	0	0	0	0	0.031	0	0.969	4
0	0	0	0	0	0	0.045	0.015	0.94	4	1250	1	0	0	0	0	0	0.173	0	0.827	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1251	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	0	0	0	0	0.045	0.015	0.94	4	1254	0	0	0	0	0	0	0.031	0	0.969	4
1	1	0	0	1	0.072	0.042	0.886	0	3	1255	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1258	0	0	1	1	1	0.314	0.209	0.477	0	3
0	0	0	0	0	0	0.045	0.015	0.94	4	1265	1	1	1	0	0	0.037	0.961	0	0.002	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1266	0	1	1	0	1	0.419	0.494	0.087	0	2
1	1	0	1	1	0.27	0.01	0.72	0	3	1269	1	0	0	0	1	0.003	0.136	0.861	0	3
1	1	1	1	1	0.965	0.003	0.032	0	1	1271	0	0	0	0	0	0	0.031	0	0.969	4
0	0	0	0	0	0	0.045	0.015	0.94	4	1272	0	0	0	0	0	0	0.031	0	0.969	4
0	0	1	0	1	0.044	0.387	0.569	0	3	1274	1	1	1	0	0	0.037	0.961	0	0.002	2
0	1	0	1	1	0.091	0.016	0.893	0	3	1276	1	1	1	1	0	0.478	0.522	0	0	2
.	0	1	0	0	0.001	0.926	0.045	0.028	2	1280	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1282	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1283	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	.	.	0.877	0.072	0.051	0	1	1286	0	0	1	0	0	0	0.534	0	0.466	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1287	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	1	1	0.879	0.015	0.106	0	1	1288	1	0	0	0	0	0	0.173	0	0.827	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1289	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	0	0	0.062	0.869	0.068	0	2	1290	0	0	1	0	0	0	0.534	0	0.466	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1291	1	1	1	0	0	0.037	0.961	0	0.002	2
0	0	0	0	0	0	0.045	0.015	0.94	4	1292	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1293	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1296	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	1	0	1	0.044	0.387	0.569	0	3	1297	0	1	0	0	1	0.017	0.389	0.594	0	3
0	1	1	1	1	0.879	0.015	0.106	0	1	1298	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	0	1	0	0	0.171	0.203	0.627	4	1302	1	1	0	1	0	0.044	0.944	0	0.012	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1306	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	0	1	0.546	0.148	0.306	0	1	1308	0	0	1	0	0	0	0.534	0	0.466	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1310	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	0	1	0.546	0.148	0.306	0	1	1311	1	0	1	0	0	0.002	0.88	0	0.117	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1313	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	0	0.478	0.409	0.113	0	1	1314	0	0	.	0	0	0	0.112	0	0.888	4
1	1	1	0	1	0.827	0.047	0.126	0	1	1315	0	0	0	.	1	0.002	0.127	0.871	0	3
0	1	.	.	1	0.66	0.04	0.3	0	1	1317	1	0	1	1	1	0.67	0.074	0.256	0	1
0	0	0	0	0	0	0.045	0.015	0.94	4	1319	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1325	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1327	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	0	0	1	0.001	0.08	0.919	0	3	1328	1	1	0	1	1	0.346	0.055	0.599	0	3
0	0	0	0	0	0	0.045	0.015	0.94	4	1330	0	.	0	0	0	0	0.063	0	0.937	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1333	1	0	1	0	0	0.002	0.88	0	0.117	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1334	0	1	0	0	0	0	0.644	0	0.356	2
0	0	0	.	0	0	0.056	0.032	0.911	4	1336	1	1	1	0	1	0.801	0.157	0.042	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1337	0	0	0	0	0	0	0.031	0	0.969	4
0	1	1	0	1	0.546	0.148	0.306	0	1	1338	1	0	0	1	1	0.015	0.032	0.953	0	3
1	1	1	1	0	0.478	0.409	0.113	0	1	1339	1	1	1	1	1	0.982	0.008	0.01	0	1
1	0	0	0	0	0	0.146	0.064	0.79	4	1343	0	0	0	0	0	0	0.031	0	0.969	4
1	0	0	0	0	0	0.146	0.064	0.79	4	1344	0	0	0	0	0	0	0.031	0	0.969	4
0	1	0	1	1	0.091	0.016	0.893	0	3	1346	0	1	0	0	1	0.017	0.389	0.594	0	3
1	0	1	1	0	0.029	0.81	0.16	0.002	2	1350	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1352	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	0	1	1	0.004	0.024	0.972	0	3	1353	0	1	1	0	0	0.006	0.979	0	0.015	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1354	1	1	1	0	1	0.801	0.157	0.042	0	1
0	0	0	0	0	0	0.045	0.015	0.94	4	1356	0	0	0	0	0	0	0.031	0	0.969	4
1	0	1	0	1	0.157	0.29	0.552	0	3	1357	1	0	1	0	1	0.178	0.476	0.347	0	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1359	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1360	1	1	1	1	1	0.982	0.008	0.01	0	1
1	0	0	0	0	0	0.146	0.064	0.79	4	1361	1	1	1	0	0	0.037	0.961	0	0.002	2
0	0	0	1	0	0	0.171	0.203	0.627	4	1362	1	0	0	0	0	0	0.173	0	0.827	4
0	0	0	0	0	0	0.045	0.015	0.94	4	1364	1	0	0	0	0	0	0.173	0	0.827	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1365	0	1	1	1	1	0.918	0.045	0.037	0	1
0	0	0	1	0	0	0.171	0.203	0.627	4	1366	0	0	0	0	0	0	0.031	0	0.969	4
0	1	0	1	1	0.091	0.016	0.893	0	3	1367	0	1	0	1	1	0.113	0.108	0.779	0	3
0	1	1	1	0	0.168	0.685	0.147	0	2	1368	0	1	1	0	0	0.006	0.979	0	0.015	2
0	1	1	0	0	0.014	0.928	0.056	0.002	2	1369	0	0	1	0	0	0	0.534	0	0.466	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1376	1	0	1	1	1	0.67	0.074	0.256	0	1
1	1	1	0	0	0.062	0.869	0.068	0	2	1377	1	1	1	0	0	0.037	0.961	0	0.002	2
0	1	0	0	1	0.02	0.057	0.923	0	3	1378	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1379	1	1	1	0	0	0.037	0.961	0	0.002	2
0	1	1	1	1	0.879	0.015	0.106	0	1	1383	0	1	0	0	0	0	0.644	0	0.356	2
0	0	0	0	0	0	0.045	0.015	0.94	4	1385	0	0	0	0	0	0	0.031	0	0.969	4
0	1	1	0	1	0.546	0.148	0.306	0	1	1386	0	0	0	0	0	0	0.031	0	0.969	4
0	0	0	0	0	0	0.045	0.015	0.94	4	1389	1	0	0	0	0	0	0.173	0	0.827	4
0	0	1	0	0	0	0.92	0.04	0.04	2	1390	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1391	1	1	1	0	1	0.801	0.157	0.042	0	1
0	0	0	0	0	0	0.045	0.015	0.94	4	1392	0	0	0	1	1	0.004	0.048	0.949	0	3
0	1	1	1	0	0.168	0.685	0.147	0	2	1396	0	1	0	1	0	0.007	0.917	0	0.076	2
0	1	0	1	1	0.091	0.016	0.893	0	3	1397	0	0	0	0	0	0	0.031	0	0.969	4
1	1	0	1	1	0.27	0.01	0.72	0	3	1399	0	0	0	0	0	0	0.031	0	0.969	4
1	0	0	1	1	0.016	0.018	0.966	0	3	1401	1	0	0	0	0	0	0.173	0	0.827	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1402	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	1	1	0.879	0.015	0.106	0	1	1403	0	0	0	0	1	0.001	0.192	0.808	0	3
1	0	1	1	0	0.029	0.81	0.16	0.002	2	1405	1	0	1	1	0	0.062	0.92	0	0.018	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1408	0	0	1	0	0	0	0.534	0	0.466	2
1	1	1	0	1	0.827	0.047	0.126	0	1	1409	0	0	0	0	0	0	0.031	0	0.969	4
1	1	0	0	0	0.004	0.533	0.327	0.136	2	1410	1	1	0	0	1	0.073	0.281	0.646	0	3
1	1	1	1	1	0.965	0.003	0.032	0	1	1411	1	0	1	0	0	0.002	0.88	0	0.117	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1413	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	0	0	0	0	0.045	0.015	0.94	4	1414	1	0	0	0	0	0	0.173	0	0.827	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1415	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	1	1	0.879	0.015	0.106	0	1	1417	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1421	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	0	0	1	0.072	0.042	0.886	0	3	1422	1	1	1	0	1	0.801	0.157	0.042	0	1
0	0	0	0	0	0	0.045	0.015	0.94	4	1423	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	0	0	0.062	0.869	0.068	0	2	1425	0	1	1	1	1	0.918	0.045	0.037	0	1
0	0	1	1	1	0.231	0.124	0.644	0	3	1426	1	1	1	0	1	0.801	0.157	0.042	0	1
0	0	1	0	0	0	0.92	0.04	0.04	2	1427	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1430	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1431	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	0	0	0	0	0.045	0.015	0.94	4	1433	0	0	0	0	0	0	0.031	0	0.969	4
0	1	1	0	1	0.546	0.148	0.306	0	1	1434	0	1	0	0	1	0.017	0.389	0.594	0	3
1	1	1	1	1	0.965	0.003	0.032	0	1	1437	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	0	1	0	0.008	0.348	0.583	0.061	3	1438	1	1	1	1	0	0.478	0.522	0	0	2
1	0	1	1	1	0.535	0.06	0.405	0	1	1439	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1441	0	1	1	0	0	0.006	0.979	0	0.015	2
0	1	0	1	1	0.091	0.016	0.893	0	3	1444	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	0	1	1	0.091	0.016	0.893	0	3	1445	0	0	0	0	0	0	0.031	0	0.969	4
0	0	0	0	0	0	0.045	0.015	0.94	4	1447	0	0	0	0	0	0	0.031	0	0.969	4
0	0	1	1	1	0.231	0.124	0.644	0	3	1449	1	0	1	0	1	0.178	0.476	0.347	0	2
1	1	0	0	1	0.072	0.042	0.886	0	3	1450	0	0	0	0	0	0	0.031	0	0.969	4
1	0	1	1	0	0.029	0.81	0.16	0.002	2	1451	1	1	1	1	1	0.982	0.008	0.01	0	1
1	1	1	1	1	0.965	0.003	0.032	0	1	1452	0	0	1	0	0	0	0.534	0	0.466	2
1	1	1	1	1	0.965	0.003	0.032	0	1	1453	1	1	1	1	1	0.982	0.008	0.01	0	1
0	1	1	1	1	0.879	0.015	0.106	0	1	1455	0	0	1	0	0	0	0.534	0	0.466	2
0	1	0	0	1	0.02	0.057	0.923	0	3	1457	0	1	0	.	1	0.058	0.27	0.672	0	3
0	1	1	1	1	0.879	0.015	0.106	0	1	1458	0	0	1	0	0	0	0.534	0	0.466	2
0	0	1	1	1	0.231	0.124	0.644	0	3	1459	1	1	1	0	0	0.037	0.961	0	0.002	2
1	0	0	0	1	0.003	0.063	0.934	0	3	1460	1	0	.	.	0	0.005	0.488	0	0.507	4
0	1	1	1	1	0.879	0.015	0.106	0	1	1461	0	0	0	0	0	0	0.031	0	0.969	4
1	1	1	1	1	0.965	0.003	0.032	0	1	1463	1	1	1	1	1	0.982	0.008	0.01	0	1
