1	1	0	1	0	1	.	0
1	1	1	1	1	1	66.89	1
1	1	1	1	1	1	.	1
.	.	.	.	.	0	64.53	1
0	0	1	0	0	0	42.11	0
1	1	1	1	.	.	.	1
1	1	1	1	1	1	63.62	0
1	1	1	0	1	.	63.08	1
1	1	1	1	1	.	56.62	1
1	.	0	0	0	0	30.79	0
0	0	1	0	1	0	56.44	1
1	1	1	0	0	1	.	1
.	.	.	.	.	.	.	1
1	0	1	1	1	0	.	0
.	.	.	.	.	.	.	0
1	1	1	0	0	1	34.01	1
1	1	1	0	0	0	44.85	0
1	0	0	1	.	0	.	0
1	1	1	1	1	1	44.98	1
1	1	1	1	1	1	58.78	1
1	1	1	1	1	1	.	0
.	.	.	.	.	.	.	0
0	0	1	0	1	1	61.74	1
1	1	1	1	1	1	58.1	1
0	0	0	1	1	0	.	0
.	.	.	.	.	1	56.63	0
1	1	1	1	1	1	77.92	1
1	1	1	.	1	1	69.3	0
0	0	1	1	1	1	45.83	1
1	1	1	0	0	1	.	0
.	.	.	.	.	1	68.66	0
1	1	1	1	1	1	72.66	0
0	0	0	0	1	1	51.59	1
1	1	1	1	1	1	45.53	0
1	1	1	0	0	.	.	0
0	1	0	1	1	0	34.45	1
1	1	1	1	1	.	.	0
1	1	1	1	1	.	.	0
.	.	.	.	.	1	.	0
0	1	1	0	0	0	60.52	1
1	1	1	0	1	1	.	1
1	1	1	1	1	1	71.47	1
1	1	1	1	1	1	61.03	1
1	1	1	0	0	1	53.5	1
1	1	1	1	1	1	61.07	1
.	.	.	.	.	.	.	0
1	0	1	1	0	1	.	0
1	1	1	0	1	1	51.92	1
1	1	1	1	1	1	55.04	1
0	0	1	0	1	1	46.26	1
1	1	1	.	1	1	60.4	1
1	0	0	1	0	.	.	1
1	1	1	1	1	.	.	1
0	0	1	0	1	.	.	0
1	1	1	0	0	.	.	1
.	.	.	.	.	.	53.5	0
.	.	.	.	.	1	60.51	0
.	.	.	.	.	0	46.87	0
1	1	1	0	0	1	74.1	0
0	1	1	1	1	0	54.33	1
1	1	1	1	1	.	.	0
.	.	.	.	.	1	50.63	1
1	1	1	0	1	1	60.03	0
.	.	.	.	.	.	73.53	0
1	1	1	1	1	.	71.1	0
0	1	1	1	1	0	40.65	1
0	0	0	0	1	1	57.51	1
0	0	0	0	0	0	45.99	0
1	1	1	1	1	0	77.22	0
0	0	1	1	1	.	.	1
0	0	0	0	0	.	.	0
.	.	.	.	.	.	.	0
.	.	.	.	.	.	77.09	0
0	0	0	0	0	0	58.96	0
0	1	1	0	1	.	81	0
.	.	.	.	.	.	.	0
1	1	1	1	0	.	85.66	0
0	0	0	1	1	.	.	1
1	1	1	0	0	.	.	0
1	1	1	1	1	1	57.64	1
1	1	1	1	1	.	.	0
.	.	.	.	.	.	.	1
1	0	1	1	1	.	.	0
1	1	1	1	1	1	65.21	1
0	1	1	1	1	1	.	0
.	.	.	.	.	.	.	1
.	.	.	.	.	.	.	0
1	1	1	0	0	.	48.44	1
1	1	1	1	1	1	67.29	0
.	.	.	.	.	.	.	0
.	.	.	.	.	1	62.61	1
1	1	1	1	1	.	.	1
1	1	1	1	1	1	.	1
1	1	1	1	1	.	.	0
1	1	1	1	1	1	77.96	0
1	1	1	1	1	1	.	0
0	0	1	0	0	0	65.84	1
0	0	1	.	1	1	59.35	1
.	.	.	.	.	.	.	1
.	.	.	.	.	.	.	0
0	0	0	0	1	1	60.95	1
1	1	1	1	1	0	69.24	0
0	1	1	1	1	0	75.68	1
.	.	.	.	.	.	52.83	0
1	1	1	1	1	.	.	1
.	.	.	.	.	1	66.6	0
1	1	1	1	1	.	44.19	1
.	.	.	.	.	.	.	0
.	.	.	.	.	.	.	1
.	.	.	.	.	.	.	1
0	1	0	0	1	1	57.02	0
1	1	1	0	1	0	70.2	1
.	.	.	.	.	0	66.35	1
0	0	0	0	0	.	.	0
.	.	.	.	.	.	.	0
1	1	1	1	1	1	48.68	0
0	1	1	0	0	0	56.37	0
1	1	0	0	1	0	55.96	1
.	.	.	.	.	.	.	1
1	1	1	0	0	0	69.7	1
0	0	1	0	1	.	61.9	1
0	0	0	0	1	1	44.94	1
.	.	.	.	.	1	47.5	1
1	1	1	1	0	1	56.11	0
0	1	1	1	1	1	47.86	1
0	1	1	0	0	1	.	0
1	0	0	0	0	1	34.7	0
1	0	1	1	1	1	52.53	0
1	1	1	1	0	1	67.38	0
1	1	1	1	1	1	48.04	1
1	0	1	0	0	.	.	1
0	1	1	0	1	1	34.73	0
0	0	1	0	0	1	55.74	1
1	1	1	.	1	0	.	1
0	0	0	0	0	.	.	0
1	1	0	1	1	1	43.26	0
0	0	0	1	1	0	34.68	0
1	1	1	1	1	1	58.06	1
1	1	0	1	1	.	.	0
0	1	1	0	1	0	43.07	0
1	1	0	0	0	1	63.32	0
1	1	1	1	1	1	46.31	0
1	1	1	1	1	.	.	1
1	0	1	0	1	.	51.93	1
1	1	1	0	1	0	41.86	1
1	1	1	0	1	0	.	0
1	1	1	0	1	1	48.57	1
1	0	1	0	0	0	52.96	0
0	0	1	0	1	0	46.72	1
0	0	1	1	1	1	58.43	1
1	1	1	1	0	0	59.97	1
1	0	1	0	0	1	.	1
1	1	1	0	1	1	64.56	0
1	0	1	0	1	.	60.6	1
1	0	1	0	1	1	80.67	0
0	1	1	1	1	1	54.46	0
.	.	.	.	.	.	.	1
1	1	1	1	1	1	65.73	1
1	1	0	0	1	.	64.22	0
1	1	0	1	1	.	.	0
0	0	0	0	0	1	41.12	0
1	1	1	0	1	.	.	0
.	.	.	.	.	.	.	1
1	1	1	1	1	.	.	1
1	0	1	0	1	1	54.69	0
0	0	0	0	0	.	.	1
1	0	0	0	1	0	.	0
1	1	1	1	1	.	.	1
1	1	1	1	1	.	.	1
0	0	1	1	1	1	41.4	1
1	1	1	0	1	0	46.62	0
0	1	0	0	0	.	.	0
1	1	1	0	1	0	39.55	0
0	0	1	0	1	1	57.28	1
1	1	0	1	0	0	41.69	0
1	0	0	0	1	1	40.89	0
0	0	0	1	1	0	46.04	1
0	1	1	0	1	1	39.16	0
1	1	1	0	0	1	41.17	0
1	1	1	1	1	1	65.16	0
1	1	1	0	1	1	71.14	0
1	1	1	0	0	0	.	0
0	0	0	0	1	0	.	1
1	1	1	0	0	.	.	1
0	1	1	0	1	0	50.2	0
0	0	0	1	0	1	50.48	0
0	0	0	0	0	1	.	1
.	.	.	.	.	1	63.58	0
1	1	1	1	1	1	44.47	1
0	0	0	.	1	1	40.48	1
0	0	0	0	0	1	34.59	1
1	1	1	1	1	1	74.25	0
1	1	1	1	1	1	51.48	1
.	.	.	.	.	1	46.8	1
.	.	.	.	.	1	59.89	0
.	.	.	.	.	1	58.28	1
1	1	1	1	1	1	77.17	0
0	0	0	1	1	.	.	1
0	0	0	1	1	.	.	1
.	.	.	.	.	0	64.25	1
.	.	.	.	.	.	63.6	1
.	.	.	.	.	.	.	0
1	1	0	1	1	.	.	0
1	1	1	1	1	.	.	0
.	.	.	.	.	.	59.15	0
.	.	.	.	.	1	48.91	0
1	1	1	0	0	.	.	0
1	1	1	0	0	0	.	1
0	0	0	0	1	0	30.26	0
0	0	1	0	0	0	.	0
1	1	0	1	1	1	67.22	0
1	1	1	1	1	.	.	0
1	1	1	1	1	1	.	0
1	1	1	1	1	1	49.45	1
.	.	.	.	.	.	.	1
.	.	.	.	.	1	57.27	0
0	0	0	1	0	.	.	0
1	0	0	0	1	0	57.37	1
.	.	.	.	.	.	.	0
1	1	1	0	1	0	71.57	0
1	1	1	0	0	.	.	0
1	1	1	1	0	.	.	1
.	.	.	.	.	.	.	1
1	1	1	0	0	1	36.27	0
1	1	1	1	1	1	64.73	1
0	1	1	0	0	1	64.87	0
1	1	1	1	1	1	78.65	0
0	1	1	0	1	.	.	0
1	1	1	0	0	.	.	0
1	1	1	0	0	0	.	1
1	1	1	1	0	0	.	1
1	1	1	1	0	1	43.9	0
1	0	0	0	1	.	.	1
.	.	.	.	.	1	48.51	1
1	1	1	1	1	1	70.16	0
1	1	1	1	1	1	76.69	1
1	1	1	1	1	0	73.17	1
1	1	1	1	0	1	71.16	1
0	1	1	1	1	1	68.82	1
1	1	1	1	1	0	72.65	1
1	1	1	0	1	0	.	1
.	.	.	.	.	0	.	1
0	1	1	1	1	.	.	0
1	1	1	1	1	.	.	0
1	1	1	0	1	.	.	0
1	1	1	1	1	1	74.09	1
1	1	1	0	1	.	.	1
.	.	.	.	.	1	86.78	1
1	0	1	1	1	1	75.75	1
0	0	0	0	1	1	63.94	1
1	1	1	1	1	0	.	0
1	1	1	1	1	0	67.8	1
1	0	1	0	0	0	64.04	1
.	.	.	.	.	.	.	1
1	1	1	1	1	.	.	0
1	1	1	1	1	1	77.64	1
1	1	1	1	1	1	59.34	1
1	1	1	1	1	0	55.4	1
1	1	1	0	1	1	93.2	0
0	0	1	0	1	0	66.75	1
.	.	.	.	.	.	.	0
0	1	1	1	1	0	62.51	1
.	.	.	.	.	0	.	1
1	1	1	1	1	1	68.66	1
1	1	1	1	1	.	.	0
1	1	1	.	1	.	.	0
1	1	1	1	1	0	71.54	0
1	1	1	1	1	1	68.39	1
0	1	1	1	1	0	57.86	1
0	0	1	1	1	.	.	1
0	0	0	0	0	1	.	0
0	0	0	.	.	1	74.4	1
1	1	1	1	1	1	67.14	1
.	.	.	.	.	.	.	0
.	.	.	.	.	.	77.38	0
.	.	.	.	.	.	.	1
1	1	1	1	1	1	80.46	1
.	.	.	.	.	1	43.11	1
.	.	.	.	.	0	68.15	1
1	0	1	0	0	1	68.09	1
1	1	0	1	1	0	.	1
1	1	1	1	0	1	66	0
1	1	1	1	1	.	.	0
1	1	1	0	1	1	66.35	1
0	1	1	0	0	0	.	0
1	1	1	1	1	0	.	0
1	1	1	1	1	1	.	1
0	0	1	0	1	1	70.68	1
1	1	1	1	1	1	74.73	1
.	.	.	.	.	.	.	0
0	1	1	1	1	.	.	1
0	0	0	0	1	.	.	1
.	.	.	.	.	.	.	0
.	.	.	.	.	0	76.41	0
1	1	0	1	0	.	38.04	0
0	0	0	0	0	0	71.59	0
0	0	1	0	0	0	.	1
.	.	.	.	.	.	.	0
.	.	.	.	.	.	.	0
0	1	0	1	1	0	76.52	1
1	1	0	0	0	.	.	0
0	1	1	1	1	.	.	1
0	1	0	1	1	0	54.87	1
0	0	0	0	0	.	.	0
1	1	1	1	1	.	.	0
0	0	1	1	1	1	.	1
0	1	1	0	0	.	.	0
.	.	.	.	.	0	.	1
0	0	0	0	0	.	.	1
.	.	.	.	.	.	.	0
0	0	0	0	1	1	.	1
1	1	1	1	1	1	.	1
0	0	1	1	1	1	62.9	1
0	1	1	1	0	1	63.82	1
1	1	1	0	0	0	62.38	1
.	.	.	.	.	.	.	0
0	0	0	0	1	1	69.39	1
0	0	0	1	0	0	66.51	1
1	1	1	1	1	0	.	1
1	1	1	1	1	.	.	1
0	0	1	0	0	1	.	1
.	.	.	.	.	1	67.33	1
0	0	0	0	0	0	.	1
1	.	.	.	.	.	.	0
0	0	0	1	1	.	.	1
0	0	0	0	0	1	73	1
1	1	1	0	1	.	.	1
.	.	.	.	.	.	.	0
.	.	.	.	.	.	.	1
1	1	1	1	0	.	.	1
0	0	0	0	1	1	45.17	0
1	0	1	1	0	.	.	0
1	1	0	0	0	0	52.87	0
.	.	.	.	.	0	.	0
1	0	0	1	0	.	.	1
1	0	1	1	0	.	.	0
0	0	0	1	0	.	.	1
.	.	.	.	.	.	.	0
1	1	1	1	1	0	.	0
.	.	.	.	.	.	.	0
0	0	0	0	0	0	39.03	1
1	1	1	1	1	1	71.98	1
1	1	1	0	0	1	63	1
1	1	0	0	0	.	.	0
0	0	0	0	0	0	.	0
.	.	.	.	.	.	.	1
0	0	0	0	1	1	52.26	0
1	1	1	0	0	.	.	0
1	1	1	1	1	1	81.34	0
1	1	0	0	1	0	54.33	0
1	1	1	.	1	1	66.73	0
1	1	1	1	1	1	52.87	1
0	1	.	1	1	1	88.14	0
1	1	1	1	1	1	74.24	1
0	0	1	1	0	1	62.97	1
1	1	1	0	0	1	55.39	1
0	0	0	1	1	0	61.42	0
.	.	.	.	.	.	.	1
1	1	1	1	1	1	72.55	1
1	1	1	1	0	1	59.36	0
1	0	1	1	1	1	46.36	0
1	1	1	0	1	1	71.76	1
0	0	1	0	1	0	45.33	1
1	1	1	1	1	1	71.64	0
.	.	.	.	.	.	.	0
0	0	1	1	1	1	71.37	1
0	0	1	0	1	0	68.05	1
1	1	1	1	1	.	.	0
1	1	1	1	1	.	.	0
1	1	0	1	1	0	62.35	1
1	1	1	1	1	.	.	0
1	1	1	0	0	.	.	0
0	1	1	1	1	0	62.19	0
1	1	1	1	1	1	62.35	1
0	0	1	0	0	1	54.79	1
1	1	1	1	1	1	59.93	1
0	0	1	0	0	0	59.18	0
0	0	0	1	1	.	53.56	0
1	1	1	1	1	1	83.33	1
1	1	1	1	1	1	76.45	0
0	1	1	1	1	.	.	1
1	1	1	1	1	1	66.93	1
1	1	1	1	1	0	69.14	1
0	0	0	1	1	0	54.37	1
1	1	1	1	1	1	78.16	1
0	0	1	0	1	0	.	0
1	0	1	0	1	0	69	1
0	1	1	1	1	1	73.79	1
1	1	1	1	1	0	74.51	1
0	1	1	0	1	1	61.65	0
1	1	1	1	1	1	83.22	0
0	0	0	1	1	0	41.03	0
1	1	1	1	0	1	73.55	0
1	1	1	1	1	1	72.22	1
1	1	1	1	0	1	69.53	0
1	1	1	1	1	1	82.5	0
1	1	1	1	1	.	.	1
1	1	1	1	1	0	52.43	0
0	1	1	1	1	1	55.7	1
.	.	.	.	.	0	73.36	0
0	0	1	1	1	0	73.89	1
1	1	1	1	1	1	91.47	0
1	1	1	1	1	0	71.16	1
1	1	1	1	1	.	70.21	1
.	.	.	.	.	.	.	0
0	0	0	0	0	1	66.21	0
0	1	1	0	0	1	55.8	0
1	1	1	1	1	1	66.07	0
1	1	1	1	1	.	.	1
1	1	0	1	1	.	.	0
0	0	0	0	0	.	.	1
1	1	1	0	0	.	.	1
1	1	1	1	1	1	86.29	0
1	1	1	0	1	.	.	1
0	1	0	0	1	.	.	1
.	.	.	.	.	.	.	1
1	1	1	1	1	.	.	1
1	1	1	1	1	1	52.61	0
1	1	1	1	1	.	.	1
0	0	1	1	1	.	.	0
1	1	1	1	1	.	.	1
1	1	1	1	1	.	.	1
1	0	0	0	1	.	.	0
1	1	1	1	1	.	.	0
0	1	1	1	1	1	56.74	1
1	1	1	1	1	.	.	1
1	1	1	1	1	.	.	1
0	0	0	0	0	.	.	0
1	1	1	1	1	.	.	1
1	1	1	1	1	.	.	1
1	1	0	1	1	0	51.57	1
1	1	1	1	1	1	48.98	0
