0	0	0	0	1	1	1	44.12	-0.079	1.196	-0.146	0.028	0.007	0.544	0.448	0	2
1	1	1	1	1	1	1	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	0	1	0	0	1	34.69	1.201	-0.049	-0.025	-0.127	0.905	0.043	0	0.052	1
0	1	1	1	1	1	1	56.13	-0.097	0.006	-0.019	1.11	0.05	0.002	0.159	0.789	4
1	1	1	1	1	1	0	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	0	0	1	71.46	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
0	0	0	0	1	0	1	42.4	-0.079	1.196	-0.146	0.028	0.007	0.544	0.448	0	2
0	0	1	0	1	0	.	.	-0.138	-0.182	1.544	-0.224	0.052	0.188	0.753	0.007	3
1	1	1	0	0	1	1	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	0	0	.	1	1	0	36.61	-0.138	-0.182	1.544	-0.224	0.15	0.226	0.547	0.078	3
1	0	1	0	1	0	.	.	1.201	-0.049	-0.025	-0.127	0.593	0.051	0.267	0.09	1
1	1	1	0	1	0	1	42.74	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	1	1	1	1	0	.	39.46	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	0	1	0	1	0	.	.	-0.138	-0.182	1.544	-0.224	0.052	0.188	0.753	0.007	3
.	1	1	0	0	1	1	32.93	1.201	-0.049	-0.025	-0.127	0.966	0.029	0	0.005	1
1	1	1	0	1	1	.	.	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	0	1	1	1	1	1	46.69	-0.097	0.006	-0.019	1.11	0.104	0.004	0.21	0.682	4
1	1	1	1	1	0	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	1	77.24	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	0	1	0	0	37.96	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	1	1	1	1	0	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	1	1	0	0	45.3	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	0	0	1	1	0	.	.	-0.138	-0.182	1.544	-0.224	0.003	0.118	0.874	0.005	3
1	1	1	1	0	1	1	68.6	1.201	-0.049	-0.025	-0.127	0.825	0.002	0	0.174	1
0	0	0	0	0	0	0	38.03	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
0	1	0	0	0	0	.	44.42	-0.079	1.196	-0.146	0.028	0.201	0.799	0	0	2
0	0	0	1	0	1	0	46.26	-0.079	1.196	-0.146	0.028	0.011	0.989	0	0	2
1	0	1	1	1	0	1	43.74	-0.097	0.006	-0.019	1.11	0.104	0.004	0.21	0.682	4
1	0	1	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.822	0.177	0	0.001	1
0	1	1	0	1	0	.	.	1.201	-0.049	-0.025	-0.127	0.463	0.036	0.331	0.17	1
0	0	0	0	0	0	.	.	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
1	1	1	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
0	0	0	0	0	0	.	.	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
1	1	1	1	1	0	1	70.17	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	0	0	0	0	0	1	53.95	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
1	1	0	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.913	0.086	0	0.001	1
1	0	1	0	0	0	0	45.32	1.201	-0.049	-0.025	-0.127	0.822	0.177	0	0.001	1
1	1	1	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	0	0	1	0	1	.	.	-0.079	1.196	-0.146	0.028	0.312	0.681	0	0.006	2
0	0	0	1	0	0	.	.	-0.079	1.196	-0.146	0.028	0.011	0.989	0	0	2
0	0	1	0	0	0	.	56.55	-0.079	1.196	-0.146	0.028	0.099	0.901	0	0	2
1	1	1	0	1	0	.	.	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	1	1	1	1	0	1	56.16	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	.	62.91	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	0	0	1	1	1	1	45	-0.138	-0.182	1.544	-0.224	0.003	0.118	0.874	0.005	3
1	1	1	1	1	0	1	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	0	0	1	1	1	.	.	-0.138	-0.182	1.544	-0.224	0.003	0.118	0.874	0.005	3
1	1	1	0	1	1	.	.	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
0	0	0	1	0	0	.	.	-0.079	1.196	-0.146	0.028	0.011	0.989	0	0	2
0	1	1	1	1	0	.	.	-0.097	0.006	-0.019	1.11	0.05	0.002	0.159	0.789	4
1	1	1	0	0	0	1	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	0	0	0	1	0	40.79	1.201	-0.049	-0.025	-0.127	0.913	0.086	0	0.001	1
1	1	1	1	1	1	1	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	1	0	.	.	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	1	1	0	0	1	1	42.26	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	0	0	.	0	0	.	.	-0.079	1.196	-0.146	0.028	0.209	0.79	0	0.001	2
1	1	1	0	0	1	1	50.52	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	0	0	1	1	51.66	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	1	1	1	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	1	1	.	.	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
0	0	0	1	0	0	.	.	-0.079	1.196	-0.146	0.028	0.011	0.989	0	0	2
1	1	0	0	0	1	.	.	1.201	-0.049	-0.025	-0.127	0.913	0.086	0	0.001	1
1	1	1	0	0	1	1	41.34	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	0	0	1	.	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	0	1	1	.	.	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
0	0	0	0	0	0	0	38.89	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
1	1	1	1	1	0	0	51.54	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	1	1	0	.	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	1	1	0	0	1	1	30.37	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	0	0	0	1	1	37.32	1.201	-0.049	-0.025	-0.127	0.913	0.086	0	0.001	1
1	1	0	0	1	1	.	.	1.201	-0.049	-0.025	-0.127	0.801	0.03	0.074	0.095	1
0	0	.	0	1	0	.	.	-0.138	-0.182	1.544	-0.224	0.028	0.381	0.588	0.003	3
0	0	1	0	0	1	.	.	-0.079	1.196	-0.146	0.028	0.099	0.901	0	0	2
1	1	1	0	1	0	.	.	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	1	0	0	1	0	.	.	1.201	-0.049	-0.025	-0.127	0.801	0.03	0.074	0.095	1
1	1	1	0	1	1	.	54.82	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	1	0	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.913	0.086	0	0.001	1
0	1	0	1	1	0	.	.	-0.138	-0.182	1.544	-0.224	0.051	0.041	0.684	0.224	3
1	1	1	0	0	1	1	46.41	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	0	0	0	0	0	45.36	1.201	-0.049	-0.025	-0.127	0.913	0.086	0	0.001	1
1	0	1	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.822	0.177	0	0.001	1
0	0	1	1	1	0	.	.	-0.138	-0.182	1.544	-0.224	0.014	0.025	0.886	0.076	3
1	1	0	0	0	1	.	.	1.201	-0.049	-0.025	-0.127	0.913	0.086	0	0.001	1
0	1	1	1	1	0	1	47.59	-0.097	0.006	-0.019	1.11	0.05	0.002	0.159	0.789	4
1	1	1	1	1	0	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	1	0	1	0	1	1	46.18	-0.079	1.196	-0.146	0.028	0.329	0.655	0	0.016	2
1	1	1	1	0	1	.	.	1.201	-0.049	-0.025	-0.127	0.825	0.002	0	0.174	1
0	0	0	0	0	0	0	42.18	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
1	1	1	1	1	1	1	43.81	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	0	1	1	1	0	0	33.46	-0.138	-0.182	1.544	-0.224	0.014	0.025	0.886	0.076	3
1	1	1	0	1	0	1	44.62	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
0	0	1	1	1	1	.	.	-0.138	-0.182	1.544	-0.224	0.014	0.025	0.886	0.076	3
1	1	1	1	0	1	.	.	1.201	-0.049	-0.025	-0.127	0.825	0.002	0	0.174	1
1	1	1	1	1	1	0	44.36	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	1	1	0	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	0	1	.	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
0	0	0	0	0	0	.	.	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
1	1	1	1	1	1	1	84	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	1	1	1	70.44	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
0	0	0	0	0	1	1	68.48	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
1	1	1	1	1	0	0	72.01	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	0	1	0	0	0	0	49.19	1.201	-0.049	-0.025	-0.127	0.822	0.177	0	0.001	1
0	0	0	.	0	1	0	69.9	-0.079	1.196	-0.146	0.028	0.006	0.994	0	0	2
1	1	1	1	1	1	1	69	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	66.37	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	1	0	1	77.39	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
0	1	0	1	1	0	1	59.18	-0.138	-0.182	1.544	-0.224	0.051	0.041	0.684	0.224	3
0	1	1	1	1	1	1	63.82	-0.097	0.006	-0.019	1.11	0.05	0.002	0.159	0.789	4
1	1	1	1	1	0	1	75.3	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	1	1	0	0	0	1	65.42	1.201	-0.049	-0.025	-0.127	0.833	0.164	0	0.003	1
1	1	1	1	1	1	1	58.06	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	0	69.19	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	84.55	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	92.01	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	0	0	0	0	0	.	.	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
0	1	1	1	1	0	1	75.81	-0.097	0.006	-0.019	1.11	0.05	0.002	0.159	0.789	4
1	1	1	1	1	1	1	64.27	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	1	0	1	51.78	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	1	1	0	0	1	1	66.37	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	1	1	0	1	66.65	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	0	0	0	1	1	1	53.11	-0.138	-0.182	1.544	-0.224	0.215	0.373	0.403	0.009	3
1	1	0	1	1	1	0	49.23	-0.097	0.006	-0.019	1.11	0.152	0.003	0.063	0.782	4
1	1	1	1	1	1	1	72.08	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	1	61.4	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	0	64.6	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	1	1	1	76.46	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
0	0	1	1	1	1	0	50.05	-0.138	-0.182	1.544	-0.224	0.014	0.025	0.886	0.076	3
1	1	1	1	1	1	1	62.78	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	0	0	1	56.72	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
0	0	1	0	0	1	0	.	-0.079	1.196	-0.146	0.028	0.099	0.901	0	0	2
1	1	1	1	1	0	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	73.48	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	76.08	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	0	0	0	0	0	0	32.74	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
1	1	1	0	1	0	1	61.89	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
0	0	0	0	0	0	1	52.55	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
1	0	1	0	0	1	0	61.53	1.201	-0.049	-0.025	-0.127	0.822	0.177	0	0.001	1
1	1	1	1	1	0	0	37.16	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	1	1	1	1	1	1	72.48	-0.097	0.006	-0.019	1.11	0.05	0.002	0.159	0.789	4
1	1	1	1	0	1	.	.	1.201	-0.049	-0.025	-0.127	0.825	0.002	0	0.174	1
1	1	1	0	1	1	.	62.65	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	1	1	1	1	0	1	74.77	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	78.46	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	1	0	0	0	0	1	79.91	-0.079	1.196	-0.146	0.028	0.201	0.799	0	0	2
1	0	1	1	1	1	1	42.84	-0.097	0.006	-0.019	1.11	0.104	0.004	0.21	0.682	4
1	1	1	1	1	1	1	58.61	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	1	57.96	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	0	0	1	1	1	1	55.42	-0.138	-0.182	1.544	-0.224	0.003	0.118	0.874	0.005	3
1	1	1	1	1	1	1	68.07	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	0	68.42	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	0	1	1	77.8	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
0	0	1	1	0	1	1	.	-0.079	1.196	-0.146	0.028	0.178	0.81	0	0.011	2
1	1	1	0	0	0	0	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	0	1	0	.	75.57	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	1	1	0	1	1	1	57.08	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
0	0	1	1	1	1	1	65.76	-0.138	-0.182	1.544	-0.224	0.014	0.025	0.886	0.076	3
1	1	1	0	1	1	.	.	1.201	-0.049	-0.025	-0.127	0.688	0.001	0.015	0.296	1
1	0	1	1	1	1	1	74.18	-0.097	0.006	-0.019	1.11	0.104	0.004	0.21	0.682	4
1	1	1	1	1	1	1	62.5	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	90.11	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	1	71.3	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	71.77	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
.	1	1	1	1	1	.	.	-0.097	0.006	-0.019	1.11	0.05	0	0.026	0.923	4
1	1	1	1	0	1	1	54.72	1.201	-0.049	-0.025	-0.127	0.825	0.002	0	0.174	1
1	1	1	1	1	1	1	80.16	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	71.22	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	1	1	0	1	1	0	61.09	1.201	-0.049	-0.025	-0.127	0.463	0.036	0.331	0.17	1
1	0	1	1	1	0	0	62.32	-0.097	0.006	-0.019	1.11	0.104	0.004	0.21	0.682	4
1	1	1	1	1	0	1	79.21	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	83.06	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	0	1	1	1	0	0	83.8	-0.097	0.006	-0.019	1.11	0.104	0.004	0.21	0.682	4
0	1	1	0	1	0	0	80.21	1.201	-0.049	-0.025	-0.127	0.463	0.036	0.331	0.17	1
1	1	1	1	1	1	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	0	1	1	1	1	0	73.43	-0.097	0.006	-0.019	1.11	0.104	0.004	0.21	0.682	4
1	1	1	1	1	1	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	1	80.4	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	0	0	0	1	1	0	74.48	-0.138	-0.182	1.544	-0.224	0.215	0.373	0.403	0.009	3
1	1	1	1	1	1	1	70.43	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	0	.	1	0	.	.	-0.097	0.006	-0.019	1.11	0.373	0.012	0.067	0.548	4
1	0	1	1	1	1	1	71.36	-0.097	0.006	-0.019	1.11	0.104	0.004	0.21	0.682	4
1	1	1	1	1	1	1	69.05	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	0	69.06	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	0	70.39	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	45.49	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	0	0	.	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	1	1	0	0	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	0	0	1	72.76	1.201	-0.049	-0.025	-0.127	0.825	0.002	0	0.174	1
1	1	1	1	1	1	1	73.29	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	0	63.72	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	.	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	0	1	1	70.37	1.201	-0.049	-0.025	-0.127	0.825	0.002	0	0.174	1
1	1	1	1	1	1	1	66.57	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	1	62.82	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	0	.	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	1	1	1	1	1	1	59.17	-0.097	0.006	-0.019	1.11	0.05	0.002	0.159	0.789	4
1	1	1	1	1	0	0	60.91	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	0	0	56.61	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	0	1	.	.	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	1	1	1	1	49.07	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	1	1	1	1	45.49	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
1	1	1	0	0	1	1	52.87	1.201	-0.049	-0.025	-0.127	0.991	0.005	0	0.005	1
1	1	1	1	1	1	0	45.06	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
0	0	0	0	0	0	1	55.25	-0.079	1.196	-0.146	0.028	0.005	0.995	0	0	2
1	1	0	0	1	0	.	.	1.201	-0.049	-0.025	-0.127	0.801	0.03	0.074	0.095	1
1	1	1	1	1	0	1	69.06	-0.097	0.006	-0.019	1.11	0.051	0	0.005	0.944	4
