0.00000	0.85704	0.73398	0.65282	0.46385	
1.00000	0.97701	0.88365	0.58258	0.20285	
2.00000	0.99436	0.71764	0.56205	0.18120	
3.00000	0.96919	0.87975	0.72631	0.32912	
4.00000	0.97617	0.86883	0.74265	0.20281	
5.00000	0.86975	0.45174	0.72633	0.37491	
6.00000	0.89555	0.10254	0.50111	0.08609	
7.00000	0.94773	0.27002	0.57522	0.12706	
8.00000	0.84988	0.08637	0.58165	0.07906	
9.00000	0.89623	0.12791	0.70819	0.09242	
