0.00000	0.18661	0.78952	0.92837	0.10591	
1.00000	0.15564	0.84753	0.91625	0.06008	
2.00000	0.11123	0.85274	0.94125	0.06591	
3.00000	0.78226	0.24776	1.00000	0.00000	
4.00000	0.40557	0.09884	0.75824	0.00000	
