     0.000     1.000     0.000  9999.000  9999.000    35.760  9999.000    38.720     0.000     0.000     0.000     0.007     0.164     0.561     0.269     3.000
     1.000     0.000     0.000     0.000     0.000    31.870  9999.000    41.050     0.000     1.000     0.000     0.000     0.071     0.836     0.094     3.000
     1.000     1.000     1.000  9999.000  9999.000    39.280  9999.000    42.790  9999.000     0.000     0.000     0.166     0.828     0.004     0.003     2.000
     0.000     1.000     1.000     0.000     0.000    47.960  9999.000    54.060     1.000     0.000     0.000     0.000     0.878     0.097     0.024     2.000
     1.000     1.000     1.000     0.000     0.000    51.550     0.000    47.340     0.000     0.000     0.000     0.000     0.992     0.006     0.002     2.000
     1.000     0.000     1.000     0.000     0.000    40.740  9999.000    46.380     0.000     1.000     1.000     0.000     0.754     0.208     0.038     2.000
     1.000     1.000     1.000  9999.000  9999.000    39.130     0.000    32.280     0.000     0.000     0.000     0.166     0.828     0.004     0.003     2.000
     1.000     0.000     0.000     0.000     0.000    38.120  9999.000  9999.000     0.000     0.000  9999.000     0.000     0.071     0.836     0.094     3.000
     1.000     1.000     1.000     0.000     0.000    41.860  9999.000    40.510     0.000     0.000     0.000     0.000     0.992     0.006     0.002     2.000
     0.000     1.000     0.000  9999.000  9999.000    47.580  9999.000    38.830     0.000     1.000     0.000     0.007     0.164     0.561     0.269     3.000
     1.000     1.000     0.000  9999.000  9999.000    50.370  9999.000  9999.000     0.000     0.000     0.000     0.077     0.720     0.137     0.066     2.000
     1.000     0.000     1.000  9999.000  9999.000    37.210  9999.000  9999.000  9999.000     0.000     0.000     0.097     0.688     0.136     0.078     2.000
     1.000     0.000     1.000     1.000     0.000    41.990  9999.000  9999.000     0.000     0.000     0.000     0.000     0.802     0.046     0.151     2.000
     1.000     1.000     1.000     1.000     1.000    65.240     0.000    69.560     0.000     1.000     1.000     0.881     0.116     0.000     0.003     1.000
     0.000     0.000     1.000     1.000     0.000    49.900     0.000    36.200     0.000     0.000     0.000     0.000     0.185     0.193     0.623     4.000
     0.000     0.000     0.000  9999.000  9999.000    39.870     0.000    39.020  9999.000     0.000     0.000     0.000     0.005     0.739     0.256     3.000
     1.000     1.000     0.000     1.000     1.000    38.680     0.000  9999.000     0.000     1.000     0.000     0.712     0.176     0.000     0.112     1.000
     1.000     1.000     1.000  9999.000  9999.000    44.590  9999.000    52.840     0.000     0.000  9999.000     0.166     0.828     0.004     0.003     2.000
     0.000     0.000     0.000  9999.000  9999.000    56.580     0.000  9999.000     0.000     0.000     0.000     0.000     0.005     0.739     0.256     3.000
     1.000     0.000     1.000     1.000     0.000    44.590  9999.000    42.000     1.000     0.000     0.000     0.000     0.802     0.046     0.151     2.000
     1.000     0.000     1.000     1.000     1.000    34.680  9999.000    42.230     1.000     0.000     0.000     0.750     0.140     0.000     0.110     1.000
     0.000     1.000     1.000     0.000     1.000    41.080     0.000  9999.000     0.000     1.000     0.000     0.000     0.896     0.000     0.104     2.000
     0.000     0.000     0.000     0.000     0.000    40.430     0.000    40.950     1.000     1.000  9999.000     0.000     0.004     0.896     0.100     3.000
     0.000     0.000     0.000     0.000     0.000    39.080     0.000  9999.000     1.000     0.000     0.000     0.000     0.004     0.896     0.100     3.000
     0.000     1.000     0.000     1.000     0.000    52.800  9999.000    60.460     0.000     0.000     0.000     0.000     0.211     0.211     0.578     4.000
     0.000     0.000     0.000     0.000     0.000    44.600  9999.000    49.560     0.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
     0.000     0.000     0.000     0.000     0.000    32.120  9999.000    28.490     1.000     0.000     0.000     0.000     0.004     0.896     0.100     3.000
     0.000     0.000     0.000  9999.000  9999.000    34.750  9999.000    42.720     0.000     1.000     0.000     0.000     0.005     0.739     0.256     3.000
     1.000     1.000     1.000     1.000     1.000    42.120     0.000    37.390     1.000     1.000     0.000     0.881     0.116     0.000     0.003     1.000
     1.000     1.000     1.000     1.000     1.000    39.600  9999.000  9999.000     0.000     0.000     0.000     0.881     0.116     0.000     0.003     1.000
     0.000     0.000     1.000     1.000     0.000    49.880  9999.000    53.850     1.000     1.000     0.000     0.000     0.185     0.193     0.623     4.000
     0.000     0.000     0.000     0.000     1.000    53.780     0.000    57.520     0.000     1.000     0.000     0.000     0.010     0.000     0.990     4.000
     1.000     1.000     0.000     0.000     0.000    34.020     0.000    60.190     0.000     0.000     0.000     0.000     0.766     0.202     0.031     2.000
     0.000     0.000     0.000     1.000     1.000    44.200  9999.000    49.170     1.000     0.000     0.000     0.003     0.003     0.000     0.994     4.000
     0.000     0.000     0.000     1.000     0.000    45.830  9999.000    52.430     0.000     0.000     0.000     0.000     0.007     0.334     0.659     4.000
     1.000     1.000     0.000     1.000     0.000    39.480  9999.000  9999.000     1.000     1.000  9999.000     0.000     0.828     0.046     0.127     2.000
     1.000     1.000     1.000     0.000     0.000    28.690     0.000    35.540     0.000     1.000     0.000     0.000     0.992     0.006     0.002     2.000
     1.000     1.000     1.000     1.000     1.000    41.550     0.000    35.840     1.000     1.000     0.000     0.881     0.116     0.000     0.003     1.000
     0.000     0.000     0.000     1.000     0.000    32.100  9999.000    44.710     0.000     0.000     0.000     0.000     0.007     0.334     0.659     4.000
     0.000     1.000     1.000     1.000     0.000    33.180     0.000    44.460     1.000     0.000     0.000     0.000     0.887     0.021     0.092     2.000
     0.000     1.000     1.000     0.000     0.000    41.720  9999.000    39.260     1.000     0.000     0.000     0.000     0.878     0.097     0.024     2.000
     0.000     1.000     0.000     0.000     0.000    48.150     0.000    61.700     0.000     1.000     0.000     0.000     0.154     0.733     0.113     3.000
     1.000     1.000     1.000     1.000     1.000    38.030     0.000    30.310     1.000     0.000     0.000     0.881     0.116     0.000     0.003     1.000
     0.000     1.000     1.000     0.000     0.000    41.790     0.000    36.810     1.000     1.000     0.000     0.000     0.878     0.097     0.024     2.000
     0.000     0.000     0.000     0.000     0.000    37.210  9999.000    51.070     1.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
     1.000     1.000     1.000     1.000     0.000    35.220     0.000    49.370     1.000     1.000     0.000     0.000     0.993     0.001     0.006     2.000
     1.000     1.000     1.000     1.000     1.000    32.190  9999.000    31.060     1.000     0.000     0.000     0.881     0.116     0.000     0.003     1.000
     1.000     1.000     1.000     1.000     1.000    48.950     0.000    64.080     1.000     1.000     0.000     0.881     0.116     0.000     0.003     1.000
     1.000     1.000     1.000     1.000     1.000    32.320  9999.000    33.180     1.000     0.000     0.000     0.881     0.116     0.000     0.003     1.000
     0.000     0.000     0.000     1.000     0.000    47.410     0.000  9999.000     0.000     0.000  9999.000     0.000     0.007     0.334     0.659     4.000
     1.000     1.000     1.000     0.000     0.000    42.580  9999.000    53.170     1.000     0.000     0.000     0.000     0.992     0.006     0.002     2.000
     0.000     0.000     0.000     0.000     0.000    34.810  9999.000    41.090     1.000     0.000     0.000     0.000     0.004     0.896     0.100     3.000
     1.000     1.000     1.000     0.000     0.000    34.860  9999.000    34.560     1.000     0.000     0.000     0.000     0.992     0.006     0.002     2.000
     0.000     1.000     1.000     0.000     1.000    28.710  9999.000    30.560     0.000     0.000     0.000     0.000     0.896     0.000     0.104     2.000
     1.000     1.000     0.000     1.000     1.000    36.370     0.000    49.760     1.000     1.000     0.000     0.712     0.176     0.000     0.112     1.000
     0.000     0.000     0.000     0.000     0.000    55.760  9999.000    54.640     0.000     0.000     0.000     0.000     0.004     0.896     0.100     3.000
     0.000     1.000     1.000     0.000     0.000    42.360     0.000    38.330     0.000     0.000     1.000     0.000     0.878     0.097     0.024     2.000
     1.000     0.000     0.000     1.000     1.000    31.270     0.000    33.490     0.000     1.000     0.000     0.117     0.041     0.000     0.843     4.000
     1.000     1.000     1.000     1.000     1.000    34.730     0.000    31.520     0.000     0.000     0.000     0.881     0.116     0.000     0.003     1.000
     1.000     1.000     1.000  9999.000  9999.000    36.570  9999.000    32.240  9999.000     0.000     0.000     0.166     0.828     0.004     0.003     2.000
     0.000     1.000     0.000     0.000     0.000    51.220     0.000    56.520     1.000     0.000     1.000     0.000     0.154     0.733     0.113     3.000
     0.000     0.000     0.000  9999.000  9999.000    36.030  9999.000    35.250     1.000     0.000     0.000     0.000     0.005     0.739     0.256     3.000
     1.000     0.000     0.000     0.000     1.000    37.520     0.000    42.790     0.000     0.000     0.000     0.000     0.153     0.000     0.847     4.000
     0.000     1.000     1.000     0.000     0.000    44.050  9999.000    46.060     1.000     0.000     0.000     0.000     0.878     0.097     0.024     2.000
     1.000     0.000     1.000     0.000     0.000    49.800  9999.000    59.980     1.000     0.000     0.000     0.000     0.754     0.208     0.038     2.000
     1.000     1.000     1.000     1.000     0.000    35.280     0.000    59.390     0.000     0.000     0.000     0.000     0.993     0.001     0.006     2.000
     1.000     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.000     0.000  9999.000     0.097     0.688     0.136     0.078     2.000
     1.000     1.000     1.000     0.000     0.000    48.160     0.000    49.480     1.000     0.000     0.000     0.000     0.992     0.006     0.002     2.000
     1.000     1.000     1.000     0.000     0.000    48.510  9999.000    48.700     0.000     0.000     0.000     0.000     0.992     0.006     0.002     2.000
     0.000     0.000     0.000     0.000     1.000    33.410  9999.000    25.160     1.000     0.000     0.000     0.000     0.010     0.000     0.990     4.000
     1.000     1.000     0.000  9999.000  9999.000    45.630  9999.000    42.180  9999.000     1.000     0.000     0.077     0.720     0.137     0.066     2.000
  9999.000     1.000     0.000     0.000     0.000    34.080     0.000    43.280     0.000     0.000     0.000     0.000     0.388     0.530     0.082     3.000
     0.000     0.000     0.000     0.000     0.000    45.310     0.000    60.280     1.000     0.000     0.000     0.000     0.004     0.896     0.100     3.000
     0.000     0.000     0.000     1.000     0.000    36.780  9999.000    45.020     1.000     0.000     0.000     0.000     0.007     0.334     0.659     4.000
     0.000     0.000     1.000     1.000     1.000    40.450  9999.000    47.120     1.000     0.000  9999.000     0.119     0.058     0.000     0.823     4.000
     0.000     0.000     1.000     0.000     0.000    43.040  9999.000    57.130     1.000     0.000     0.000     0.000     0.145     0.723     0.131     3.000
     1.000     0.000     0.000     1.000     0.000    41.600     0.000    52.550     1.000     1.000     1.000     0.000     0.118     0.294     0.587     4.000
     1.000     1.000     1.000     0.000     0.000    43.330     0.000    47.080     0.000     0.000     0.000     0.000     0.992     0.006     0.002     2.000
     0.000     0.000     0.000  9999.000  9999.000    32.920     0.000    36.030  9999.000     1.000     0.000     0.000     0.005     0.739     0.256     3.000
     0.000     0.000     1.000     1.000     0.000    56.560  9999.000    56.880     1.000     1.000     0.000     0.000     0.185     0.193     0.623     4.000
     0.000     1.000     1.000     1.000     0.000    45.270  9999.000    41.420     0.000     0.000     0.000     0.000     0.887     0.021     0.092     2.000
     0.000     0.000     0.000     1.000     0.000    38.400  9999.000    43.190     1.000     0.000     0.000     0.000     0.007     0.334     0.659     4.000
     0.000     0.000     1.000     0.000     0.000    52.670     0.000    44.440     1.000     0.000     0.000     0.000     0.145     0.723     0.131     3.000
     1.000     1.000     1.000     0.000     0.000    33.910  9999.000    28.290     1.000     1.000     0.000     0.000     0.992     0.006     0.002     2.000
     1.000     0.000     1.000     1.000     1.000    33.110  9999.000    42.340     1.000     1.000     0.000     0.750     0.140     0.000     0.110     1.000
     1.000     1.000     1.000     0.000     1.000    44.590  9999.000    35.570     1.000     0.000     0.000     0.000     0.994     0.000     0.006     2.000
     1.000     1.000     0.000     1.000     1.000    35.390  9999.000    51.950     1.000     1.000     0.000     0.712     0.176     0.000     0.112     1.000
     1.000     1.000     1.000     0.000     1.000    41.750  9999.000  9999.000     0.000     0.000     0.000     0.000     0.994     0.000     0.006     2.000
     0.000     0.000     0.000     0.000     0.000    34.780  9999.000    34.170     0.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
     0.000     1.000     1.000     1.000     0.000    49.040  9999.000  9999.000     1.000     1.000     0.000     0.000     0.887     0.021     0.092     2.000
     0.000     0.000     0.000     1.000     0.000    49.330     0.000    53.430     1.000     1.000     1.000     0.000     0.007     0.334     0.659     4.000
     0.000     0.000     0.000     1.000     1.000    59.340     0.000    64.450     0.000     1.000     0.000     0.003     0.003     0.000     0.994     4.000
     0.000     0.000     0.000     0.000     1.000    45.480  9999.000  9999.000     0.000     0.000     1.000     0.000     0.010     0.000     0.990     4.000
     1.000     0.000     1.000     1.000     1.000    42.450     0.000    39.700     1.000     1.000     0.000     0.750     0.140     0.000     0.110     1.000
     0.000     0.000     1.000     0.000     1.000    34.370  9999.000  9999.000     0.000     0.000     0.000     0.000     0.210     0.000     0.790     4.000
     0.000     0.000     0.000     1.000     0.000    40.850  9999.000  9999.000     0.000     1.000     0.000     0.000     0.007     0.334     0.659     4.000
     0.000     1.000     0.000     1.000     0.000    41.580     0.000    45.870     1.000     1.000     1.000     0.000     0.211     0.211     0.578     4.000
     1.000     1.000     1.000     1.000     1.000    39.250     0.000    32.630     1.000     1.000     0.000     0.881     0.116     0.000     0.003     1.000
     0.000     1.000     1.000     1.000     0.000    38.400  9999.000    31.380     1.000     0.000     0.000     0.000     0.887     0.021     0.092     2.000
     1.000     1.000     1.000     1.000     1.000    42.040  9999.000    45.500     0.000     0.000  9999.000     0.881     0.116     0.000     0.003     1.000
     0.000     0.000     0.000     0.000     0.000    36.510  9999.000    35.560     0.000     1.000  9999.000     0.000     0.004     0.896     0.100     3.000
     1.000     1.000     0.000     0.000     1.000    35.130     0.000    35.630     1.000     1.000     1.000     0.000     0.854     0.000     0.146     2.000
     0.000     0.000     0.000     0.000     1.000    29.760  9999.000    35.050     0.000     1.000     0.000     0.000     0.010     0.000     0.990     4.000
     1.000     1.000     1.000     0.000     1.000    53.690  9999.000  9999.000     1.000     0.000     1.000     0.000     0.994     0.000     0.006     2.000
     1.000     1.000     1.000     1.000     1.000    33.630  9999.000    39.880     1.000     1.000     0.000     0.881     0.116     0.000     0.003     1.000
     1.000     1.000     1.000     1.000     1.000    37.840     0.000    45.880     1.000     0.000     0.000     0.881     0.116     0.000     0.003     1.000
     1.000     1.000     1.000     1.000     1.000    41.060  9999.000    39.620     1.000     1.000     0.000     0.881     0.116     0.000     0.003     1.000
     1.000     1.000     1.000     0.000     0.000    56.460  9999.000    52.080     1.000     0.000     0.000     0.000     0.992     0.006     0.002     2.000
     0.000     1.000     1.000     1.000     1.000    33.600  9999.000    33.950     1.000     0.000     0.000     0.667     0.232     0.000     0.101     1.000
     0.000     0.000     1.000     1.000     0.000    39.650  9999.000    34.750     1.000     0.000     0.000     0.000     0.185     0.193     0.623     4.000
     0.000     0.000     0.000     0.000     0.000    46.130     0.000    41.860     1.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
     1.000     1.000     1.000     0.000     1.000    34.750  9999.000    36.580     0.000     0.000     0.000     0.000     0.994     0.000     0.006     2.000
     0.000     1.000     0.000     0.000     0.000    45.970  9999.000  9999.000     0.000     0.000  9999.000     0.000     0.154     0.733     0.113     3.000
     1.000     1.000     1.000     1.000     1.000    49.180  9999.000    45.520     1.000     0.000     0.000     0.881     0.116     0.000     0.003     1.000
     0.000     0.000     0.000     1.000     0.000    37.980  9999.000  9999.000     1.000     0.000     0.000     0.000     0.007     0.334     0.659     4.000
  9999.000     0.000     1.000     1.000     0.000    44.080  9999.000    50.110     1.000     1.000     0.000     0.000     0.441     0.132     0.427     2.000
     1.000     1.000     0.000     1.000     1.000    31.330     0.000    37.630     1.000     0.000     0.000     0.712     0.176     0.000     0.112     1.000
     0.000     1.000     0.000     1.000     0.000    27.100  9999.000    39.070     1.000     0.000     0.000     0.000     0.211     0.211     0.578     4.000
     0.000     0.000     0.000     0.000     0.000    35.070  9999.000    30.760     1.000     0.000     0.000     0.000     0.004     0.896     0.100     3.000
     0.000     0.000     0.000     1.000     0.000    29.660  9999.000    22.820     1.000     0.000     0.000     0.000     0.007     0.334     0.659     4.000
     0.000     0.000     0.000     1.000     1.000    52.840  9999.000  9999.000     0.000     1.000     0.000     0.003     0.003     0.000     0.994     4.000
     1.000     1.000     1.000     1.000     1.000    31.020  9999.000    42.930     0.000     1.000     0.000     0.881     0.116     0.000     0.003     1.000
     1.000     1.000     1.000     0.000     1.000    46.460     0.000    53.520     1.000     0.000     0.000     0.000     0.994     0.000     0.006     2.000
     0.000     1.000     1.000     0.000     0.000    51.000  9999.000    60.540     0.000     0.000     0.000     0.000     0.878     0.097     0.024     2.000
     0.000     0.000     1.000     0.000     1.000    36.790     0.000  9999.000     1.000     1.000     0.000     0.000     0.210     0.000     0.790     4.000
     1.000     1.000     0.000     1.000     0.000    32.190     0.000    32.850     0.000     1.000     0.000     0.000     0.828     0.046     0.127     2.000
     0.000     0.000     1.000     0.000     0.000    33.040     0.000    32.210     1.000     1.000     0.000     0.000     0.145     0.723     0.131     3.000
     0.000     0.000     0.000     0.000     0.000    36.140  9999.000    49.270     0.000     0.000     0.000     0.000     0.004     0.896     0.100     3.000
     1.000     1.000     1.000     1.000     0.000    36.660  9999.000    37.650     1.000     1.000     0.000     0.000     0.993     0.001     0.006     2.000
     0.000     1.000     0.000     0.000     0.000    40.280  9999.000    40.390     1.000     0.000     0.000     0.000     0.154     0.733     0.113     3.000
     1.000     1.000     1.000     0.000     0.000    35.960  9999.000    40.570     0.000     0.000     0.000     0.000     0.992     0.006     0.002     2.000
     0.000     0.000     0.000     0.000     0.000    45.990     0.000    47.240     1.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
     0.000     0.000     0.000     0.000     1.000    33.730  9999.000    32.140     1.000     1.000     0.000     0.000     0.010     0.000     0.990     4.000
     1.000     1.000     1.000     0.000     0.000    40.500     0.000    40.190     1.000     1.000     0.000     0.000     0.992     0.006     0.002     2.000
     1.000     1.000     1.000     1.000     1.000    40.460     0.000    37.480     1.000     0.000     0.000     0.881     0.116     0.000     0.003     1.000
     1.000     1.000     1.000     0.000     0.000    51.390     0.000  9999.000     1.000     0.000     0.000     0.000     0.992     0.006     0.002     2.000
     0.000     1.000     1.000     0.000     0.000    53.360  9999.000    53.570     1.000     0.000     1.000     0.000     0.878     0.097     0.024     2.000
     1.000     1.000     0.000     1.000     0.000    41.010  9999.000    45.760     1.000     1.000     0.000     0.000     0.828     0.046     0.127     2.000
     1.000     0.000     1.000     1.000     1.000    56.420     0.000    48.500     1.000     0.000     0.000     0.750     0.140     0.000     0.110     1.000
     0.000     0.000     0.000     0.000     0.000    58.400     1.000    59.760     0.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
     0.000     0.000     0.000     0.000     0.000    67.470     0.000    70.070     0.000     1.000     1.000     0.000     0.004     0.896     0.100     3.000
     0.000     0.000     0.000     0.000     0.000    57.070     0.000    54.870     0.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
     0.000  9999.000     0.000     0.000     0.000    64.790  9999.000    60.840     0.000     0.000     1.000     0.000     0.021     0.878     0.101     3.000
     0.000     0.000     0.000     1.000     1.000    50.240     0.000    34.960     0.000     0.000     0.000     0.003     0.003     0.000     0.994     4.000
     0.000  9999.000     0.000     0.000     0.000    48.010     0.000    53.350     0.000     1.000     1.000     0.000     0.021     0.878     0.101     3.000
     0.000     1.000     0.000     0.000     0.000    55.460     0.000    61.020     0.000     1.000     0.000     0.000     0.154     0.733     0.113     3.000
     0.000     1.000     0.000     0.000     0.000    42.160     0.000    54.640     0.000     0.000     0.000     0.000     0.154     0.733     0.113     3.000
     1.000     0.000     1.000     0.000     0.000    62.680     0.000  9999.000     0.000     0.000     0.000     0.000     0.754     0.208     0.038     2.000
     0.000     1.000     0.000     0.000     0.000    67.130     0.000    69.810     0.000     0.000     1.000     0.000     0.154     0.733     0.113     3.000
     0.000     1.000     0.000     0.000     0.000    63.060  9999.000    67.060     0.000     0.000     0.000     0.000     0.154     0.733     0.113     3.000
     0.000     1.000     0.000     0.000     0.000    47.210  9999.000  9999.000     0.000     0.000     0.000     0.000     0.154     0.733     0.113     3.000
     0.000     0.000     0.000     0.000     0.000    46.870     0.000    42.430     0.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
     1.000     0.000     1.000     0.000     0.000    67.010     1.000    65.620     0.000     0.000     1.000     0.000     0.754     0.208     0.038     2.000
     1.000     0.000     1.000     0.000     0.000    63.570     1.000    63.120     0.000     0.000     1.000     0.000     0.754     0.208     0.038     2.000
     0.000     0.000     0.000     0.000     0.000    62.780     0.000    59.020     0.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
     1.000     0.000     1.000     0.000     0.000    62.800     0.000    55.670     0.000     1.000     0.000     0.000     0.754     0.208     0.038     2.000
     1.000     1.000     0.000     0.000     0.000    73.660     0.000    74.230     0.000     0.000     1.000     0.000     0.766     0.202     0.031     2.000
     1.000     1.000     1.000     0.000     0.000    88.030     1.000    83.260     0.000     0.000     1.000     0.000     0.992     0.006     0.002     2.000
     0.000     0.000     0.000     0.000     0.000    37.780     0.000    31.810     0.000     0.000     0.000     0.000     0.004     0.896     0.100     3.000
  9999.000  9999.000  9999.000     0.000     0.000    50.460     0.000    56.740     0.000     0.000     1.000     0.000     0.350     0.577     0.073     3.000
     0.000     0.000     0.000     0.000     0.000    63.220     0.000    59.230     0.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
  9999.000  9999.000  9999.000     0.000     0.000    58.240  9999.000    53.940     0.000     0.000     1.000     0.000     0.350     0.577     0.073     3.000
     0.000     0.000     0.000     0.000     0.000    56.390     0.000    53.940     0.000     1.000     0.000     0.000     0.004     0.896     0.100     3.000
  9999.000  9999.000  9999.000     0.000     0.000    47.140     0.000    51.630     0.000     0.000     0.000     0.000     0.350     0.577     0.073     3.000
