0.00000	0.89080	0.75549	0.14604	0.14735	
1.00000	0.87123	0.82707	0.09632	0.12856	
2.00000	0.93192	0.87960	0.14524	0.21750	
3.00000	1.00000	0.24699	0.06444	0.55064	
4.00000	1.00000	0.10680	0.00000	0.33274	
