     1.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.575     0.065     0.000     0.001     0.005     0.002     0.000     0.000     0.219     0.069     0.000     0.002     0.052     0.011     0.000     0.001     1.000     1.000     1.000
     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.128     0.131     0.000     0.000     0.000     0.000     0.000     0.000     0.032     0.090     0.000     0.000     0.219     0.399     0.000     0.000     4.000     2.000    14.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.001     0.026     0.000     0.000     0.011     0.963     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000
     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.065     0.338     0.088     0.000     0.027     0.429     0.053     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.004     0.076     0.000     0.000     0.000     0.000     0.001     0.000     0.007     0.084     0.005     0.000     0.021     0.800     4.000     4.000    16.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.008     0.000     0.007     0.039     0.095     0.000     0.131     0.720     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     4.000     8.000
     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.267     0.273     0.000     0.000     0.113     0.347     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000
     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.014     0.432     0.000     0.000     0.006     0.548     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000
     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.138     0.000     0.132     0.704     0.001     0.000     0.002     0.009     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.012     1.000     4.000     4.000
     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.013     0.000     0.013     0.068     0.000     0.000     0.000     0.000     0.003     0.000     0.021     0.075     0.023     0.000     0.067     0.716     4.000     4.000    16.000
