6835	1	1	1	1	1	1	1	1	1	1	1	1	38.18	.	.	0.998	0	0.002	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
5282	0	0	0	0	.	0	1	0	1	0	1	1	30.4	36.99	.	0	0.02	0.822	0.158	3	1	1	0	1	1	1	0	1	0	1	1	1	30.4	36.99	.	0.155	0.471	0.374	0	2	1	0	0	1	1	1	1	1	.	1	1	1	30.4	36.99	.	0.51	0.482	0.008	0	1
6229	0	0	1	1	1	1	1	1	1	1	1	0	38.89	48.88	37.41	0.867	0.001	0.132	0	1	1	1	1	1	1	1	1	1	1	1	1	0	38.89	48.88	37.41	0.998	0	0.002	0	1	1	1	1	1	1	1	1	1	1	1	1	0	38.89	48.88	37.41	0.998	0.002	0	0	1
4591	1	0	1	0	0	1	0	1	0	0	1	1	51	57.65	.	0	0.03	0.93	0.041	3	1	0	0	1	0	1	0	0	1	1	1	1	51	57.65	.	0.001	0.02	0.974	0.006	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1672	1	1	1	1	1	1	1	1	1	0	1	0	35.53	.	.	0.964	0.01	0.026	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2322	1	1	1	1	1	1	1	0	1	1	1	0	45.06	.	.	0.979	0.005	0.016	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2007	0	1	1	1	1	1	0	1	0	1	1	1	33.6	44.29	.	0.338	0.372	0.291	0	2	1	1	1	1	1	0	0	1	1	0	1	1	33.6	44.29	.	0.11	0.781	0.108	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
5248	0	1	0	1	0	1	1	0	1	0	0	1	35.03	53.47	.	0.001	0.036	0.961	0.001	3	1	1	1	1	1	1	1	1	1	1	0	1	35.03	53.47	.	0.998	0	0.002	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2085	1	1	1	0	1	0	0	1	0	1	1	1	42.17	54.13	.	0.031	0.579	0.39	0	2	1	1	0	0	1	0	0	0	0	0	1	1	42.17	54.13	.	0	0.773	0.056	0.171	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
6417	1	1	0	1	0	1	0	0	0	0	1	1	43.56	.	.	0	0.712	0.212	0.077	2	0	1	1	1	1	0	1	1	1	1	1	1	43.56	.	.	0.964	0.002	0.034	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
6013	1	0	1	1	1	1	1	1	1	1	1	1	32.71	.	.	0.966	0.001	0.034	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
4347	1	1	0	1	0	1	1	0	1	1	1	0	33.26	41.99	45.78	0.079	0.016	0.905	0	3	1	1	1	1	1	1	1	1	1	0	1	0	33.26	41.99	45.78	0.967	0.006	0.027	0	1	1	1	0	1	1	.	.	.	.	.	1	0	33.26	41.99	45.78	0.262	0.109	0.626	0.002	3
6597	1	0	0	1	1	1	1	1	1	1	1	0	51.42	65.46	.	0.704	0.003	0.293	0	1	0	0	0	0	0	0	0	0	0	0	1	0	51.42	65.46	.	0	0	0.002	0.998	4	1	1	0	0	1	0	0	0	0	0	1	0	51.42	65.46	.	0	0.062	0.736	0.202	3
5919	0	0	0	1	1	1	1	1	0	1	1	0	43.61	60.35	.	0.05	0.018	0.932	0	3	1	1	1	1	1	1	0	1	0	0	1	0	43.61	60.35	.	0.037	0.864	0.099	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2250	1	1	1	1	1	0	0	0	0	0	0	1	68.15	89.89	91.3	0	0.995	0.005	0	2	1	1	1	1	1	1	0	0	0	0	0	1	68.15	89.89	91.3	0.001	0.973	0.025	0	2	1	1	1	1	1	1	1	1	0	1	0	1	68.15	89.89	91.3	0.976	0.021	0.003	0	1
1685	1	0	0	1	0	0	0	0	0	0	0	1	62.13	76.57	.	0	0.079	0.033	0.888	4	1	0	0	1	1	0	0	0	0	0	0	1	62.13	76.57	.	0	0.756	0.039	0.205	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
6744	0	0	0	0	0	0	0	0	0	0	0	1	63.53	76.12	.	0	0.001	0.003	0.996	4	1	1	1	1	1	0	0	0	0	0	0	1	63.53	76.12	.	0	0.992	0.007	0.001	2	1	1	1	1	1	0	0	1	0	0	0	1	63.53	76.12	.	0.004	0.036	0.96	0	3
5303	0	0	0	0	0	0	0	0	0	0	0	0	38.93	.	47.39	0	0.001	0.003	0.996	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	38.93	.	47.39	0	0.002	0	0.998	4
4491	1	0	0	1	1	0	0	0	.	0	0	1	58.21	70.89	.	0	0.877	0.039	0.084	2	0	0	0	1	0	0	0	0	0	0	0	1	58.21	70.89	.	0	0.007	0.01	0.983	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
5202	1	1	1	0	1	0	0	0	1	0	0	1	59.35	80.96	93.3	0.001	0.88	0.118	0.001	2	1	1	0	1	1	0	1	0	1	1	0	1	59.35	80.96	93.3	0.477	0.174	0.349	0	1	0	0	0	1	1	1	1	0	1	1	0	1	59.35	80.96	93.3	0.068	0.922	0.01	0	2
3171	1	1	1	1	1	1	0	0	1	0	0	0	46.69	72.37	.	0.032	0.905	0.062	0	2	1	1	1	1	1	1	0	0	1	0	0	0	46.69	72.37	.	0.048	0.856	0.095	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2266	1	1	1	1	1	0	1	1	0	1	0	0	59.66	73.01	.	0.853	0.078	0.069	0	1	1	1	1	1	1	1	1	1	1	1	0	0	59.66	73.01	.	0.998	0	0.002	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2534	1	1	0	1	1	0	0	0	1	0	0	0	69.87	.	.	0	0.972	0.027	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
6727	1	0	1	1	1	0	0	1	0	0	0	1	55.17	64.78	.	0.001	0.909	0.09	0.001	2	1	0	1	1	1	0	0	.	0	0	0	1	55.17	64.78	.	0	0.921	0.064	0.015	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
5719	1	1	1	1	1	1	1	1	0	1	0	0	58.23	68.88	78.95	0.972	0.007	0.021	0	1	1	1	.	1	1	1	1	1	1	0	0	0	58.23	68.88	78.95	0.951	0.008	0.041	0	1	1	1	1	1	1	1	1	1	1	0	0	0	58.23	68.88	78.95	0.969	0.026	0.005	0	1
2914	1	1	1	1	1	1	1	1	0	1	0	0	48.12	.	.	0.972	0.007	0.021	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
