     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    61.990    62.710    69.110     0.002    -0.006     0.001     0.000     0.000    -0.001     0.000     0.000     0.001    -0.002     0.000     0.000    -0.013     0.034    -0.003    -0.001    -0.021     0.055    -0.005    -0.002    -0.003     0.007    -0.001     0.000    -0.005     0.014    -0.001     0.000     0.114    -0.294     0.026     0.010    -0.019     0.048    -0.004    -0.002    -0.002     0.006    -0.001     0.000    -0.005     0.012    -0.001     0.000     0.101    -0.260     0.023     0.009     0.236    -0.608     0.054     0.021     0.030    -0.076     0.007     0.003     0.061    -0.156     0.014     0.005    -1.274     3.277    -0.293    -0.111 1730
     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    60.090    63.670    69.660    -0.009     0.023    -0.002    -0.001     0.045    -0.115     0.010     0.004    -0.004     0.010    -0.001     0.000    -0.001     0.003     0.000     0.000     0.275    -0.707     0.063     0.024    -1.373     3.531    -0.316    -0.119     0.120    -0.307     0.027     0.010     0.040    -0.102     0.009     0.003    -0.026     0.067    -0.006    -0.002     0.130    -0.336     0.030     0.011    -0.011     0.029    -0.003    -0.001    -0.004     0.010    -0.001     0.000    -0.007     0.017    -0.002    -0.001     0.033    -0.084     0.008     0.003    -0.003     0.007    -0.001     0.000    -0.001     0.002     0.000     0.000 5280
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000         *         *         *         *         *         *         *         *         *         *     0.000     1.000    58.980    65.770         *    -0.445     0.006     0.019    -0.001    -0.261     0.003     0.011     0.000     1.971    -0.026    -0.084     0.003    -0.120     0.002     0.005     0.000     0.011     0.000     0.000     0.000     0.006     0.000     0.000     0.000    -0.048     0.001     0.002     0.000     0.003     0.000     0.000     0.000     0.024     0.000    -0.001     0.000     0.014     0.000    -0.001     0.000    -0.108     0.001     0.005     0.000     0.007     0.000     0.000     0.000    -0.002     0.000     0.000     0.000    -0.001     0.000     0.000     0.000     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000 2204
     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000         *         *         *         *         *     1.000     1.000    57.980    68.850    78.240    -0.009     0.023    -0.002    -0.001     0.045    -0.115     0.010     0.004    -0.004     0.010    -0.001     0.000    -0.001     0.003     0.000     0.000     0.275    -0.707     0.063     0.024    -1.373     3.531    -0.316    -0.119     0.120    -0.307     0.027     0.010     0.040    -0.102     0.009     0.003    -0.026     0.067    -0.006    -0.002     0.130    -0.336     0.030     0.011    -0.011     0.029    -0.003    -0.001    -0.004     0.010    -0.001     0.000    -0.007     0.017    -0.002    -0.001     0.033    -0.084     0.008     0.003    -0.003     0.007    -0.001     0.000    -0.001     0.002     0.000     0.000 6715
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    47.490    56.320         *     0.198     0.013     0.015    -0.497     0.025     0.002     0.002    -0.062     0.051     0.003     0.004    -0.128    -1.066    -0.072    -0.083     2.676    -0.005     0.000     0.000     0.012    -0.001     0.000     0.000     0.002    -0.001     0.000     0.000     0.003     0.026     0.002     0.002    -0.065    -0.011    -0.001    -0.001     0.027    -0.001     0.000     0.000     0.003    -0.003     0.000     0.000     0.007     0.059     0.004     0.005    -0.147     0.001     0.000     0.000    -0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.004     0.000     0.000     0.009 6821
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000    55.030    54.260    68.900    -0.445     0.006     0.019    -0.001    -0.261     0.003     0.011     0.000     1.971    -0.026    -0.084     0.003    -0.120     0.002     0.005     0.000     0.011     0.000     0.000     0.000     0.006     0.000     0.000     0.000    -0.048     0.001     0.002     0.000     0.003     0.000     0.000     0.000     0.024     0.000    -0.001     0.000     0.014     0.000    -0.001     0.000    -0.108     0.001     0.005     0.000     0.007     0.000     0.000     0.000    -0.002     0.000     0.000     0.000    -0.001     0.000     0.000     0.000     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000 2041
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000    66.300    82.490    91.440     0.393     0.116    -0.988     0.058     0.231     0.068    -0.580     0.034    -1.740    -0.515     4.376    -0.259     0.106     0.031    -0.267     0.016    -0.009    -0.003     0.024    -0.001    -0.006    -0.002     0.014    -0.001     0.042     0.012    -0.106     0.006    -0.003    -0.001     0.006     0.000    -0.022    -0.006     0.054    -0.003    -0.013    -0.004     0.032    -0.002     0.096     0.028    -0.241     0.014    -0.006    -0.002     0.015    -0.001     0.001     0.000    -0.003     0.000     0.001     0.000    -0.002     0.000    -0.006    -0.002     0.015    -0.001     0.000     0.000    -0.001     0.000 4888
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000    50.040         *    66.010    -0.009     0.023    -0.002    -0.001     0.045    -0.115     0.010     0.004    -0.004     0.010    -0.001     0.000    -0.001     0.003     0.000     0.000     0.275    -0.707     0.063     0.024    -1.373     3.531    -0.316    -0.119     0.120    -0.307     0.027     0.010     0.040    -0.102     0.009     0.003    -0.026     0.067    -0.006    -0.002     0.130    -0.336     0.030     0.011    -0.011     0.029    -0.003    -0.001    -0.004     0.010    -0.001     0.000    -0.007     0.017    -0.002    -0.001     0.033    -0.084     0.008     0.003    -0.003     0.007    -0.001     0.000    -0.001     0.002     0.000     0.000 6611
     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000    50.100    55.210    59.190    -0.007     0.000    -0.001     0.018    -0.001     0.000     0.000     0.002    -0.002     0.000     0.000     0.005     0.038     0.003     0.003    -0.095     0.215     0.015     0.017    -0.541     0.027     0.002     0.002    -0.068     0.055     0.004     0.004    -0.139    -1.161    -0.078    -0.091     2.915    -0.020    -0.001    -0.002     0.051    -0.003     0.000     0.000     0.006    -0.005     0.000     0.000     0.013     0.110     0.007     0.009    -0.277    -0.005     0.000     0.000     0.013    -0.001     0.000     0.000     0.002    -0.001     0.000     0.000     0.003     0.028     0.002     0.002    -0.070 6800
     1.000     1.000         *     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000    46.640    54.220    61.160     1.207    -0.016    -0.051     0.002    -0.008     0.000     0.000     0.000    -0.058     0.001     0.002     0.000     0.004     0.000     0.000     0.000    -0.029     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.066     0.001     0.003     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000 6469
