0	0	70.05	78.52	78.77	4	4	3
0	0	59.36	72.06	75.05	1	1	1
1	0	68.47	9999	9999	2	9999	9999
1	1	61.66	70	90.01	2	2	2
1	0	69.87	74.47	80.02	1	1	1
1	0	64.22	61.9	79.07	4	4	2
1	0	60.13	9999	84.56	4	1	3
0	0	60.66	72.15	9999	4	4	9999
0	0	71.66	86.79	9999	1	2	9999
1	0	55.06	63.96	75.09	4	2	2
1	0	61.99	62.71	69.11	2	2	4
1	0	60.09	63.67	69.66	4	4	4
1	0	58.98	65.77	9999	1	3	9999
1	1	57.98	68.85	78.24	4	4	4
0	0	47.49	56.32	9999	1	2	2
0	0	55.03	54.26	68.9	1	3	1
0	1	66.3	82.49	91.44	1	3	3
1	0	50.04	9999	66.01	4	4	4
1	1	50.1	55.21	59.19	4	2	2
0	0	46.64	54.22	61.16	1	1	1
1	1	40.12	9999	9999	3	9999	9999
1	0	55.69	9999	64.75	4	2	1
0	0	47.3	36.89	57.4	4	2	2
0	0	49.28	31.45	9999	1	1	9999
1	1	44.11	9999	9999	4	9999	9999
0	0	51.78	62.25	9999	4	4	9999
0	1	47.81	43.23	9999	4	1	9999
1	1	49.73	61.09	67.63	3	2	4
1	1	47.33	54.61	9999	4	3	9999
0	0	42.58	46.75	9999	1	2	9999
0	0	48.33	46.61	9999	1	1	9999
0	0	36.17	9999	9999	1	9999	9999
1	0	67.35	78.21	9999	1	1	3
0	0	44.24	45.14	52.57	1	1	1
0	9999	43.59	9999	27.01	4	2	2
1	0	9999	9999	9999	3	9999	9999
0	0	40.21	9999	9999	2	9999	9999
1	0	49.85	9999	9999	1	1	9999
1	1	52.57	55.21	56.85	4	2	4
0	1	35.06	48.05	9999	4	9999	9999
1	1	46.66	9999	9999	1	9999	9999
1	0	57.68	9999	9999	4	9999	9999
0	0	57.58	71.65	9999	1	9999	9999
1	0	36.78	43.51	50.27	1	1	2
1	1	44.06	39.89	36.18	1	3	3
0	1	36.86	57.5	9999	3	1	9999
1	0	57.84	9999	9999	4	9999	9999
0	1	41.62	46.97	9999	1	1	9999
1	1	35.41	48.57	37.24	3	4	9999
1	1	32.04	9999	51.34	1	1	1
1	1	60.08	82.14	79.43	1	1	1
0	0	42.35	9999	9999	4	9999	9999
1	1	39.9	9999	80.4	3	9999	1
0	0	39.06	9999	9999	3	1	9999
1	0	37.75	49.83	9999	1	9999	9999
0	0	40.29	48.71	9999	1	4	9999
0	1	55.28	73.48	80.76	4	3	1
0	0	41.37	9999	9999	1	9999	9999
0	0	47.01	9999	9999	1	9999	9999
0	1	54.29	55.44	67.69	1	1	3
0	0	40.86	9999	9999	3	9999	9999
0	1	35.29	59.73	9999	4	4	9999
1	1	43.04	40.74	51.39	4	4	4
0	0	47.89	58.92	9999	1	4	9999
1	9999	34.91	9999	9999	3	9999	9999
0	1	52.62	63.33	69.74	1	4	4
1	1	42.96	52.17	9999	4	4	4
1	0	48.63	48.46	9999	4	1	1
1	1	30.47	9999	9999	1	9999	9999
1	1	47.71	9999	9999	4	9999	9999
1	1	38.18	9999	9999	1	9999	9999
1	1	30.4	36.99	9999	3	4	3
0	1	38.89	48.88	37.41	1	1	1
1	1	51	57.65	9999	3	3	9999
0	1	35.53	9999	9999	1	9999	9999
0	1	45.06	9999	9999	1	9999	9999
1	1	33.6	44.29	9999	1	4	9999
1	0	35.03	53.47	9999	3	1	9999
1	1	42.17	54.13	9999	4	4	9999
1	1	43.56	9999	9999	4	1	9999
1	1	32.71	9999	9999	1	9999	9999
0	1	33.26	41.99	45.78	3	1	4
0	1	51.42	65.46	9999	1	2	4
0	1	43.61	60.35	9999	3	4	9999
1	0	68.15	89.89	91.3	4	4	1
1	0	62.13	76.57	9999	2	4	9999
1	0	63.53	76.12	9999	2	4	4
0	0	38.93	9999	47.39	2	9999	2
1	0	58.21	70.89	9999	4	2	9999
1	0	59.35	80.96	93.3	4	3	3
0	0	46.69	72.37	9999	4	4	9999
0	0	59.66	73.01	9999	1	1	9999
0	0	69.87	9999	9999	4	9999	9999
1	0	55.17	64.78	9999	4	4	9999
0	0	58.23	68.88	78.95	1	1	1
0	0	48.12	9999	9999	1	9999	9999
1	0	54.6	9999	9999	2	9999	9999
1	0	54.41	9999	9999	3	9999	1
0	0	75.93	93.14	9999	3	1	9999
0	0	62.01	95.26	9999	1	1	1
0	0	38.07	9999	9999	2	9999	9999
1	0	53.06	65.84	9999	4	2	9999
1	0	53.94	62.47	64.48	4	1	2
1	0	42.23	59.33	45.5	4	2	2
1	0	60.53	9999	9999	2	4	9999
1	0	62.03	63.49	9999	4	9999	4
1	0	71.91	88.87	91.45	4	1	4
1	0	41.4	9999	50.3	1	9999	4
0	0	67.51	75.57	9999	3	1	9999
0	0	66.67	85.73	9999	1	4	2
0	0	57.42	65.09	9999	4	1	9999
0	0	60.57	52.07	9999	4	1	4
0	0	52.08	65.12	64.51	1	1	9999
1	0	73.33	74.52	9999	2	4	9999
1	0	50.39	57.35	9999	4	4	9999
1	0	52.03	68.25	9999	4	2	2
0	0	50.78	78.34	87.43	4	3	1
0	0	67.21	82.67	99.3	4	1	1
0	0	58.54	85.55	88.62	4	1	1
1	0	48.74	53.72	9999	4	3	3
1	0	46.07	9999	9999	4	9999	4
1	0	42.1	55.14	9999	4	2	2
1	0	54.19	9999	9999	4	9999	9999
1	0	62.62	71.76	9999	4	4	1
1	0	57.9	63.21	9999	1	2	9999
1	0	59.76	67.87	9999	4	3	1
1	0	48.43	66.77	9999	3	4	9999
1	0	58.26	9999	9999	1	3	9999
1	0	58.55	64.02	9999	1	1	3
1	0	64.5	75.31	9999	4	1	9999
0	0	53.6	82	9999	1	1	4
1	0	73.65	83.71	93.02	1	1	1
0	0	53.61	75.37	9999	4	1	9999
1	0	59.15	67.5	9999	4	3	2
0	0	64.81	71.56	81.63	1	3	9999
0	0	66.83	84.31	89.21	3	1	1
0	0	71.56	80.8	89.81	1	1	1
0	0	74.01	85.1	90.83	3	3	1
0	0	71.19	77.58	9999	4	2	3
1	1	72.35	78.1	87.92	1	3	3
1	0	61.83	9999	9999	1	9999	1
1	0	71.79	9999	9999	1	9999	9999
1	0	67.21	81.43	9999	4	3	3
1	0	67.82	80.38	85.2	4	4	4
1	0	74.19	88.48	9999	1	1	1
1	0	69.51	78.66	82.25	1	3	1
0	0	60.66	9999	9999	1	9999	9999
1	0	62.29	73.62	79.59	1	4	1
1	1	64.54	71.86	9999	4	1	9999
0	0	56.33	77.74	82.8	4	2	3
0	0	53.34	69.3	71.93	1	4	4
0	0	42.65	59.7	9999	4	1	9999
0	0	53.18	70.94	85.52	1	1	3
0	1	37.21	9999	9999	2	9999	9999
1	0	62.91	70.71	74.42	1	1	3
1	1	55.86	9999	9999	3	2	9999
1	0	61.65	69.27	72.01	1	1	1
1	0	51.41	62.17	9999	1	1	9999
0	0	57.96	59.2	68.57	2	4	3
0	0	58.33	74.42	79.91	1	4	1
1	0	57.77	57.85	61.64	1	4	3
1	0	51.54	9999	9999	1	1	9999
1	0	54.42	9999	63.26	3	4	4
0	0	53.57	9999	9999	1	2	9999
0	9999	38.57	9999	9999	3	9999	9999
1	0	40.16	9999	57.77	1	1	1
1	0	46.52	9999	9999	1	1	9999
1	0	49.19	9999	9999	4	1	9999
0	0	59.11	74.87	74.06	1	1	1
0	1	47.8	9999	9999	1	9999	9999
1	0	54.66	9999	9999	3	9999	9999
0	0	81.21	95.26	9999	1	1	9999
1	0	56.4	73.27	9999	1	1	9999
1	0	70.89	82.28	9999	3	3	3
1	0	39.23	9999	9999	4	9999	9999
1	0	9999	53.38	9999	1	1	9999
1	0	66.48	77.01	9999	3	1	9999
1	0	56.62	67.71	64.62	4	2	4
1	0	47.05	9999	9999	3	1	9999
0	0	56.55	9999	9999	2	2	4
0	0	68.4	9999	9999	4	9999	9999
1	0	58.42	75.02	77.1	1	3	3
1	1	45.93	55.83	65	2	4	3
0	0	61.07	75.9	81.12	4	4	4
0	0	54.64	69.06	69.13	2	1	4
1	1	44.95	41.76	52.25	3	1	3
0	1	52.79	9999	67.62	4	9999	4
0	0	44.31	9999	9999	3	9999	9999
0	0	52.43	9999	9999	3	4	2
0	0	54.33	61.74	9999	1	1	9999
1	1	50.31	9999	73.48	4	9999	4
0	0	64.32	9999	59.2	1	2	9999
1	1	47.44	9999	65.04	4	9999	3
0	0	48.1	9999	9999	2	9999	9999
1	1	41.12	56.63	9999	4	2	9999
0	0	53.81	70.62	9999	4	1	3
1	1	46.49	60.63	70.58	2	1	1
