     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000    44.950    41.760    52.250     0.998     0.000     0.002     0.000     1.000 2793
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000    52.430         *         *     0.068     0.827     0.105     0.000     2.000 3341
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000    54.330    61.740         *     0.998     0.000     0.002     0.000     1.000 5224
     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000    64.320         *    59.200     0.000     0.003     0.044     0.954     4.000 6892
     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000    41.120    56.630         *     0.000     0.400     0.047     0.553     4.000 6304
     1.000     1.000     1.000         *         *         *         *         *         *         *     0.000     0.000    53.810    70.620         *     0.639     0.259     0.099     0.003     1.000 4120
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000    46.490    60.630    70.580     0.998     0.000     0.002     0.000     1.000 4439
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000    56.970    73.010    78.620     0.998     0.000     0.002     0.000     1.000 2763
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000    51.070    60.910    67.170     0.981     0.003     0.016     0.000     1.000 2023
     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000    66.470    74.840         *     0.008     0.633     0.359     0.001     2.000 6578
     0.000     1.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000    40.530         *         *     0.065     0.008     0.926     0.000     3.000 2232
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    51.850         *         *     0.000     0.000     0.002     0.998     4.000 4770
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000    63.070    75.270         *     0.003     0.966     0.031     0.000     2.000 3839
     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    46.090    55.390         *     0.000     0.033     0.022     0.945     4.000 3420
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000         *    42.900         *     0.000     0.000     0.002     0.998     4.000 1586
     1.000     0.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000    47.430    56.810         *     0.001     0.202     0.790     0.007     3.000 4631
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    55.810    62.270         *     0.000     0.001     0.005     0.994     4.000 4379
     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000    43.190         *         *     0.000     0.020     0.400     0.579     4.000 5640
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    54.920         *         *     0.000     0.000     0.002     0.998     4.000 5363
     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000    62.460         *         *     0.000     0.507     0.406     0.087     2.000 1060
     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000    70.790    79.060    87.890     0.884     0.000     0.116     0.000     1.000 3412
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    47.650         *         *     0.000     0.000     0.002     0.998     4.000 2511
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000    55.320    45.160    47.730     0.991     0.000     0.009     0.000     1.000 5399
     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000    60.080    63.330         *     0.000     0.109     0.415     0.477     4.000 2341
     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000    61.700         *         *     0.006     0.000     0.994     0.000     3.000 1717
