     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000    55.030    54.260    68.900     0.000     0.431     0.000     0.095     0.000     0.001     0.000     0.000     0.000     0.192     0.001     0.272     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     0.000     1.000    66.300    82.490    91.440     0.000     0.000     0.000     0.006     0.000     0.000     0.000     0.004     0.000     0.000     0.003     0.948     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.036     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000    11.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000    51.440    62.680    60.980  9999.000     0.000     0.115     0.290     0.018     0.000     0.080     0.007     0.002     0.000     0.118     0.273     0.016     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.017     0.001     0.000     0.006     0.001     0.000     0.000     0.015     0.034     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.000     3.000
     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000    56.520    54.400    56.160  9999.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.079     0.001     0.000     0.000     0.069     0.018     0.000     0.000     0.001     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.117     0.001     0.000     0.001     0.561     0.143     0.001     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.002     0.001     0.000     0.000     0.000     0.000     0.000     3.000     3.000     2.000    42.000
     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000    50.100    55.210    59.190     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.000     0.000     0.000     0.004     0.000     0.001     0.002     0.907     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.069     2.000     4.000     4.000    32.000
     1.000     1.000  9999.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000    46.640    54.220    61.160     0.000     0.891     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.103     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000
     0.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    47.300    36.890    57.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.437     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.224     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.337     2.000     4.000     4.000    32.000
     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000    49.730    61.090    67.630     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.144     0.001     0.003     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.007     0.000     0.000     0.000     0.767     0.008     0.016     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.050     0.000     0.001     3.000     4.000     2.000    46.000
     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    33.000    37.860    39.140  9999.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.006     0.001     0.193     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.008     0.000     0.001     0.000     0.005     0.000     0.023     0.005     0.731     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     4.000     4.000    48.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000    37.630    38.830    47.270  9999.000     0.084     0.010     0.035     0.000     0.000     0.001     0.000     0.000     0.026     0.022     0.071     0.000     0.000     0.000     0.000     0.000     0.060     0.007     0.025     0.000     0.001     0.006     0.001     0.000     0.034     0.028     0.092     0.000     0.000     0.000     0.000     0.000     0.109     0.013     0.046     0.000     0.000     0.002     0.000     0.000     0.071     0.060     0.195     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     3.000     3.000    43.000
     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000    44.240    45.140    52.570     0.000     0.247     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.062     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.653     0.000     0.008     0.000     0.000     0.000     0.000     0.000     0.018     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000     1.000    33.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000    48.830    53.980    62.600  9999.000     0.000     0.000     0.000     0.000     0.001     0.000     0.001     0.000     0.023     0.000     0.104     0.000     0.096     0.001     0.740     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.004     0.000     0.003     0.000     0.023     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     4.000     3.000    15.000
     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000    52.570    55.210    56.850     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.239     0.010     0.157     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.015     0.001     0.010     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.326     0.014     0.214     4.000     4.000     2.000    62.000
     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000    49.830    51.280    55.240  9999.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.159     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.129     0.000     0.002     0.000     0.001     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.676     0.002     0.013     0.000     0.002     0.000     0.000     0.000     0.007     0.000     0.003     4.000     2.000     2.000    54.000
     0.000     1.000     0.000  9999.000  9999.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000    35.980    31.860    45.490  9999.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.574     0.005     0.000     0.000     0.002     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.198     0.002     0.000     0.000     0.004     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.209     0.002     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     2.000    22.000
     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000    36.780    43.510    50.270     0.000     0.000     0.005     0.116     0.637     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.006     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.035     0.192     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     4.000     4.000
     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000    44.060    39.890    36.180     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.202     0.001     0.000     0.000     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.763     0.003     0.000     0.000     0.011     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     3.000     3.000    43.000
     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.000     1.000    35.410    48.570    37.240     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.019     0.001     0.002     0.000     0.001     0.002     0.001     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.003     0.010     0.353     0.021     0.043     0.034     0.138     0.215     0.116     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.016     0.001     0.002     0.000     0.002     0.003     0.002     0.000     0.000     0.000     0.000     3.000     2.000     2.000    38.000
     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000    60.080    82.140    79.430     0.000     0.479     0.001     0.115     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.318     0.001     0.076     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000
     0.000  9999.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000    55.280    73.480    80.760     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.013     0.000     0.003     0.000     0.014     0.014     0.006     0.000     0.229     0.027     0.309     0.000     0.000     0.000     0.000     0.000     0.007     0.000     0.002     0.000     0.002     0.002     0.001     0.000     0.148     0.017     0.199     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.003     0.000     0.000     0.000     0.000     0.000     2.000     3.000     3.000    27.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000    54.290    55.440    67.690     0.000     0.002     0.019     0.959     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.000     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000    43.040    40.740    51.390     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.871     0.001     0.006     0.000     0.006     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.100     0.000     0.001     0.000     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     2.000    22.000
     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    52.620    63.330    69.740     0.000     0.000     0.000     0.000     0.000     0.000     0.276     0.001     0.001     0.000     0.005     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.212     0.001     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.480     0.002     0.001     0.000     0.015     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     2.000     2.000    38.000
