0	0	0	0	0	0	0	0	1	0	0	0	0.003	0	0.997	4	0.97
1	1	1	1	1	1	1	1	1	0	0	0.002	0.001	0.997	0	3	0.142
0	0	0	1	0	0	1	0	1	1	0	0.211	0.052	0	0.737	4	3.293
1	1	1	1	1	1	1	1	1	1	0	0.002	0.001	0.997	0	3	1.341
1	1	1	0	0	1	1	1	1	1	0	0.026	0.752	0.223	0	2	0.844
1	1	1	0	0	1	1	.	0	1	.	0.013	0.884	0.103	0	2	1.275
1	0	0	0	0	0	1	1	0	0	0	0.53	0.279	0	0.19	1	1.002
1	0	1	1	1	1	1	1	0	0	0	0.163	0.001	0.837	0	3	3.711
1	0	1	1	1	1	1	1	0	1	.	0.163	0.001	0.837	0	3	0
1	0	1	1	1	1	1	1	0	1	0	0.163	0.001	0.837	0	3	1.386
1	0	1	0	0	0	0	0	0	0	0	0	0.421	0	0.579	4	0.364
1	1	1	0	0	0	0	0	1	0	0	0	0.998	0	0.002	2	0.917
1	0	1	0	0	0	1	1	1	1	0	0.13	0.844	0.001	0.025	2	1.182
1	1	1	0	0	1	1	1	0	1	0	0.026	0.752	0.223	0	2	0.195
0	0	0	1	1	1	1	1	0	0	0	0.979	0	0.021	0	1	0.154
0	0	0	1	1	1	.	.	0	0	.	0.981	0.001	0.018	0.001	1	0
1	0	0	0	0	0	0	0	1	0	0	0	0.031	0	0.969	4	1.206
1	0	0	0	0	1	0	0	1	1	.	0.013	0.236	0	0.751	4	0
0	0	0	0	0	0	0	0	0	1	1	0	0.003	0	0.997	4	4.272
0	1	1	1	1	1	1	1	1	0	0	0.014	0.001	0.986	0	3	0.158
0	0	0	0	0	0	0	0	0	0	1	0	0.003	0	0.997	4	1.029
0	0	0	1	1	1	1	1	0	1	0	0.979	0	0.021	0	1	1.136
1	1	1	1	1	0	1	1	0	1	.	0.016	0.048	0.936	0	3	0
1	1	1	1	.	.	.	.	1	1	0	0.004	0.105	0.891	0	3	0.155
1	0	0	0	0	0	1	1	1	0	0	0.53	0.279	0	0.19	1	0.157
1	1	1	1	1	0	0	1	0	1	.	0.015	0.81	0.174	0	2	0
0	0	0	0	0	1	1	1	0	0	0	0.985	0.009	0	0.006	1	3.832
0	0	0	1	1	1	1	1	0	0	1	0.979	0	0.021	0	1	3.5
1	0	0	0	0	0	0	0	0	0	.	0	0.031	0	0.969	4	0
0	0	0	0	0	0	.	0	0	1	.	0.001	0.005	0	0.995	4	0
1	0	1	.	.	.	.	.	1	0	0	0.183	0.347	0.333	0.137	2	1.094
0	0	0	1	1	1	1	1	1	1	.	0.979	0	0.021	0	1	0
0	0	0	0	0	.	.	.	1	0	0	0.045	0.008	0	0.947	4	0.837
1	1	1	1	1	.	.	.	1	1	0	0.003	0.016	0.981	0	3	1.035
0	0	0	0	0	0	0	.	0	0	.	0.001	0.005	0	0.994	4	0
0	0	1	1	1	1	1	1	0	1	0	0.574	0.001	0.425	0	1	0.222
0	0	1	1	1	1	1	1	1	0	1	0.574	0.001	0.425	0	1	1.367
0	1	1	1	1	1	1	1	1	0	0	0.014	0.001	0.986	0	3	0.19
1	0	0	0	0	.	.	.	0	1	.	0.074	0.073	0	0.854	4	1.531
.	.	1	0	0	1	1	1	0	1	1	0.488	0.414	0.097	0.001	1	1.551
1	1	1	1	0	1	1	1	1	0	.	0.013	0.044	0.943	0	3	1.194
1	1	1	1	1	1	1	1	0	0	0	0.002	0.001	0.997	0	3	1.477
0	0	0	0	0	0	1	0	0	1	.	0.01	0.021	0	0.97	4	0
1	1	1	0	1	1	1	1	0	0	0	0.016	0.038	0.946	0	3	0.203
1	1	1	1	0	1	1	1	0	0	0	0.013	0.044	0.943	0	3	0.087
