1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0.006	0.994	3
0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2.5	0	0.478	0.522	3
1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1.5	0	0.982	0.018	2
1	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0.805	0.195	2
1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	2	1	0	0	1
1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.5	0	0.033	0.967	3
1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0.959	0.041	2
1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	2.5	0	0.952	0.048	2
0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	4	1	0	0	1
1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	3	0	0.994	0.006	2
0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0.959	0.041	2
1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0.888	0.112	2
1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	3.5	0	0.999	0.001	2
1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	2.5	0	0.992	0.008	2
