0.00000	0.68627	
1.00000	0.70443	
2.00000	0.64376	
3.00000	0.75997	
4.00000	0.73721	
5.00000	0.61308	
6.00000	0.40361	
7.00000	0.49231	
8.00000	0.40372	
9.00000	0.46139	
