     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.032     0.870     0.000     0.046     0.000     0.003     0.000     0.000     0.001     0.046     0.000     0.002     0.000     0.000     0.000     0.000     1.000     2.000     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.015     0.000     0.021     0.000     0.000     0.000     0.000     0.000     0.191     0.000     0.773     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.003     0.000     0.095     0.000     0.000     0.000     0.000     0.000     0.010     0.000     0.892     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000
     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     0.908     0.001     0.078     0.000     0.009     0.000     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.016     0.000     0.001     0.005     0.922     0.000     0.025     0.000     0.000     0.000     0.000     0.000     0.027     0.000     0.002     2.000     2.000     6.000
     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     0.093     0.002     0.016     0.082     0.000     0.000     0.000     0.000     0.199     0.006     0.106     0.251     0.033     0.003     0.016     0.194     3.000     4.000    12.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.016     0.000     0.001     0.005     0.922     0.000     0.025     0.000     0.000     0.000     0.000     0.000     0.027     0.000     0.002     2.000     2.000     6.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.037     0.079     0.000     0.015     0.017     0.222     0.000     0.021     0.000     0.000     0.000     0.000     0.046     0.440     0.000     0.125     4.000     2.000    14.000
     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.073     0.005     0.008     0.541     0.000     0.000     0.000     0.000     0.031     0.003     0.010     0.328     0.000     0.000     0.000     0.000     1.000     4.000     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.087     0.000     0.004     0.000     0.796     0.012     0.065     0.000     0.000     0.000     0.000     0.000     0.033     0.000     0.004     0.000     2.000     1.000     5.000
     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.029     0.000     0.876     0.000     0.000     0.000     0.001     0.000     0.001     0.000     0.094     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000
     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.006     0.000     0.187     0.000     0.003     0.000     0.151     0.000     0.000     0.000     0.001     0.000     0.008     0.000     0.645     0.000     4.000     3.000    15.000
     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     0.067     0.000     0.170     0.000     0.114     0.000     0.516     0.000     0.000     0.000     0.000     0.000     0.017     0.000     0.117     0.000     2.000     3.000     7.000
