1915	2	5	2	1	5	4	1	5	4	5	4	5	5	5	2	2	4	4	1	3	4	4	4	3	3	2	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	0	1	2	2	9999	9999	9999	61.37	55.6	1	55.65	52.19
4768	2	5	2	3	5	3	2	2	4	3	3	4	3	1	3	2	1	1	3	1	3	4	3	3	4	2	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	0	1	3	3	9999	9999	9999	54.53	9999	0	56.52	53.65
6611	2	4	2	2	4	4	1	5	5	4	5	5	4	4	2	2	5	4	1	4	3	4	5	3	2	2	1	2	1	5	2	1	0	10	0	0	0	0	0	0	22	1	1	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	1.28	1	3	3	0	0	0	57.37	64.01	0	50.04	64.52
6800	2	2	2	2	4	4	2	4	4	3	4	4	4	2	2	2	3	4	2	4	3	3	3	2	2	2	1	4	4	11	4	3	1	10	0	0	10	0	0	0	22	1	1	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	1.28	1	1	1	0	0	0	50.22	54.9	1	50.1	49.84
1840	2	5	1	1	5	5	1	5	5	5	3	5	5	5	1	1	3	5	5	5	3	4	3	3	3	2	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	0	2	3	3	9999	9999	9999	45.33	39.47	0	43.43	44.1
6469	2	4	3	1	4	4	1	1	5	9999	4	5	5	5	1	1	4	4	4	4	5	2	-98	5	5	2	1	2	1	3	2	1	0	10	0	0	0	0	0	0	31	1	1	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	1.35	2	3	3	0	0	0	51.8	47.1	0	46.64	44.85
6115	2	5	1	1	5	5	4	5	1	1	5	4	4	5	1	1	5	5	2	5	5	5	5	3	4	2	1	5	4	5	2	1	0	9	0	0	0	0	0	0	32	1	1	1.3125	1.249	1.2959	0	0	0	0	0	0	0	1.28	1	1	1	0	0	0	51.42	39.1	1	40.12	44.33
5593	2	2	4	2	5	2	2	4	2	5	5	5	4	4	2	2	5	4	2	5	4	5	5	4	4	2	1	5	4	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	0	0	0	1.3752	0	1	3	3	9999	9999	9999	47.94	40.21	0	39.13	37.37
3803	2	5	1	1	5	5	5	5	5	3	5	5	5	1	5	5	5	5	1	2	9999	4	5	3	3	2	1	2	1	4	2	1	0	10	0	0	0	0	0	0	32	1	1	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	1.28	1	3	3	0	0	0	58.75	9999	0	55.69	40.04
4168	2	3	3	2	4	4	2	4	3	3	4	4	4	4	2	2	4	4	4	4	2	3	4	3	2	2	1	2	1	3	2	1	0	10	0	0	0	0	0	0	22	1	1	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	1.35	2	3	3	0	0	0	47.04	56.05	0	47.3	52.05
4607	2	4	2	1	3	2	1	3	5	4	3	5	5	5	2	2	3	2	-98	3	5	5	3	3	4	2	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	0	2	3	3	9999	9999	9999	44.94	40.51	0	43.58	41.27
4618	2	4	2	2	2	2	2	2	4	4	2	5	5	5	2	3	2	1	4	2	3	5	2	5	5	2	1	2	1	8	2	1	0	10	0	0	0	0	0	0	22	1	1	1.3125	1.249	1.2959	1.2931	0	0	1.3549	0	0	1.3752	1.35	2	3	3	0	0	0	48.62	39.83	0	49.28	40.66
3299	2	4	2	2	4	4	1	2	4	3	5	3	9999	5	1	1	5	-98	1	5	3	3	5	2	5	2	1	5	4	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	0	0	0	1.3752	0	1	3	3	9999	9999	9999	9999	41.93	0	51.41	39.89
5374	2	5	1	1	3	5	4	5	4	4	4	4	4	4	2	2	2	4	4	4	2	2	2	2	2	2	1	4	4	8	2	1	0	10	0	0	0	0	0	0	32	1	1	1.3125	1.249	0	0	0	0	0	0	0	0	1.28	1	2	2	0	0	0	49.91	9999	1	44.11	41.1
3746	2	3	3	2	5	4	3	2	9999	2	5	5	4	4	4	2	5	4	1	5	2	2	5	5	3	2	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	0	0	0	1.3752	0	2	3	3	9999	9999	9999	52.94	44.54	0	48.8	40.21
5353	2	4	2	2	5	3	1	4	2	4	4	4	5	4	2	2	4	4	2	4	2	4	4	9999	2	2	1	2	1	13	4	3	1	8	0	0	8	0	0	0	32	1	1	1.3125	1.249	1.2959	1.2931	1.5405	0	0	0	0	1.3752	1.35	2	3	3	0	0	0	51.86	66.37	0	51.78	59.61
4533	2	5	1	1	3	4	5	4	3	5	3	3	5	4	2	2	2	3	3	4	2	2	4	2	2	2	1	1	1	3	2	1	0	10	0	0	0	0	0	0	63	0	0	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	1.35	2	2	2	0	0	0	53.42	36.76	1	47.81	37.47
2417	2	5	2	2	5	4	2	1	5	5	5	3	3	4	3	4	5	2	1	1	5	3	1	3	3	1	1	2	1	5	2	1	0	5	1	0	0	0	0	0	32	1	1	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	1.28	1	2	2	0	0	0	56.37	54.39	1	49.73	52.31
6901	2	4	3	2	4	4	4	4	4	3	4	2	4	5	3	1	4	4	4	4	3	4	4	3	3	2	1	4	4	5	2	1	0	7	0	0	0	0	0	0	61	0	0	1.3125	1.249	1.2959	1.2931	1.5405	0	0	0	0	1.3752	1.28	1	3	5	0	0	0	52.56	47.99	1	47.33	41.82
3616	2	4	3	4	3	1	2	3	2	4	4	3	5	3	4	1	2	5	1	2	3	4	3	3	4	1	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	0	0	0	0	0	0	0	0	0	0	2	3	3	9999	9999	9999	9999	9999	0	40.39	35.07
3094	2	4	3	2	5	5	2	2	4	4	5	5	5	4	2	3	5	3	2	2	4	4	5	4	4	1	1	2	1	1	1	1	0	10	0	0	0	0	0	0	63	0	0	1.3125	1.249	1.2959	1.2931	0	0	0	0	0	0	1.35	2	3	3	0	0	0	45.31	49.88	0	42.58	49.22
1378	2	4	2	1	4	4	2	4	4	2	4	5	4	4	4	2	4	4	2	4	2	4	4	4	2	1	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	0	2	3	3	9999	9999	9999	39.18	38.72	0	33	35.76
2063	2	4	2	2	3	4	1	2	4	4	3	5	5	4	4	4	3	5	1	1	4	4	3	2	2	1	1	4	4	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	0	1	3	3	9999	9999	9999	38.93	41.05	0	37.63	31.87
4582	2	5	1	1	1	4	1	4	5	5	4	5	5	5	1	1	3	1	2	4	4	5	4	4	4	1	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	0	1.3549	0	0	1.3752	0	2	-99	-99	9999	9999	9999	50.04	42.79	9999	48.03	39.28
6062	2	5	2	2	3	4	2	4	3	4	3	4	4	5	2	2	3	4	2	4	3	4	3	4	4	1	1	3	3	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	0	0	0	0	0	0	0	0	0	2	2	2	9999	9999	9999	50.79	54.06	1	42.98	47.96
1976	2	4	2	2	4	3	-98	3	4	4	4	4	4	4	2	2	4	2	2	2	4	4	4	4	4	1	1	1	1	1	1	1	0	10	0	0	0	0	0	0	32	1	1	1.3125	1.249	1.2959	1.2931	0	0	1.3549	0	0	1.3752	1.35	2	3	3	0	0	0	44.92	47.34	0	48.33	51.55
4092	2	5	1	1	4	5	4	5	1	5	5	5	5	4	3	4	5	2	1	5	5	1	5	1	5	1	1	5	4	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2837	0	0	0	0	0	0	0	1	3	3	9999	9999	9999	42.22	46.38	0	42.11	40.74
2319	2	5	2	2	-98	3	2	2	5	4	2	5	4	3	2	2	1	2	1	2	5	4	1	4	5	1	1	5	4	4	2	1	0	10	0	0	0	0	0	0	42	1	1	1.3125	1.249	1.2959	1.2931	0	0	1.3549	0	0	1.3752	1.35	2	3	3	0	0	0	34.9	32.28	0	36.17	39.13
1721	2	5	2	2	-98	1	3	1	4	4	1	4	4	5	2	1	4	-98	4	3	4	9999	2	3	1	1	1	-99	-99	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	0	0	1.3549	0	0	1.3752	0	2	3	3	9999	9999	9999	9999	9999	0	48.05	38.12
3996	2	5	2	2	2	3	4	4	2	4	1	5	4	5	1	1	1	1	2	1	5	5	1	5	5	1	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2837	0	0	1.3549	0	0	0	0	2	3	3	9999	9999	9999	36.02	40.51	0	44.19	41.86
4754	2	2	1	2	3	5	4	5	5	3	4	2	3	2	3	3	1	4	4	1	3	5	3	4	2	1	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	0	0	0	0	0	0	0	0	0	1	3	3	9999	9999	9999	31.91	38.83	0	31.14	47.58
3585	2	5	2	3	3	2	3	3	3	4	4	3	1	2	2	3	4	1	5	1	4	5	4	4	3	1	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	0	0	0	0	0	0	0	2	3	3	9999	9999	9999	34.93	9999	0	38.34	50.37
2784	2	4	2	2	2	2	2	4	4	4	4	5	4	4	2	2	2	4	2	4	4	4	2	2	4	1	1	1	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	0	0	0	0	0	0	0	0	0	0	2	-99	-99	9999	9999	9999	9999	9999	9999	36.78	37.21
4039	2	5	2	2	3	2	1	1	4	2	2	3	9999	1	4	3	1	2	1	2	5	3	4	2	4	1	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	0	0	1.3549	0	0	1.3752	0	2	3	3	9999	9999	9999	39.15	9999	0	31.52	41.99
5373	2	4	3	2	5	4	2	4	5	5	5	5	5	4	3	1	5	4	2	5	5	5	5	5	5	4	1	5	4	14	4	3	1	5	1	0	7	0	0	0	25	1	1	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	1.28	1	3	3	0	0	0	71.89	69.56	0	67.35	65.24
1033	2	3	2	2	4	4	1	1	5	5	3	5	5	5	1	1	2	5	1	2	3	4	3	3	4	2	1	2	1	8	2	1	0	6	0	0	0	0	0	0	22	1	1	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	1.35	2	3	3	0	0	0	40.36	36.2	0	44.24	49.9
2418	2	2	2	2	3	4	2	4	4	5	3	4	3	2	3	2	3	4	2	4	3	4	3	3	3	1	1	2	1	3	2	1	0	10	0	0	0	0	0	0	52	1	1	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	0	0	0	1.3752	1.35	2	-99	-99	0	0	0	36.49	39.02	9999	43.59	39.87
5318	2	1	3	4	3	1	1	1	5	5	3	5	3	1	5	5	3	1	1	1	5	3	3	5	3	1	1	2	1	1	1	1	0	10	0	0	0	0	0	0	61	0	0	1.3125	1.249	0	0	0	0	0	0	0	0	1.28	1	3	3	0	0	0	9999	9999	0	9999	38.68
1794	2	5	1	2	4	4	2	4	4	4	3	4	4	3	3	2	3	3	2	3	4	4	3	4	4	1	1	-99	-99	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	1.3125	1.249	1.2959	1.2931	1.5405	1.4909	1.3549	0	0	1.3752	0	2	3	3	9999	9999	9999	57.38	52.84	0	48.83	44.59
2212	2	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	2	1	3	2	1	0	10	0	0	0	0	0	0	41	1	1	1.3125	1.249	1.2959	1.2931	1.5405	0	0	0	0	0	1.35	2	3	3	0	0	0	40.78	9999	0	40.21	56.58
1324	2	5	1	1	5	5	2	5	5	5	3	5	5	5	1	1	2	5	1	1	5	5	3	2	5	2	1	5	4	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	.9506	0	1.4092	0	0	0	1.1198	0	2	2	2	9999	9999	9999	45.07	42	1	42.71	44.59
1681	2	2	4	4	3	3	1	3	3	3	4	3	5	4	3	2	3	3	1	2	5	4	3	3	4	2	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	.9506	0	0	0	0	0	0	0	2	2	2	9999	9999	9999	37.62	42.23	1	33.85	34.68
4916	2	3	5	5	1	1	1	1	5	5	1	5	5	4	5	3	3	3	3	3	3	3	3	5	5	2	1	1	1	9	3	2	0	10	0	0	0	0	0	0	52	1	1	.668	.6357	.7403	.9506	0	0	0	0	0	0	.64	1	3	3	0	0	0	9999	9999	0	49.85	41.08
2310	2	4	2	2	4	4	2	4	4	3	4	4	3	2	2	2	4	4	2	4	3	3	4	3	3	2	1	2	1	5	2	1	0	5	1	0	0	0	0	0	18	1	1	.668	.6357	.7403	.9506	1.4113	1.4092	0	0	0	1.1198	.64	1	2	2	0	0	0	45.52	40.95	1	52.57	40.43
1382	2	4	3	3	4	3	4	3	4	3	3	4	3	3	2	3	2	3	4	3	2	3	-96	3	2	2	1	2	1	5	2	1	0	9	0	0	0	0	0	0	51	1	1	.668	.6357	.7403	.9506	0	0	0	0	0	0	1.01	2	2	2	0	0	0	42	9999	1	35.06	39.08
1497	2	3	2	2	3	4	1	3	4	4	3	4	4	4	3	2	3	4	1	4	3	3	3	4	3	4	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	0	0	0	0	0	0	0	0	0	2	3	3	9999	9999	9999	56.01	60.46	0	49.09	52.8
4615	2	4	2	2	4	4	2	4	3	3	4	4	3	4	3	2	4	4	2	4	3	3	4	3	3	2	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	.9506	1.4113	1.4092	0	0	0	1.1198	0	1	3	3	9999	9999	9999	48.16	49.56	0	49.83	44.6
1614	2	2	4	4	3	4	2	2	4	3	3	9999	9999	4	3	2	2	2	2	3	3	2	4	3	2	2	1	4	4	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	.9506	1.4113	1.4092	1.4136	0	0	1.1198	0	2	2	2	9999	9999	9999	42.85	28.49	1	35.98	32.12
1577	2	4	4	4	4	4	1	4	4	4	4	4	4	2	4	4	4	4	1	4	3	3	4	3	3	2	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	0	0	0	0	0	0	0	0	1	3	3	9999	9999	9999	52.8	42.72	0	37.6	34.75
1656	2	5	1	1	5	5	5	5	5	5	5	5	5	5	1	1	5	5	5	5	5	5	5	5	5	2	1	2	1	4	2	1	0	10	0	0	0	0	0	0	61	0	0	.668	.6357	.7403	.9506	1.4113	0	1.4136	0	0	1.1198	.64	1	2	2	0	0	0	52.68	37.39	1	46.66	42.12
1791	2	4	4	4	4	2	1	2	5	4	2	4	5	4	3	1	4	1	4	1	5	4	2	5	5	2	1	2	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	.9047	0	0	0	0	0	0	0	2	3	3	9999	9999	9999	30.72	9999	0	42.43	39.6
5650	2	4	2	2	3	-98	1	5	5	5	5	5	5	5	2	2	1	2	1	2	3	3	1	3	4	4	1	5	4	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	.9506	1.4113	1.4092	1.4136	0	0	1.1198	0	1	2	2	9999	9999	9999	56.04	53.85	1	46.79	49.88
2407	2	4	2	2	4	4	2	4	3	3	4	4	4	2	2	2	3	4	4	4	3	3	2	2	3	4	1	4	4	5	2	1	0	5	1	0	0	0	0	0	32	1	1	.668	.6357	.7403	0	0	0	0	0	0	0	.64	1	3	3	0	0	0	61.75	57.52	0	57.68	53.78
4924	2	4	2	2	4	4	2	4	4	4	4	4	4	4	2	3	4	3	2	4	4	4	4	4	3	2	1	2	1	2	2	1	0	10	0	0	0	0	0	0	42	1	1	.668	.6357	.7403	.9506	0	0	1.4136	0	0	1.1198	1.01	2	3	3	0	0	0	60.73	60.19	0	57.58	34.02
2109	2	3	3	2	3	-98	1	3	4	3	3	9999	4	3	3	3	3	3	3	3	3	3	3	3	3	2	1	1	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	.9506	0	0	0	0	0	0	0	2	1	1	9999	9999	9999	44.83	49.17	1	42.12	44.2
2396	2	5	5	1	5	3	1	3	4	5	5	5	5	1	5	5	5	5	5	5	1	1	5	1	1	2	1	1	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	.9506	1.4113	1.4092	0	0	0	1.1198	0	2	3	3	9999	9999	9999	44.67	52.43	0	44.21	45.83
1301	2	4	2	2	4	2	2	4	4	4	4	5	3	4	2	2	4	4	2	4	4	4	4	4	3	2	1	-99	-99	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	0	.7403	0	0	0	0	0	0	0	0	1	2	2	9999	9999	9999	9999	9999	1	46.59	39.48
4853	2	5	1	1	3	3	1	1	5	3	3	4	5	5	1	1	1	1	1	1	5	5	1	5	5	2	1	1	1	5	2	1	0	5	1	0	0	0	0	0	22	1	1	.668	.6357	.7403	.9506	1.4113	1.4092	0	0	0	1.1198	.64	1	3	3	0	0	0	40.61	35.54	0	36.78	28.69
2834	2	5	1	2	5	-98	1	5	4	3	5	3	5	5	2	3	5	5	1	5	5	5	5	5	5	2	1	3	3	5	2	1	0	10	0	0	0	0	0	0	52	1	1	.668	.6357	.7403	.9506	1.4113	1.4092	1.4136	0	0	1.1198	.64	1	2	2	0	0	0	41.73	35.84	1	44.06	41.55
1774	2	1	3	4	4	5	4	4	2	1	5	1	2	2	3	-98	3	-98	4	4	2	3	4	1	3	2	1	3	3	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	.9506	0	0	0	0	0	0	0	2	3	3	9999	9999	9999	37.22	44.71	0	34.74	32.1
3830	2	5	2	2	3	4	2	5	4	4	1	1	2	3	4	3	2	2	2	3	3	2	3	4	4	2	1	2	1	15	5	4	1	10	0	0	9	0	9	0	18	1	1	.668	.6357	.7403	.9506	1.4113	1.4092	1.4136	0	0	1.1198	1.01	2	2	2	0	0	0	43.07	44.46	1	36.86	33.18
6426	2	5	4	3	4	-98	5	5	2	3	5	1	1	1	3	2	4	5	5	5	1	3	4	4	4	2	1	1	1	-95	-95	-95	-95	-95	-95	-99	-99	-99	-95	-95	-95	-95	-95	.668	.6357	.7403	0	0	0	0	0	0	0	0	2	2	2	9999	9999	9999	39.87	39.26	1	34.65	41.72
5401	2	1	4	5	5	4	2	4	4	4	5	5	5	2	2	2	4	4	2	4	3	3	4	4	3	4	1	2	1	15	5	4	1	5	1	0	8	0	8	0	22	1	1	.668	.6357	0	0	0	0	0	0	0	0	.64	1	3	3	0	0	0	60.34	61.7	0	57.84	48.15
