     1.000     0.000     0.000     0.000     0.000     1.000     4.000    74.690     2.000     2.000     2.000     2.000     0.000     0.000     0.173     0.000     0.827     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000    47.270     2.000     2.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     1.000     0.000     0.000     1.000     1.000    56.080     1.000     2.000     2.000     2.000     1.000     0.000     0.534     0.000     0.466     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    66.420     2.000     2.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     1.000     1.000     0.000     1.000     0.000     2.000    72.380     2.000     3.000     3.000     3.000     0.000     0.419     0.494     0.087     0.000     2.000
     1.000     0.000     0.000     0.000     1.000     1.000     2.000    58.610     1.000     1.000     1.000     1.000     0.000     0.003     0.136     0.861     0.000     3.000
     1.000     0.000     1.000     0.000     1.000     0.000     4.000    70.210     3.000     3.000     3.000     2.000     0.000     0.178     0.476     0.347     0.000     2.000
     0.000     0.000     1.000     0.000     0.000     1.000     2.000    59.740     2.000     2.000     2.000     2.000     0.000     0.000     0.534     0.000     0.466     2.000
     0.000     1.000     1.000     1.000     1.000     1.000     2.000    62.540     2.000     2.000     2.000     1.000     0.000     0.918     0.045     0.037     0.000     1.000
     1.000     0.000     1.000     1.000     1.000     1.000     2.000         *     1.000     1.000     1.000     1.000     1.000     0.670     0.074     0.256     0.000     1.000
     0.000     0.000     0.000     1.000     1.000     1.000     3.000    51.520     1.000     1.000     1.000     1.000     0.000     0.004     0.048     0.949     0.000     3.000
     1.000     0.000     0.000     0.000     1.000     1.000     2.000    70.800     2.000     1.000     2.000     1.000     0.000     0.003     0.136     0.861     0.000     3.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000         *     2.000     2.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     1.000     0.000     0.000     1.000     2.000    49.730     2.000     2.000     2.000     2.000     1.000     0.000     0.534     0.000     0.466     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    66.810     1.000     2.000     2.000     1.000     1.000     0.000     0.031     0.000     0.969     4.000
     0.000     1.000     1.000     1.000     1.000     0.000     3.000    65.280     1.000     2.000     1.000     3.000     1.000     0.918     0.045     0.037     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000         *     2.000     2.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     3.000    52.250     1.000     1.000     1.000     1.000     1.000     0.000     0.031     0.000     0.969     4.000
     1.000     0.000     0.000     0.000     0.000     1.000     2.000    66.880     2.000     3.000     2.000     2.000         *     0.000     0.173     0.000     0.827     4.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000    59.440     1.000     3.000     3.000     1.000     0.000     0.801     0.157     0.042     0.000     1.000
     1.000     0.000     0.000     0.000     0.000     1.000     2.000    77.680     1.000     2.000     1.000     2.000     0.000     0.000     0.173     0.000     0.827     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000         *     2.000     2.000     2.000     2.000         *     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    40.310     1.000     1.000     1.000     1.000         *     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     0.000     0.000     1.000     4.000    53.420     3.000     1.000     3.000     1.000     0.000     0.037     0.961     0.000     0.002     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000    72.920     2.000     2.000     2.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     3.000    65.520     2.000     3.000     3.000     3.000     0.000     0.982     0.008     0.010     0.000     1.000
     1.000     1.000     1.000     1.000     0.000     0.000     5.000    76.480     2.000     2.000     2.000     2.000     0.000     0.478     0.522     0.000     0.000     2.000
     1.000     1.000     1.000     0.000     0.000     1.000     2.000    60.060     1.000     1.000     1.000     3.000     0.000     0.037     0.961     0.000     0.002     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    71.080     2.000     2.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     0.000     0.000     1.000     1.000     1.000     2.000    67.270     2.000     2.000     3.000     2.000     0.000     0.015     0.032     0.953     0.000     3.000
     1.000     1.000     0.000     0.000     0.000     0.000     4.000         *     2.000     2.000     2.000     2.000         *     0.002     0.920     0.000     0.078     2.000
     1.000     0.000     0.000     1.000     1.000     0.000     2.000         *     2.000     2.000     2.000     3.000     1.000     0.015     0.032     0.953     0.000     3.000
     1.000     1.000     1.000     0.000     1.000     0.000     1.000         *     3.000     3.000     3.000     3.000     1.000     0.801     0.157     0.042     0.000     1.000
     0.000     1.000     1.000     0.000     0.000     1.000     2.000         *     1.000     1.000     1.000     1.000     0.000     0.006     0.979     0.000     0.015     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     4.000    81.110     3.000     3.000     3.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     1.000     0.000     0.000     0.000     0.000     0.000     2.000    66.850     1.000     1.000     1.000     2.000     1.000     0.000     0.173     0.000     0.827     4.000
     1.000     0.000     0.000     0.000     0.000     0.000     2.000    55.220     1.000     1.000         *     1.000     0.000     0.000     0.173     0.000     0.827     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000    68.730     2.000     2.000     2.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    57.930         *         *         *         *     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000         *     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     0.000     0.000     0.000     0.000     1.000     3.000    63.480     2.000     2.000     2.000     1.000     0.000     0.000     0.173     0.000     0.827     4.000
     1.000     1.000     1.000     0.000     1.000     0.000     2.000    82.100     2.000     3.000     3.000     2.000     0.000     0.801     0.157     0.042     0.000     1.000
     0.000     0.000     1.000     0.000     0.000     1.000     2.000         *     2.000     2.000     2.000     2.000     0.000     0.000     0.534     0.000     0.466     2.000
     1.000     1.000     1.000     0.000     1.000     0.000     4.000    71.420     2.000     3.000     3.000     2.000     0.000     0.801     0.157     0.042     0.000     1.000
     1.000     1.000     0.000     1.000     1.000     1.000     1.000    55.440     1.000     1.000     1.000     1.000     0.000     0.346     0.055     0.599     0.000     3.000
     1.000     1.000     1.000     1.000     1.000     0.000     3.000    66.860     3.000     3.000     3.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000    48.420     1.000     1.000     1.000     1.000         *     0.000     0.031     0.000     0.969     4.000
     1.000     0.000     0.000     0.000     0.000     1.000     2.000         *     2.000     3.000     3.000     3.000     0.000     0.000     0.173     0.000     0.827     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000         *     1.000     1.000     2.000     3.000     1.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000         *     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     0.000     1.000     0.000     4.000         *     2.000     2.000     3.000     2.000     0.000     0.801     0.157     0.042     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     2.000    67.160     2.000     2.000     2.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    64.910     1.000     1.000     1.000     1.000     1.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000         *     2.000     2.000     2.000     2.000         *     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     0.000     0.000     4.000    74.620     3.000     3.000     3.000     3.000     1.000     0.478     0.522     0.000     0.000     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    38.070     1.000     1.000     2.000     1.000     1.000     0.982     0.008     0.010     0.000     1.000
     1.000     0.000     0.000         *     0.000     1.000     5.000    64.530     1.000     1.000     1.000     2.000     0.000     0.000     0.196     0.000     0.804     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     2.000    43.090     1.000     2.000     2.000     2.000     1.000     0.982     0.008     0.010     0.000     1.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000    75.530     3.000     3.000     3.000     2.000     1.000     0.801     0.157     0.042     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    48.630     2.000     1.000     1.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     0.000     1.000     0.000     0.000     0.000     2.000    72.240     2.000     1.000     1.000     1.000     0.000     0.002     0.880     0.000     0.117     2.000
     0.000         *     0.000     0.000     0.000     1.000     2.000    62.920     2.000     3.000     2.000     2.000     0.000     0.000     0.063     0.000     0.937     4.000
     0.000     0.000     1.000     0.000     0.000     0.000     3.000    65.770     2.000     2.000     2.000     2.000     0.000     0.000     0.534     0.000     0.466     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    53.400     1.000     1.000     1.000     1.000     1.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000    64.430     2.000     1.000     3.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     0.000     1.000     0.000     1.000     1.000     1.000    79.040     2.000     2.000     2.000     2.000     0.000     0.178     0.476     0.347     0.000     2.000
     0.000     1.000     0.000     0.000     1.000     1.000     2.000    76.740     1.000     1.000     1.000     1.000     0.000     0.017     0.389     0.594     0.000     3.000
     0.000     1.000     1.000     0.000     0.000     1.000     2.000    50.970     1.000         *         *     1.000     1.000     0.006     0.979     0.000     0.015     2.000
     1.000     1.000         *     1.000     0.000     0.000     2.000    70.370     2.000     3.000     3.000     3.000     0.000     0.416     0.583     0.000     0.002     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     3.000         *     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    42.790         *         *         *         *     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    63.180     2.000     2.000     2.000     2.000     1.000     0.982     0.008     0.010     0.000     1.000
     1.000     1.000     1.000     0.000     1.000     1.000     3.000    74.590     3.000     3.000     3.000     3.000     0.000     0.801     0.157     0.042     0.000     1.000
     0.000     0.000     0.000     1.000     0.000     1.000     4.000         *     2.000     1.000     2.000     3.000     0.000     0.000     0.175     0.000     0.825     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000         *     1.000     1.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     1.000     1.000     1.000     1.000     0.000     2.000         *     1.000     3.000     3.000     1.000     0.000     0.918     0.045     0.037     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    52.320     1.000     2.000     2.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000         *     1.000     2.000     3.000     2.000     1.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    61.930     3.000     3.000     3.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     1.000         *         *     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     0.000     1.000     1.000     4.000    80.360     2.000     3.000     3.000     2.000     0.000     0.801     0.157     0.042     0.000     1.000
     0.000     1.000     1.000     0.000     0.000     1.000     2.000    63.450     1.000     2.000     3.000     1.000     0.000     0.006     0.979     0.000     0.015     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    54.660     1.000     1.000     1.000     1.000     1.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     4.000    75.070     2.000     3.000     3.000     2.000     1.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000    47.150     3.000     3.000     3.000     3.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    57.290     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000         *     2.000     2.000     1.000     2.000     1.000     0.982     0.008     0.010     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000    69.120     1.000     2.000     2.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000         *     1.000     1.000     1.000     1.000         *     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     0.000     0.000     0.000     4.000    83.530     2.000     2.000     2.000     2.000     0.000     0.037     0.961     0.000     0.002     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    53.090     2.000     1.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    55.350     2.000     1.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     2.000         *     3.000     3.000     3.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     1.000     1.000     1.000     0.000     1.000     0.000     3.000    83.650     2.000     3.000     2.000     2.000     0.000     0.801     0.157     0.042     0.000     1.000
     1.000     1.000     0.000     0.000     0.000     1.000     4.000    59.190     2.000     1.000     1.000     1.000     0.000     0.002     0.920     0.000     0.078     2.000
     1.000     1.000     1.000     0.000     1.000     1.000     4.000    64.430     2.000     2.000     3.000     3.000     0.000     0.801     0.157     0.042     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    70.370     1.000     2.000     2.000     1.000     1.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000    75.560     2.000     2.000     2.000     3.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     1.000     0.000     1.000     1.000     3.000         *     2.000     2.000     2.000     1.000     0.000     0.040     0.647     0.313     0.000     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000         *     2.000     2.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     0.000     1.000     0.000     4.000    84.060     3.000     3.000     3.000     1.000     0.000     0.801     0.157     0.042     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    60.620     3.000     3.000     3.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    65.130     2.000     2.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     1.000     0.000     1.000     2.000    63.710     2.000     2.000     2.000     2.000     0.000     0.000     0.175     0.000     0.825     4.000
     1.000     0.000     1.000     1.000     0.000     1.000     2.000    59.150     2.000     1.000     1.000     1.000     0.000     0.062     0.920     0.000     0.018     2.000
     1.000     1.000     0.000     0.000     0.000     1.000     4.000    69.930     2.000     2.000     2.000     1.000     0.000     0.002     0.920     0.000     0.078     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     4.000    64.540     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     0.000     1.000     0.000     0.000     1.000     2.000    61.930     1.000     2.000     2.000     1.000     0.000     0.002     0.880     0.000     0.117     2.000
     0.000     1.000     1.000     1.000     0.000     1.000     2.000    65.150     2.000     1.000     1.000     1.000     0.000     0.132     0.866     0.000     0.002     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    64.120     1.000     2.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    61.840     1.000     1.000     2.000     1.000     1.000     0.000     0.031     0.000     0.969     4.000
     0.000     1.000     1.000     0.000     0.000     1.000     2.000    74.670     2.000     2.000     2.000     2.000     0.000     0.006     0.979     0.000     0.015     2.000
     1.000     1.000     1.000     0.000     0.000     0.000     2.000    57.750     2.000     2.000     2.000     2.000     0.000     0.037     0.961     0.000     0.002     2.000
     0.000     1.000     1.000     1.000     0.000     1.000     2.000    53.160     1.000     1.000     1.000     1.000     1.000     0.132     0.866     0.000     0.002     2.000
     1.000     0.000     1.000     0.000     1.000     0.000     2.000    53.210     2.000     3.000     2.000     2.000     0.000     0.178     0.476     0.347     0.000     2.000
     1.000     0.000     0.000     1.000     1.000     1.000     2.000    74.050     3.000     3.000     3.000     3.000     0.000     0.015     0.032     0.953     0.000     3.000
         *     0.000     1.000     0.000     0.000     1.000     2.000    62.240     2.000     2.000     1.000     1.000     1.000     0.001     0.692     0.000     0.306     2.000
     1.000     0.000     1.000     0.000     0.000     0.000     1.000         *     2.000     3.000     3.000     1.000     0.000     0.002     0.880     0.000     0.117     2.000
     1.000     0.000     1.000     0.000     0.000     1.000     2.000    67.540     1.000     2.000     2.000     1.000     0.000     0.002     0.880     0.000     0.117     2.000
     0.000     0.000     0.000     1.000     0.000     0.000     5.000    72.740     2.000     2.000     2.000     2.000     0.000     0.000     0.175     0.000     0.825     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     5.000         *     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     0.000     1.000     0.000     2.000    67.430     2.000     2.000     2.000     3.000     0.000     0.801     0.157     0.042     0.000     1.000
     1.000     0.000     1.000     0.000     0.000     0.000     2.000    71.510     1.000     1.000     1.000     1.000     0.000     0.002     0.880     0.000     0.117     2.000
     1.000     0.000     0.000     0.000     0.000     0.000     3.000         *     3.000     3.000     2.000     1.000     0.000     0.000     0.173     0.000     0.827     4.000
     1.000     1.000     1.000     0.000     0.000     0.000     4.000    70.020     2.000     2.000     2.000     3.000     0.000     0.037     0.961     0.000     0.002     2.000
     1.000     0.000     1.000     1.000     0.000     1.000     5.000    67.220     1.000     1.000     1.000     1.000     0.000     0.062     0.920     0.000     0.018     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000    83.090     3.000     3.000     3.000     3.000     0.000     0.982     0.008     0.010     0.000     1.000
     1.000     1.000     1.000     0.000     1.000     1.000     2.000    71.370     1.000     2.000     2.000     2.000         *     0.801     0.157     0.042     0.000     1.000
     0.000     1.000     0.000     0.000     0.000     0.000     5.000    80.760     1.000     2.000     2.000     3.000     0.000     0.000     0.644     0.000     0.356     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     2.000         *     1.000     1.000     1.000     1.000     1.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     1.000     0.000     0.000     0.000     2.000    47.400     2.000     2.000     2.000     2.000     0.000     0.000     0.534     0.000     0.466     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000         *     2.000     2.000     2.000     1.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     3.000    65.670     2.000     2.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    68.590     1.000     1.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000         *     2.000     2.000     2.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000    70.450     2.000     2.000     2.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     1.000     0.000     0.000     1.000     1.000     0.000     2.000    39.930     2.000     1.000     1.000     1.000     0.000     0.015     0.032     0.953     0.000     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    70.780     1.000     1.000     1.000     1.000     1.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     4.000         *     3.000     3.000     2.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     1.000     0.000     0.000     1.000     1.000     0.000     2.000    68.360     2.000     3.000     3.000     2.000     1.000     0.015     0.032     0.953     0.000     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    50.230     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000    69.600     2.000     2.000     2.000     1.000     0.000     0.982     0.008     0.010     0.000     1.000
     1.000     0.000     0.000     0.000     0.000     1.000     1.000    65.530     2.000     1.000     1.000     1.000     0.000     0.000     0.173     0.000     0.827     4.000
     1.000     1.000     1.000     0.000     1.000     0.000     4.000    66.740     2.000     2.000     3.000     3.000     0.000     0.801     0.157     0.042     0.000     1.000
     1.000     0.000     1.000     1.000     1.000     0.000     1.000    52.780     2.000     2.000     2.000     2.000     1.000     0.670     0.074     0.256     0.000     1.000
     1.000     1.000     1.000     0.000     0.000     0.000     2.000    59.280     1.000     1.000     1.000     1.000     1.000     0.037     0.961     0.000     0.002     2.000
     0.000     1.000     1.000     1.000     1.000     0.000     5.000    69.770     3.000     3.000     3.000     2.000     0.000     0.918     0.045     0.037     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    69.130     2.000     2.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     1.000     1.000     0.000     0.000     2.000    73.130     3.000     3.000     3.000     3.000     0.000     0.010     0.875     0.000     0.115     2.000
     1.000     1.000     1.000     0.000     1.000     1.000     4.000    70.690     2.000     2.000     2.000     3.000     0.000     0.801     0.157     0.042     0.000     1.000
     1.000     0.000     0.000     0.000     0.000     1.000     3.000         *     3.000     3.000     3.000     3.000     0.000     0.000     0.173     0.000     0.827     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000    79.570     2.000     3.000     3.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     2.000    82.300     2.000     3.000     2.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    63.730     1.000     2.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    59.370     2.000     2.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     0.000     1.000     0.000     0.000     1.000     2.000    66.270     2.000     2.000     2.000     2.000     0.000     0.002     0.880     0.000     0.117     2.000
     0.000     1.000     1.000     1.000     1.000     1.000     2.000    65.360     2.000     2.000     3.000     2.000     0.000     0.918     0.045     0.037     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000         *     2.000     2.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     0.000     0.000     0.000     0.000     0.000     4.000    78.270     3.000     2.000     2.000     2.000         *     0.000     0.173     0.000     0.827     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    62.430     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     0.000     1.000     1.000     1.000     0.000     1.000    76.310     2.000     2.000     2.000     2.000     0.000     0.670     0.074     0.256     0.000     1.000
     1.000     0.000     1.000     1.000     0.000     0.000     4.000         *     1.000     1.000     2.000     2.000     1.000     0.062     0.920     0.000     0.018     2.000
     1.000     0.000     1.000     0.000     0.000     0.000     4.000    73.740     3.000     2.000     3.000     2.000     0.000     0.002     0.880     0.000     0.117     2.000
     1.000     0.000     1.000     0.000     0.000     1.000     3.000    63.140     1.000     2.000     2.000     1.000     0.000     0.002     0.880     0.000     0.117     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000         *     3.000     3.000     3.000     3.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     1.000     1.000     1.000     1.000     1.000     2.000    57.380     2.000     2.000     2.000     2.000     0.000     0.918     0.045     0.037     0.000     1.000
     1.000     0.000     0.000     0.000     0.000     1.000     2.000    67.780     2.000     2.000     2.000     1.000     0.000     0.000     0.173     0.000     0.827     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    68.030     2.000     2.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     4.000    57.570     3.000     3.000     3.000     3.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     3.000    65.220     1.000     2.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     1.000     1.000     0.000     0.000     1.000     2.000         *     2.000     1.000     2.000     1.000     0.000     0.006     0.979     0.000     0.015     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     2.000    73.660     2.000     3.000     3.000     2.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     2.000    66.700     1.000     2.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    65.690     1.000     1.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     1.000     1.000     1.000     0.000     1.000     4.000    69.510     2.000     2.000     3.000     1.000     0.000     0.132     0.866     0.000     0.002     2.000
     1.000     0.000     0.000     0.000     0.000     0.000     5.000         *     3.000     2.000     2.000     1.000     0.000     0.000     0.173     0.000     0.827     4.000
     0.000     1.000     1.000     1.000     0.000     1.000     2.000    64.890     2.000     1.000     2.000     1.000     0.000     0.132     0.866     0.000     0.002     2.000
     1.000     0.000     1.000     0.000     0.000     1.000     5.000    65.940     2.000     2.000     2.000     1.000     0.000     0.002     0.880     0.000     0.117     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000         *     1.000     2.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     3.000    62.580     1.000     1.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     0.000     0.000     1.000     5.000    54.170     1.000     2.000     2.000     2.000     0.000     0.037     0.961     0.000     0.002     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     5.000         *     2.000     2.000     2.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     3.000         *     1.000     2.000     2.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     0.000     1.000     1.000     0.000     1.000     0.000     2.000    76.250     2.000     2.000     2.000     2.000     0.000     0.419     0.494     0.087     0.000     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    47.580     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     0.000     1.000     0.000     2.000    64.000     1.000     2.000     1.000     2.000     0.000     0.801     0.157     0.042     0.000     1.000
     0.000     1.000     1.000     1.000     1.000     1.000     2.000    55.010     2.000     2.000     2.000     2.000     0.000     0.918     0.045     0.037     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     2.000    82.200     3.000     3.000     3.000     3.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     4.000         *     1.000     3.000     3.000     2.000     0.000     0.000     0.031     0.000     0.969     4.000
     1.000     1.000     1.000     1.000     1.000     0.000     3.000    79.070     3.000     3.000     2.000     3.000     0.000     0.982     0.008     0.010     0.000     1.000
     0.000     1.000     1.000     0.000     0.000     0.000     4.000    75.170     3.000     3.000     3.000     3.000     0.000     0.006     0.979     0.000     0.015     2.000
     1.000     1.000     1.000     0.000     0.000     0.000     2.000    76.470     3.000     3.000     3.000     3.000     1.000     0.037     0.961     0.000     0.002     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     2.000    66.240     1.000     1.000     1.000     1.000     0.000     0.000     0.031     0.000     0.969     4.000
