2528	2	145	1	2	2	53.16	0	1	1	1	0	1	1	1	1	1	3	1	3	2	1	2	1	1
2529	1	240	2	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2530	1	216	2	3	1	67.18	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2531	2	145	2	3	2	53.21	1	0	1	0	1	2	2	3	3	3	2	2	2	2	2	2	0	0
2532	1	228	1	3	2	74.05	1	0	0	1	1	2	3	2	3	2	2	3	2	2	3	.	1	0
2533	1	201	1	3	2	70.32	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2534	2	104	2	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2535	2	140	1	2	2	62.24	.	0	1	0	0	1	2	2	2	2	3	1	3	2	1	2	1	1
2536	1	205	2	3	1	.	1	0	1	0	0	2	2	1	3	1	3	3	1	1	1	.	0	0
2537	1	217	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2538	1	305	1	3	2	67.54	1	0	1	0	0	2	1	2	2	3	1	2	2	2	1	.	1	0
2539	2	303	2	3	4	70.2	.	.	.	.	.	3	3	3	3	3	.	2	1	3	3	.	0	0
2540	2	105	2	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2541	1	237	2	3	5	72.74	0	0	0	1	0	1	2	1	2	2	1	2	1	2	2	.	0	0
2542	2	110	2	3	1	68.72	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2543	2	115	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2544	2	111	2	4	5	.	0	0	0	0	0	1	1	2	1	3	2	1	1	1	1	2	0	0
2545	2	309	2	3	2	67.43	1	1	1	0	1	3	2	3	2	3	2	2	2	2	3	3	0	0
2546	1	303	2	3	2	71.51	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	.	0	0
2547	2	137	2	3	3	.	1	0	0	0	0	1	3	2	3	2	2	2	2	3	1	2	0	0
2548	2	128	2	3	4	70.02	1	1	1	0	0	2	2	3	2	2	3	2	2	1	3	3	0	0
2549	1	302	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2550	1	238	1	3	5	67.22	1	0	1	1	0	1	1	2	1	1	1	1	2	1	1	.	1	0
2551	1	228	2	3	2	83.09	1	1	1	1	1	2	3	3	3	3	2	3	2	3	3	.	0	0
2552	2	308	2	5	1	75.73	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2553	2	109	2	.	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
2554	2	115	1	.	2	71.37	1	1	1	0	1	1	1	2	2	2	2	2	3	1	2	3	1	.
2555	2	111	2	4	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2556	2	115	2	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2557	1	204	1	3	2	58.88	.	.	.	.	.	2	3	2	3	2	2	3	3	2	2	.	1	0
2558	2	134	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2559	2	128	2	3	5	80.76	0	1	0	0	0	2	1	3	2	1	3	2	1	2	3	2	0	0
2560	1	240	1	2	3	.	.	.	.	.	.	1	1	1	1	2	3	1	1	2	1	.	1	1
2561	2	102	1	2	2	.	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1
2562	1	232	2	3	2	47.4	0	0	1	0	0	2	2	2	2	2	2	2	2	2	2	.	0	0
2563	2	110	2	3	1	.	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	0	0
2564	2	110	2	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2565	1	247	1	3	2	76.29	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2566	2	138	2	3	3	65.67	0	0	0	0	0	2	2	2	2	2	1	2	1	3	2	2	0	0
2567	1	209	2	3	2	68.59	0	0	0	0	0	2	1	1	1	2	2	2	1	2	1	.	0	0
2568	2	114	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2569	2	137	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2570	1	204	2	3	2	.	1	1	1	1	1	2	2	2	2	2	1	2	1	2	2	.	0	0
2571	1	221	1	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2572	1	220	2	3	2	70.45	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	.	0	0
2573	2	105	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2574	1	237	2	3	2	39.93	1	0	0	1	1	1	2	2	1	1	1	1	1	2	1	.	0	0
2575	2	139	2	1	2	70.78	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1
2576	2	123	1	3	5	70.38	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2577	2	109	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2578	2	112	2	.	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
2579	1	206	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2580	2	103	1	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
2581	2	130	2	4	4	.	1	1	1	1	1	2	3	2	3	3	2	2	1	2	2	2	0	0
2582	1	210	2	3	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2583	2	124	2	2	2	68.36	1	0	0	1	1	2	2	2	3	2	3	3	2	3	2	2	0	1
2584	2	136	2	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
2585	1	238	2	3	2	50.23	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	.	0	0
2586	2	145	2	3	2	69.6	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	0	0
2587	1	303	1	3	1	65.53	1	0	0	0	0	1	2	1	1	2	1	1	2	1	1	.	1	0
2588	1	216	2	3	4	66.74	1	1	1	0	1	2	2	2	2	2	2	3	2	3	3	.	0	0
2589	1	220	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2590	2	124	2	2	1	52.78	1	0	1	1	1	2	2	2	2	2	3	2	3	3	2	2	0	1
2591	1	245	2	2	2	59.28	1	1	1	0	0	1	1	1	1	2	2	1	1	1	1	.	0	1
2592	1	302	2	3	5	69.77	0	1	1	1	1	1	3	1	3	1	1	3	2	3	2	.	0	0
2593	2	303	1	3	2	69.13	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	1	0
2594	1	226	2	3	2	73.13	0	0	1	1	0	3	3	1	3	2	3	3	2	3	3	.	0	0
2595	1	309	1	3	4	70.69	1	1	1	0	1	2	2	2	2	2	2	2	3	3	3	.	1	0
2596	2	144	2	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2597	2	131	1	3	3	.	1	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	1	0
2598	2	105	2	3	2	79.57	1	1	1	1	1	2	2	1	3	2	1	3	1	2	2	2	0	0
2599	2	302	1	3	2	82.3	1	1	1	1	1	2	2	2	3	3	3	2	3	2	2	3	1	0
2600	1	238	1	3	2	66.82	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2601	2	128	1	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.
2602	1	201	2	3	1	63.73	0	0	0	0	0	2	1	1	2	2	1	2	1	2	1	.	0	0
2603	1	228	2	3	2	59.37	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	.	0	0
2604	2	121	2	3	5	.	.	.	.	.	.	2	2	1	2	2	1	2	2	2	2	2	0	0
2605	2	139	1	3	2	66.27	1	0	1	0	0	1	2	2	2	3	2	2	3	1	2	2	1	0
2606	2	140	2	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2607	1	245	2	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2608	1	217	1	3	2	65.36	0	1	1	1	1	3	2	1	2	1	3	3	3	3	2	.	1	0
2609	2	124	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2610	2	115	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2611	1	220	1	3	2	.	0	0	0	0	0	2	2	1	2	2	2	2	1	1	1	.	1	0
2612	1	226	1	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
2613	1	219	2	.	4	78.27	1	0	0	0	0	3	3	2	2	3	3	2	2	2	2	.	0	.
2614	2	147	2	1	4	57.27	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2615	1	303	1	3	2	62.43	0	0	0	0	0	1	1	1	1	2	1	1	2	1	1	.	1	0
2616	2	139	2	3	1	76.31	1	0	1	1	1	2	2	2	2	3	3	2	2	2	2	3	0	0
2617	2	110	2	1	4	.	1	0	1	1	0	2	1	1	1	3	2	2	2	2	2	2	0	1
2618	2	144	2	3	4	73.74	1	0	1	0	0	2	3	2	2	3	2	3	2	2	2	.	0	0
2619	2	138	1	3	2	67.29	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2620	2	111	1	3	3	63.14	1	0	1	0	0	2	1	1	2	2	2	2	2	2	1	2	1	0
2621	2	134	2	3	2	.	1	1	1	1	1	2	3	2	3	2	3	3	2	2	3	3	0	0
2622	2	127	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2623	2	307	1	3	2	57.38	0	1	1	1	1	2	2	2	2	2	3	2	3	2	2	2	1	0
2624	1	227	1	3	2	67.78	1	0	0	0	0	2	2	2	2	2	2	2	1	2	1	.	1	0
2625	2	303	2	3	2	68.03	0	0	0	0	0	2	2	2	2	2	2	2	1	3	2	2	0	0
2626	2	126	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2627	2	147	1	3	2	35.81	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2628	2	144	2	3	1	42.01	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2629	1	244	2	3	4	57.57	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	.	0	0
2630	2	101	1	3	3	65.22	0	0	0	0	0	1	1	1	2	2	3	2	3	1	1	3	1	0
2631	1	214	1	2	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
2632	2	119	1	3	2	.	0	1	1	0	0	2	2	1	1	3	2	2	3	2	1	2	1	0
2633	1	235	2	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
2634	2	140	1	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2635	2	116	1	3	2	73.66	1	1	1	1	1	2	2	2	3	2	2	3	2	1	2	3	1	0
2636	2	139	2	3	2	66.7	0	0	0	0	0	1	1	3	2	2	2	2	2	2	1	2	0	0
2637	2	115	1	3	2	65.69	0	0	0	0	0	1	1	1	1	3	3	2	3	1	1	3	1	0
2638	2	309	1	3	2	77.77	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2639	1	219	1	3	4	69.51	0	1	1	1	0	1	2	1	2	2	1	3	2	2	1	.	1	0
2640	1	229	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2641	2	119	2	3	5	.	1	0	0	0	0	1	3	2	2	1	1	2	1	2	1	1	0	0
2642	2	138	1	3	2	64.89	0	1	1	1	0	1	2	3	1	1	2	2	2	2	1	1	1	0
2643	2	126	1	3	5	65.94	1	0	1	0	0	3	2	2	2	2	1	2	2	3	1	2	1	0
2644	1	238	2	3	2	69.8	.	.	.	.	.	1	2	3	2	.	3	2	1	3	2	.	0	0
2645	2	142	1	3	2	.	0	0	0	0	0	2	1	1	2	3	3	2	3	2	1	3	1	0
2646	1	303	1	3	3	62.58	0	0	0	0	0	1	1	1	1	3	1	2	1	3	2	.	1	0
2647	2	115	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2648	1	302	1	3	5	54.17	1	1	1	0	0	1	1	2	2	2	2	2	2	2	2	.	1	0
2649	1	309	2	3	5	.	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	.	0	0
2650	2	138	2	3	2	74.33	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2651	2	102	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2652	2	104	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2653	2	130	2	3	3	.	0	0	0	0	0	2	1	1	2	1	3	2	2	2	1	2	0	0
2654	1	239	2	3	2	76.25	0	1	1	0	1	2	2	2	2	2	2	2	2	2	2	.	0	0
2655	1	302	1	3	2	47.58	0	0	0	0	0	2	1	1	1	1	1	1	2	1	1	.	1	0
2656	1	205	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2657	2	303	2	3	2	64	1	1	1	0	1	1	1	2	2	1	2	1	1	2	2	1	0	0
2658	2	131	2	1	4	49.37	.	.	.	.	.	1	1	1	1	1	1	1	1	1	1	1	0	1
2659	2	114	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2660	1	301	1	3	2	55.01	0	1	1	1	1	1	2	2	2	3	2	2	3	3	2	.	1	0
2661	2	123	2	3	2	82.2	1	1	1	1	1	2	3	2	3	2	3	3	3	1	3	3	0	0
2662	2	308	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2663	2	301	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2664	2	111	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
2665	2	130	2	3	4	.	0	0	0	0	0	2	1	1	3	2	1	3	1	1	2	3	0	0
2666	1	242	1	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.
2667	1	303	2	3	3	79.07	1	1	1	1	1	3	3	2	3	2	2	2	2	2	3	.	0	0
2668	1	208	2	3	4	75.17	0	1	1	0	0	3	3	3	3	3	3	3	3	3	3	.	0	0
2669	2	119	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2670	1	227	2	1	2	76.47	1	1	1	0	0	3	3	2	3	3	3	3	2	3	3	.	0	1
2671	2	106	2	2	2	31	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2672	2	302	1	3	2	66.24	0	0	0	0	0	2	1	1	1	2	2	1	3	3	1	1	1	0
2673	2	116	1	3	2	77.24	1	1	1	0	1	2	2	2	2	3	2	2	2	2	2	3	1	0
2674	2	304	2	.	2	61.77	0	0	0	0	0	2	2	3	2	2	2	2	2	2	2	2	0	.
2675	1	218	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2676	2	135	2	3	2	.	1	1	1	1	1	2	3	3	3	3	3	3	2	3	3	3	0	0
2677	2	104	1	3	2	62.12	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2678	1	214	1	4	5	66.11	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2679	2	144	2	.	2	79.79	1	1	1	1	1	2	3	1	3	2	1	3	1	3	2	2	0	.
2680	2	120	1	3	2	64.35	1	1	1	0	0	1	1	1	2	2	1	2	1	1	1	1	1	0
2681	1	235	2	3	2	75.71	1	1	1	0	0	3	3	3	3	3	1	3	1	3	3	.	0	0
2682	2	104	2	3	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2683	2	309	2	3	2	48.37	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2684	1	212	2	.	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
2685	1	221	1	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2686	1	241	1	3	5	70.06	1	1	1	1	1	3	2	2	2	3	3	2	2	3	2	.	1	0
2687	2	115	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2688	1	241	1	2	2	52.78	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	.	1	1
2689	2	115	2	2	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2690	1	221	1	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2691	2	302	2	3	2	55.98	1	1	1	1	0	2	1	1	1	1	1	2	1	2	1	1	0	0
2692	2	140	2	3	1	56.56	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2693	2	301	1	3	1	54.06	0	1	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	0
2694	2	130	1	3	4	.	0	1	1	0	1	2	2	2	2	2	3	2	2	2	2	3	1	0
2695	2	118	1	3	2	64.27	1	0	0	0	0	2	1	1	1	2	2	1	3	1	3	3	1	0
2696	1	224	1	2	4	70.79	0	0	0	0	0	2	1	1	2	3	3	2	2	1	2	.	1	1
2697	2	128	2	3	5	74.11	.	.	.	.	.	2	1	2	3	2	1	2	2	1	2	3	0	0
2698	1	308	2	2	2	66.5	1	0	0	0	0	2	2	2	3	3	3	2	2	2	2	.	0	1
2699	2	138	2	3	2	60.48	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	0	0
2700	1	238	1	3	2	74.52	0	1	1	0	1	2	2	2	2	2	2	2	2	2	2	.	1	0
2701	2	134	1	3	2	67.85	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2702	1	302	1	3	2	77.97	1	1	1	1	1	3	2	2	3	3	2	3	2	2	2	.	1	0
2703	2	139	2	2	1	51.38	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2704	1	305	1	3	2	83.16	1	0	1	0	0	2	1	2	3	2	2	3	2	2	2	.	1	0
2705	1	227	1	3	2	48.66	0	0	0	0	0	3	3	1	1	3	3	1	1	1	1	.	1	0
2706	1	220	1	3	2	.	0	1	1	0	0	1	1	1	2	2	1	1	2	1	1	.	1	0
2707	2	304	2	.	3	63.39	0	0	0	0	0	1	1	3	2	2	2	3	2	2	2	3	0	.
2708	2	142	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2709	2	109	2	3	4	77.07	1	0	1	0	1	2	2	3	3	2	1	3	1	2	2	3	0	0
2710	2	126	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2711	1	241	1	3	1	63.51	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2712	1	242	1	3	1	61.87	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2713	1	245	1	2	2	53.75	0	0	0	0	0	3	1	3	3	3	3	3	3	3	3	.	1	1
2714	1	302	1	3	2	70.54	0	0	0	0	0	2	1	1	2	3	2	2	3	1	1	.	1	0
2715	1	209	1	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2716	2	121	2	4	2	72.62	1	1	1	1	1	2	3	2	3	2	2	3	2	2	2	3	0	0
2717	1	219	1	3	4	70.35	0	0	0	0	0	2	1	1	2	3	2	1	3	2	2	.	1	0
2718	2	308	1	2	2	52.88	0	1	1	0	0	2	1	1	1	3	3	2	3	3	2	3	1	1
2719	2	115	1	1	3	75.9	0	1	0	0	0	1	2	1	2	2	2	2	3	2	2	3	1	1
2720	2	143	1	5	1	.	1	0	0	0	0	1	1	1	2	1	1	1	1	3	1	1	1	1
2721	2	114	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2722	2	120	1	3	2	54.19	0	0	0	0	0	2	1	2	1	2	2	2	3	2	1	3	1	0
2723	2	108	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2724	2	115	2	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2725	1	241	1	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
2726	2	308	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2727	1	244	1	1	1	45.04	0	1	1	0	0	1	1	1	1	1	.	1	1	1	1	.	1	1
2728	1	206	1	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2729	2	144	1	3	2	82.3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2730	1	241	2	3	2	67.31	1	0	0	0	0	2	2	2	2	2	2	2	1	1	1	.	0	0
2731	2	131	1	4	4	63.58	0	0	0	0	0	2	2	1	2	2	1	1	2	2	1	2	1	0
2732	2	105	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2733	1	212	2	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2734	2	137	1	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2735	1	228	1	.	1	.	1	0	0	0	1	2	1	3	2	1	3	1	1	2	1	.	1	.
2736	1	302	2	3	2	82.73	1	1	1	1	1	2	3	1	3	3	1	3	1	2	2	.	0	0
2737	2	140	1	2	2	67.32	0	0	.	0	0	2	2	2	2	2	3	2	3	2	2	2	1	1
2738	2	111	1	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.
2739	1	237	2	3	1	54.27	1	0	1	1	0	2	2	3	3	3	3	3	3	3	2	.	0	0
2740	2	111	2	1	2	.	0	0	0	0	0	2	3	2	3	3	2	3	2	2	2	2	0	1
2741	2	130	1	4	3	.	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	0
2742	2	109	1	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
2743	1	210	1	1	2	72.63	1	1	1	1	1	2	2	1	3	1	3	2	2	2	1	.	1	1
2744	1	237	2	3	2	50.73	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	.	0	0
2745	1	244	2	3	.	35.41	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2746	2	302	1	3	2	57.02	1	0	0	0	0	2	1	1	1	2	1	1	3	1	1	2	1	0
2747	2	130	2	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2748	2	130	1	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2749	1	214	1	3	2	73.68	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2750	2	129	2	3	2	64.74	0	0	1	1	0	2	3	2	3	2	2	3	1	3	2	3	0	0
2751	1	208	2	3	4	84.3	1	1	1	1	1	2	3	1	3	1	1	3	1	2	2	.	0	0
2752	2	139	2	3	2	57.38	0	0	0	0	0	1	1	1	1	1	1	2	1	1	1	1	0	0
2753	1	236	1	3	3	66.94	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2754	1	216	2	3	2	74.98	0	1	1	0	0	2	2	2	2	2	1	2	1	3	3	.	0	0
2755	2	115	2	3	2	.	1	1	1	1	0	2	1	1	1	2	2	1	1	2	1	3	0	0
2756	1	208	1	3	3	.	1	0	0	0	0	2	3	2	3	3	2	3	2	2	2	.	1	0
2757	2	115	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2758	1	201	2	3	2	54.7	0	0	0	0	0	2	2	1	2	2	1	2	2	3	2	.	0	0
2759	2	135	1	3	2	64.02	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2760	1	233	1	3	2	72.63	0	0	0	0	0	2	1	1	1	2	2	1	2	1	1	.	1	0
2761	2	137	2	3	2	60.93	1	0	1	1	1	1	2	2	2	2	2	2	2	2	2	2	0	0
2762	1	245	2	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2763	2	106	2	3	2	76.89	1	1	.	1	1	2	3	1	2	2	2	2	1	1	2	2	0	0
2764	1	229	2	3	1	66.87	0	0	0	0	0	2	2	2	2	3	3	2	1	2	2	.	0	0
2765	2	307	1	3	1	64.7	1	1	1	1	1	3	1	3	2	3	2	1	3	2	1	3	1	0
2766	2	139	1	3	2	75.44	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	0
2767	1	227	2	3	1	52.02	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2768	2	111	2	1	2	65.55	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
2769	1	309	1	3	2	67.17	.	.	.	.	.	1	1	2	1	2	2	1	2	2	1	.	1	0
2770	1	245	1	2	1	61.39	1	0	0	1	1	2	2	2	3	2	3	3	2	2	3	.	1	1
2771	1	303	1	3	2	70.21	1	1	1	0	0	2	2	1	2	3	2	2	2	3	2	.	1	0
2772	1	236	1	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
2773	2	114	2	3	2	78.2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2774	1	234	1	3	2	59.79	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2775	2	147	2	2	2	41.94	1	1	1	0	0	2	2	3	3	3	3	2	2	2	2	3	0	1
2776	2	123	2	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2777	1	228	2	3	2	72.37	0	0	0	0	0	2	2	2	2	2	3	2	2	3	2	.	0	0
2778	1	243	1	3	.	51.64	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2779	2	126	1	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2780	1	235	1	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.
2781	1	205	1	3	2	.	1	0	0	0	0	2	1	1	1	1	1	1	1	1	1	.	1	0
2782	1	209	1	3	2	.	0	0	0	0	0	2	2	2	2	2	2	2	1	2	1	.	1	0
2783	2	133	1	2	2	52.07	0	0	0	0	0	1	2	1	1	1	1	1	2	1	1	1	1	1
2784	2	101	2	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
2785	1	229	2	3	2	69.62	0	0	0	0	0	2	2	2	2	3	3	2	2	2	2	.	0	0
2786	1	210	2	3	3	69.61	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
2787	1	229	1	3	2	55.13	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2788	2	123	2	.	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
2789	1	216	2	1	2	76.38	0	0	0	0	0	2	3	1	3	1	3	3	2	2	3	.	0	1
2790	1	241	1	3	1	60.26	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
2791	1	205	1	3	2	54.06	1	1	1	0	0	2	3	1	1	1	2	2	1	1	1	.	1	0
2792	2	123	1	3	2	.	1	0	0	0	0	3	2	2	2	3	3	3	3	3	3	3	1	0
2793	2	106	1	2	2	.	1	1	1	0	0	2	1	2	2	2	2	2	3	3	3	2	1	1
2794	1	301	1	3	4	71.92	0	0	0	0	1	1	1	1	1	1	1	1	2	1	2	.	1	0
2795	2	302	1	3	2	73.79	1	1	1	0	1	2	2	2	2	2	2	2	2	2	2	2	1	0
