0	1	1	0	0	1	1	1	81	0	0.972	0.028	0	2
1	1	1	1	1	1	1	1	80	0.935	0	0	0.064	1
1	1	0	1	1	1	1	0	75	0.318	0	0.001	0.681	4
1	1	1	0	1	1	1	0	45	0	0	0.003	0.997	4
1	1	1	1	1	1	1	1	77	0.935	0	0	0.064	1
0	1	0	1	0	1	0	0	85	0	0.588	0.412	0	2
1	1	1	1	0	1	0	0	75	0.019	0.77	0.211	0	2
1	1	1	1	1	1	1	0	71	0.935	0	0	0.064	1
0	1	0	1	0	0	0	1	84	0	0	1	0	3
0	1	1	1	1	1	1	1	81	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	60	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	53	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	80	0.644	0	0.001	0.355	1
0	1	1	1	1	0	1	0	50	0.223	0	0.088	0.689	4
0	1	1	1	0	1	1	0	77	0.065	0.915	0.02	0	2
0	1	1	1	0	1	0	0	63	0.001	0.816	0.183	0	2
1	1	1	1	1	1	1	0	87	0.935	0	0	0.064	1
1	1	1	1	0	1	1	0	40	0.601	0.389	0.01	0	1
1	1	1	1	0	0	1	0	47	0.13	0	0.87	0	3
1	1	1	1	1	1	1	1	80	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	76	0.644	0	0.001	0.355	1
1	0	1	1	1	1	1	0	91	0.331	0	0.002	0.667	4
0	1	1	1	1	1	1	0	50	0.644	0	0.001	0.355	1
1	1	1	1	0	1	1	0	60	0.601	0.389	0.01	0	1
1	1	1	1	0	1	1	1	61	0.601	0.389	0.01	0	1
0	1	1	1	0	1	0	0	70	0.001	0.816	0.183	0	2
1	1	1	1	1	1	1	0	87	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	82	0.644	0	0.001	0.355	1
0	0	1	1	1	1	1	0	80	0.058	0	0.007	0.935	4
0	1	1	0	0	1	1	0	55	0	0.972	0.028	0	2
1	1	1	1	1	1	1	0	50	0.935	0	0	0.064	1
0	0	1	1	1	1	1	0	61	0.058	0	0.007	0.935	4
1	1	0	1	1	1	1	0	77	0.318	0	0.001	0.681	4
0	1	1	1	1	1	1	0	65	0.644	0	0.001	0.355	1
0	0	0	1	0	1	1	0	81	0	0.727	0.273	0	2
0	1	0	1	1	1	1	0	87	0.055	0	0.003	0.942	4
0	1	1	1	1	1	1	1	90	0.644	0	0.001	0.355	1
1	0	1	1	1	1	1	1	60	0.331	0	0.002	0.667	4
0	1	1	1	1	1	1	1	70	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	1	40	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	85	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	80	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	58	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	21	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	85	0.644	0	0.001	0.355	1
1	1	1	1	0	1	1	1	71	0.601	0.389	0.01	0	1
0	1	1	1	1	1	1	1	90	0.644	0	0.001	0.355	1
0	0	0	1	1	1	1	0	86	0.002	0	0.013	0.985	4
1	1	1	1	1	1	1	1	85	0.935	0	0	0.064	1
1	1	1	0	1	1	1	0	60	0	0	0.003	0.997	4
1	1	1	1	1	1	1	0	68	0.935	0	0	0.064	1
0	1	1	1	0	1	1	0	80	0.065	0.915	0.02	0	2
1	1	1	1	0	1	1	0	73	0.601	0.389	0.01	0	1
1	1	1	1	1	1	1	1	71	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	98	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	85	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	71	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	72	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	50	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	65	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	88	0.935	0	0	0.064	1
0	1	0	1	1	1	1	0	51	0.055	0	0.003	0.942	4
1	0	1	0	0	1	1	0	75	0	0.84	0.16	0	2
0	1	0	1	1	1	1	0	50	0.055	0	0.003	0.942	4
0	1	1	1	1	1	1	0	75	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	64	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	61	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	50	0.644	0	0.001	0.355	1
0	1	0	1	1	1	1	0	75	0.055	0	0.003	0.942	4
1	1	1	1	1	1	1	0	71	0.935	0	0	0.064	1
0	1	1	0	0	1	1	0	60	0	0.972	0.028	0	2
1	1	1	1	1	1	1	0	65	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	91	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	78	0.935	0	0	0.064	1
1	1	1	1	0	1	1	0	75	0.601	0.389	0.01	0	1
0	0	1	1	1	1	1	0	90	0.058	0	0.007	0.935	4
0	1	1	1	1	0	1	0	55	0.223	0	0.088	0.689	4
1	1	1	1	1	1	1	0	65	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	81	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	78	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	50	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	80	0.935	0	0	0.064	1
0	1	1	1	0	1	1	1	85	0.065	0.915	0.02	0	2
1	1	1	1	1	1	1	0	75	0.935	0	0	0.064	1
0	0	1	1	1	1	1	0	85	0.058	0	0.007	0.935	4
1	1	1	1	1	1	1	1	53	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	70	0.644	0	0.001	0.355	1
1	1	1	1	0	1	0	0	86	0.019	0.77	0.211	0	2
0	1	1	1	1	1	0	0	20	0.076	0	0.048	0.876	4
1	1	1	1	1	1	1	0	65	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	79	0.935	0	0	0.064	1
0	0	1	1	1	1	1	1	60	0.058	0	0.007	0.935	4
0	0	0	0	1	1	1	0	53	0	0	0.052	0.948	4
1	1	1	1	0	0	0	1	40	0	0	1	0	3
1	1	1	1	0	1	1	1	80	0.601	0.389	0.01	0	1
1	1	1	1	1	1	1	1	50	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	81	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	65	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	92	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	66	0.644	0	0.001	0.355	1
1	1	0	1	1	1	1	0	75	0.318	0	0.001	0.681	4
1	0	1	1	1	1	1	0	90	0.331	0	0.002	0.667	4
0	1	0	1	1	1	1	1	80	0.055	0	0.003	0.942	4
0	1	1	1	0	1	1	1	74	0.065	0.915	0.02	0	2
1	1	0	1	1	1	1	1	100	0.318	0	0.001	0.681	4
1	1	1	1	1	1	1	0	41	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	86	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	80	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	95	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	56	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	70	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	72	0.935	0	0	0.064	1
0	0	0	1	1	0	0	0	75	0	0	0.965	0.035	3
1	1	1	1	1	1	1	0	73	0.935	0	0	0.064	1
0	1	0	1	0	1	1	0	50	0.004	0.932	0.064	0	2
1	1	1	1	1	1	1	1	71	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	75	0.644	0	0.001	0.355	1
0	1	1	0	1	1	1	0	69	0	0	0.008	0.992	4
1	1	1	1	1	1	1	0	49	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	35	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	60	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	76	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	75	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	81	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	78	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	85	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	83	0.644	0	0.001	0.355	1
0	0	1	1	1	1	1	0	81	0.058	0	0.007	0.935	4
1	1	0	1	1	1	1	0	86	0.318	0	0.001	0.681	4
0	1	0	1	1	1	1	0	83	0.055	0	0.003	0.942	4
1	1	1	1	1	1	1	0	65	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	72	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	83	0.935	0	0	0.064	1
1	1	1	0	0	1	0	0	84	0	0.737	0.263	0	2
1	1	1	1	1	1	1	0	79	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	75	0.644	0	0.001	0.355	1
0	1	0	1	0	1	1	0	85	0.004	0.932	0.064	0	2
1	0	1	1	1	1	1	0	86	0.331	0	0.002	0.667	4
0	1	1	1	1	1	1	0	87	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	89	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	76	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	73	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	80	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	93	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	80	0.644	0	0.001	0.355	1
0	0	1	0	1	0	0	0	80	0	0	0.985	0.015	3
1	1	1	1	1	1	1	0	82	0.935	0	0	0.064	1
0	1	1	0	0	1	1	0	77	0	0.972	0.028	0	2
1	1	1	1	1	1	1	0	72	0.935	0	0	0.064	1
0	1	1	1	0	1	0	0	70	0.001	0.816	0.183	0	2
1	1	1	1	1	1	1	1	85	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	68	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	80	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	65	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	80	0.935	0	0	0.064	1
0	0	1	1	1	1	1	1	72	0.058	0	0.007	0.935	4
0	1	1	0	0	1	1	1	74	0	0.972	0.028	0	2
1	1	1	1	1	1	1	0	62	0.935	0	0	0.064	1
1	0	1	1	1	1	1	0	90	0.331	0	0.002	0.667	4
1	1	1	1	1	1	1	0	85	0.935	0	0	0.064	1
0	1	0	1	1	1	1	0	75	0.055	0	0.003	0.942	4
1	1	1	1	1	1	1	0	81	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	68	0.935	0	0	0.064	1
0	0	1	1	1	1	1	0	70	0.058	0	0.007	0.935	4
1	1	1	1	1	1	1	1	75	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	70	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	52	0.935	0	0	0.064	1
1	1	1	1	1	1	0	0	75	0.403	0	0.015	0.583	4
0	1	1	1	1	1	1	1	75	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	85	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	65	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	75	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	75	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	71	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	57	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	1	83	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	79	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	75	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	87	0.644	0	0.001	0.355	1
0	1	1	1	0	1	1	0	81	0.065	0.915	0.02	0	2
1	1	1	1	1	1	1	0	86	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	83	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	88	0.935	0	0	0.064	1
0	1	0	1	1	1	1	0	41	0.055	0	0.003	0.942	4
1	1	0	1	1	1	1	1	70	0.318	0	0.001	0.681	4
0	1	1	1	1	1	1	0	85	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	71	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	36	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	75	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	90	0.935	0	0	0.064	1
0	1	1	1	1	0	1	0	80	0.223	0	0.088	0.689	4
1	1	1	1	1	1	1	0	82	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	10	0.935	0	0	0.064	1
1	1	1	1	0	1	1	0	75	0.601	0.389	0.01	0	1
1	1	1	1	1	1	1	0	93	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	87	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	90	0.644	0	0.001	0.355	1
1	1	0	1	1	1	1	1	71	0.318	0	0.001	0.681	4
0	1	1	1	1	1	1	0	89	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	78	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	78	0.644	0	0.001	0.355	1
0	0	1	1	0	1	1	0	90	0.003	0.891	0.106	0	2
0	1	1	1	1	1	1	0	73	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	84	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	67	0.644	0	0.001	0.355	1
0	1	1	1	0	1	1	0	40	0.065	0.915	0.02	0	2
1	1	1	1	1	1	1	0	97	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	70	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	85	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	1	81	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	83	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	75	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	70	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	91	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	80	0.935	0	0	0.064	1
1	0	0	1	1	1	1	0	86	0.016	0	0.006	0.978	4
1	1	1	1	1	1	1	0	82	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	84	0.935	0	0	0.064	1
0	1	1	1	0	1	0	0	70	0.001	0.816	0.183	0	2
1	1	1	1	1	1	1	0	85	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	69	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	72	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	97	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	65	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	25	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	88	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	70	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	69	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	76	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	79	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	89	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	87	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	1	86	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	73	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	87	0.935	0	0	0.064	1
0	1	0	1	1	1	1	0	90	0.055	0	0.003	0.942	4
1	0	1	1	1	1	1	1	55	0.331	0	0.002	0.667	4
0	1	1	1	1	1	1	0	48	0.644	0	0.001	0.355	1
0	1	1	0	0	0	0	0	75	0	0	1	0	3
1	1	1	1	1	1	1	1	81	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	0	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	86	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	95	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	58	0.644	0	0.001	0.355	1
1	1	0	1	1	1	1	0	95	0.318	0	0.001	0.681	4
1	1	1	1	1	1	1	1	60	0.935	0	0	0.064	1
0	1	0	1	1	1	1	1	75	0.055	0	0.003	0.942	4
1	1	0	1	1	1	1	0	74	0.318	0	0.001	0.681	4
1	1	1	1	1	1	1	0	45	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	72	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	60	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	75	0.935	0	0	0.064	1
1	1	1	1	0	1	1	0	61	0.601	0.389	0.01	0	1
1	1	1	1	1	1	1	1	85	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	81	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	76	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	85	0.935	0	0	0.064	1
0	1	0	1	1	1	1	0	80	0.055	0	0.003	0.942	4
1	1	0	1	0	0	1	0	70	0.003	0	0.997	0	3
1	1	1	1	1	1	1	0	84	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	45	0.935	0	0	0.064	1
1	1	0	1	1	1	1	0	78	0.318	0	0.001	0.681	4
1	1	1	1	1	1	1	1	87	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	79	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	90	0.935	0	0	0.064	1
1	1	1	1	0	1	1	0	80	0.601	0.389	0.01	0	1
1	1	1	1	1	1	1	1	85	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	70	0.935	0	0	0.064	1
0	1	1	1	1	1	0	0	85	0.076	0	0.048	0.876	4
1	1	1	1	1	1	1	0	70	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	76	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	90	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	86	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	76	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	70	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	80	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	87	0.644	0	0.001	0.355	1
0	1	1	1	1	1	0	0	70	0.076	0	0.048	0.876	4
1	1	1	0	1	1	1	0	74	0	0	0.003	0.997	4
1	1	1	1	1	1	1	0	78	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	60	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	64	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	80	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	93	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	75	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	60	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	65	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	72	0.935	0	0	0.064	1
0	1	1	1	1	0	1	0	88	0.223	0	0.088	0.689	4
1	1	1	1	1	1	1	0	90	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	75	0.935	0	0	0.064	1
0	1	1	1	0	1	1	0	70	0.065	0.915	0.02	0	2
1	1	1	1	1	1	1	1	80	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	69	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	89	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	82	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	86	0.935	0	0	0.064	1
1	1	0	1	1	1	1	0	89	0.318	0	0.001	0.681	4
1	1	1	1	1	1	1	0	65	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	80	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	88	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	90	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	72	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	47	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	71	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	80	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	87	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	85	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	89	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	70	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	93	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	87	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	66	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	90	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	70	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	92	0.935	0	0	0.064	1
1	1	1	1	1	1	0	0	85	0.403	0	0.015	0.583	4
1	1	1	1	1	1	1	1	85	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	94	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	98	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	87	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	65	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	75	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	70	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	60	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	80	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	99	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	80	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	80	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	83	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	77	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	1	92	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	74	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	87	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	82	0.935	0	0	0.064	1
1	1	0	1	1	1	1	0	75	0.318	0	0.001	0.681	4
0	1	1	1	1	1	1	0	80	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	86	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	78	0.935	0	0	0.064	1
1	0	1	1	1	1	1	0	100	0.331	0	0.002	0.667	4
0	1	1	1	1	1	1	0	83	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	70	0.935	0	0	0.064	1
0	1	1	1	0	1	0	0	83	0.001	0.816	0.183	0	2
1	1	1	1	1	1	1	0	74	0.935	0	0	0.064	1
0	1	1	1	1	1	0	0	86	0.076	0	0.048	0.876	4
1	1	1	1	1	1	1	1	85	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	80	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	90	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	70	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	100	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	90	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	94	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	57	0.935	0	0	0.064	1
1	1	1	0	1	1	1	0	80	0	0	0.003	0.997	4
1	1	1	1	1	1	1	1	78	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	98	0.935	0	0	0.064	1
1	0	1	1	1	1	1	0	87	0.331	0	0.002	0.667	4
1	1	0	1	1	1	1	0	90	0.318	0	0.001	0.681	4
0	1	1	1	1	1	1	0	50	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	80	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	79	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	78	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	85	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	81	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	91	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	70	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	80	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	35	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	96	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	85	0.935	0	0	0.064	1
0	1	0	1	1	1	1	1	60	0.055	0	0.003	0.942	4
1	1	1	1	1	1	1	1	88	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	87	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	75	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	87	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	86	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	90	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	70	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	70	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	71	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	65	0.935	0	0	0.064	1
1	1	0	1	1	1	1	0	81	0.318	0	0.001	0.681	4
1	1	1	1	1	1	1	0	99	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	70	0.935	0	0	0.064	1
0	0	1	1	1	1	1	0	67	0.058	0	0.007	0.935	4
1	1	1	1	1	1	1	0	83	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	75	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	56	0.935	0	0	0.064	1
1	1	1	1	1	1	0	0	75	0.403	0	0.015	0.583	4
0	1	1	1	1	1	1	0	80	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	100	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	80	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	80	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	60	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	85	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	70	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	80	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	86	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	80	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	65	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	92	0.935	0	0	0.064	1
0	0	1	1	1	1	1	0	93	0.058	0	0.007	0.935	4
1	1	1	1	1	1	1	0	80	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	92	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	90	0.935	0	0	0.064	1
1	0	0	1	1	1	1	0	50	0.016	0	0.006	0.978	4
1	1	1	1	1	1	1	1	94	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	80	0.935	0	0	0.064	1
0	1	1	1	1	1	1	0	99	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	63	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	85	0.935	0	0	0.064	1
1	1	1	1	1	1	1	1	83	0.935	0	0	0.064	1
0	1	1	1	1	1	1	1	40	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	75	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	90	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	67	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	85	0.935	0	0	0.064	1
0	1	1	0	0	1	1	0	95	0	0.972	0.028	0	2
0	1	1	1	1	1	1	1	84	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	50	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	1	67	0.644	0	0.001	0.355	1
1	1	1	1	1	1	1	0	88	0.935	0	0	0.064	1
1	1	1	1	1	1	1	0	90	0.935	0	0	0.064	1
1	1	0	1	1	1	1	0	79	0.318	0	0.001	0.681	4
0	1	1	1	1	1	1	0	87	0.644	0	0.001	0.355	1
0	1	1	1	1	1	1	0	85	0.644	0	0.001	0.355	1
