1089	1	0	0	1	0	0	0	0	1	0	0
1090	2	1	1	1	0	1	1	1	1	1	1
1091	2	.	.	.	.	.	.	.	.	.	.
1092	2	.	.	.	.	.	.	.	.	.	.
1093	1	.	.	.	.	.	.	.	.	.	.
1094	1	.	.	.	.	.	.	.	.	.	.
1095	2	.	.	.	.	.	.	.	.	.	.
1096	1	.	.	.	.	.	.	.	.	.	.
1097	2	.	.	.	.	.	.	.	.	.	.
1098	1	1	1	1	0	1	1	0	0	0	0
1099	1	0	0	1	0	0	1	1	1	0	0
1100	2	0	1	0	1	1	1	1	1	1	1
1101	2	1	1	1	1	1	0	1	1	1	1
1102	2	1	1	1	1	1	0	0	0	0	0
1103	1	.	.	.	.	.	.	.	.	.	.
1104	1	1	1	1	1	1	0	1	1	0	0
1105	1	.	.	.	.	.	.	.	.	.	.
1106	2	1	0	0	0	0	0	0	0	0	0
1107	1	.	.	.	.	.	.	.	.	.	.
1108	1	.	.	.	.	.	.	.	.	.	.
1109	1	1	1	1	0	1	1	1	1	0	0
1110	1	.	.	.	.	.	.	.	.	.	.
1111	2	0	0	0	0	0	0	0	0	1	0
1112	1	1	0	1	0	0	1	0	1	0	0
1113	1	1	1	1	1	1	0	1	1	0	1
1114	1	1	1	1	1	1	1	1	1	1	1
1115	1	0	1	1	0	0	0	0	1	0	0
1116	2	.	.	.	.	.	.	.	.	.	.
1117	1	.	.	.	.	.	.	.	.	.	.
1118	1	0	1	0	1	1	0	0	0	0	0
1119	2	.	.	.	.	.	.	.	.	.	.
1120	2	.	.	.	.	.	.	.	.	.	.
1121	2	1	1	1	1	1	0	1	1	0	1
1122	2	.	.	.	.	.	.	.	.	.	.
1123	2	1	1	1	1	1	1	0	1	0	0
1124	2	.	.	.	.	.	.	.	.	.	.
1125	2	1	1	1	1	1	1	1	1	1	1
1126	1	.	.	.	.	.	.	.	.	.	.
1127	2	.	.	.	.	.	.	.	.	.	.
1128	2	1	0	0	0	0	0	0	0	0	0
1129	2	.	.	.	.	.	.	.	.	.	.
1130	1	.	.	.	.	.	.	.	.	.	.
1131	2	.	.	.	.	.	.	.	.	.	.
1132	1	0	1	1	1	1	1	1	1	1	1
1133	2	0	0	1	0	.	0	0	0	0	0
1134	2	.	.	.	.	.	.	.	.	.	.
1135	2	1	1	1	0	1	1	0	1	1	1
1136	2	.	.	.	.	.	.	.	.	.	.
1137	1	.	.	.	.	.	.	.	.	.	.
1138	2	.	.	.	.	.	.	.	.	.	.
1139	1	1	1	1	1	0	1	1	1	0	0
1140	2	1	1	1	1	1	1	1	1	1	1
1141	2	1	1	1	1	1	1	1	1	1	0
1142	2	1	1	0	1	1	1	1	1	1	1
1143	2	0	0	0	0	0	0	0	0	0	0
1144	2	.	.	.	.	.	.	.	.	.	.
1145	2	.	.	.	.	.	.	.	.	.	.
1146	2	1	0	0	0	0	1	0	0	0	0
1147	2	1	1	0	1	1	1	1	1	1	1
1148	1	0	1	0	0	1	0	1	0	0	1
1149	1	1	0	.	1	1	1	0	1	0	0
1150	1	.	.	.	.	.	.	.	.	.	.
1151	2	.	.	.	.	.	.	.	.	.	.
1152	2	.	.	.	.	.	.	.	.	.	.
1153	1	.	.	.	.	.	.	.	.	.	.
1154	1	1	0	1	0	1	1	0	1	0	1
1155	2	1	0	0	1	0	1	0	0	1	0
1156	1	0	0	1	0	0	0	0	0	0	0
1157	1	1	1	1	0	0	1	1	1	0	0
1158	1	0	0	0	0	0	0	0	0	0	0
1159	2	.	.	.	.	.	.	.	.	.	.
1160	2	.	.	.	.	.	.	.	.	.	.
1161	2	1	0	0	1	1	1	0	0	1	1
1162	2	.	.	.	.	.	.	.	.	.	.
1163	2	.	.	.	.	.	.	.	.	.	.
1164	2	0	1	1	0	0	1	0	0	0	0
1165	1	.	.	.	.	.	.	.	.	.	.
1166	2	0	0	0	0	0	0	0	0	0	0
1167	2	1	1	1	1	1	1	1	1	0	1
1168	2	1	1	1	1	1	1	0	1	0	1
1169	1	.	.	.	.	.	.	.	.	.	.
1170	1	.	.	.	.	.	.	.	.	.	.
1171	1	1	1	1	1	1	1	1	1	0	0
1172	1	0	1	0	0	0	1	0	0	0	0
1173	2	1	1	1	1	1	1	1	1	1	1
1174	2	.	.	.	.	.	.	.	.	.	.
1175	1	1	1	1	1	1	0	0	0	0	0
1176	2	.	.	.	.	.	.	.	.	.	.
1177	2	.	.	.	.	.	.	.	.	.	.
1178	2	1	1	1	1	1	1	1	1	1	1
1179	2	0	0	0	0	0	0	0	0	0	0
1180	2	.	.	.	.	.	.	.	.	.	.
1181	2	.	.	.	.	.	.	.	.	.	.
1182	2	.	.	.	.	.	.	.	.	.	.
1183	1	0	1	1	1	1	1	1	1	0	0
1184	1	1	0	1	0	0	0	0	0	0	0
1185	2	1	1	1	0	1	1	1	1	0	1
1186	2	.	.	.	.	.	.	.	.	.	.
1187	2	1	0	1	1	0	0	0	0	0	0
1188	1	1	1	1	1	1	0	1	1	0	0
1189	2	0	1	1	1	1	1	1	1	1	1
1190	2	1	1	1	1	1	0	0	0	0	0
1191	1	0	1	1	1	1	0	0	0	0	1
1192	1	0	1	1	0	0	1	0	0	0	0
1193	2	.	.	.	.	.	.	.	.	.	.
1194	1	.	.	.	.	.	.	.	.	.	.
1195	2	.	.	.	.	.	.	.	.	.	.
1196	2	.	.	.	.	.	.	.	.	.	.
1197	2	0	1	1	1	1	1	1	1	1	1
1198	2	0	1	1	1	1	0	0	0	0	0
1199	2	.	.	.	.	.	.	.	.	.	.
1200	1	1	1	1	1	1	0	1	1	0	0
1201	1	1	1	1	1	1	0	1	1	0	1
1202	2	.	.	.	.	.	.	.	.	.	.
1203	2	1	0	0	0	1	0	0	0	0	0
1204	1	1	1	1	1	1	1	1	1	0	1
1205	2	.	.	.	.	.	.	.	.	.	.
1206	2	.	.	.	.	.	.	.	.	.	.
1207	1	0	0	1	0	0	1	0	0	0	1
1208	2	.	.	.	.	.	.	.	.	.	.
1209	1	.	.	.	.	.	.	.	.	.	.
1210	2	0	0	0	0	0	0	0	0	0	0
1211	1	.	.	.	.	.	.	.	.	.	.
1212	1	1	0	1	0	1	1	0	1	0	1
1213	1	.	.	.	.	.	.	.	.	.	.
1214	1	1	1	1	1	1	1	1	1	1	1
1215	2	.	.	.	.	.	.	.	.	.	.
1216	1	1	1	1	0	0	1	0	1	0	0
1217	2	.	.	.	.	.	.	.	.	.	.
1218	1	.	.	.	.	.	.	.	.	.	.
1219	1	.	.	.	.	.	.	.	.	.	.
1220	2	0	1	1	1	1	0	0	0	0	0
1221	1	.	.	.	.	.	.	.	.	.	.
1222	1	0	0	1	0	0	0	0	0	0	0
1223	1	.	.	.	.	.	.	.	.	.	.
1224	1	0	1	1	1	1	0	1	1	0	0
1225	2	0	1	0	1	1	0	0	0	0	0
1226	2	1	1	1	1	1	1	1	1	1	1
1227	2	.	.	.	.	.	.	.	.	.	.
1228	1	.	.	.	.	.	.	.	.	.	.
1229	1	0	1	1	0	1	0	0	1	0	0
1230	2	0	0	1	1	1	1	0	1	1	1
1231	2	.	.	.	.	.	.	.	.	.	.
1232	2	0	1	1	1	1	1	1	1	1	1
1233	2	.	.	.	.	.	.	.	.	.	.
1234	2	0	1	1	1	1	1	.	0	0	0
1235	2	0	1	1	1	1	1	1	1	1	1
1236	2	.	.	.	.	.	.	.	.	.	.
1237	1	0	0	1	0	1	0	1	0	0	0
1238	1	.	.	.	.	.	.	.	.	.	.
1239	2	.	.	.	.	.	.	.	.	.	.
1240	2	.	.	.	.	.	.	.	.	.	.
1241	2	1	1	1	1	1	1	0	1	0	0
1242	1	1	0	0	1	0	0	0	0	0	0
1243	1	.	.	.	.	.	.	.	.	.	.
1244	2	1	1	1	0	1	1	0	1	0	0
1245	2	0	1	0	1	0	0	1	0	1	0
1246	1	0	0	0	0	0	0	0	0	0	0
1247	1	.	.	.	.	.	.	.	.	.	.
1248	2	1	1	1	1	1	0	0	0	0	0
1249	2	.	.	.	.	.	.	.	.	.	.
1250	1	0	0	0	0	0	1	0	0	0	0
1251	2	1	1	1	1	1	1	1	1	1	1
1252	1	.	.	.	.	.	.	.	.	.	.
1253	1	.	.	.	.	.	.	.	.	.	.
1254	2	0	0	0	0	0	0	0	0	0	0
1255	1	1	1	0	0	1	0	0	0	0	0
1256	1	.	.	.	.	.	.	.	.	.	.
1257	2	.	.	.	.	.	.	.	.	.	.
1258	1	1	1	1	1	1	0	0	1	1	1
1259	2	.	.	.	.	.	.	.	.	.	.
1260	1	.	.	.	.	.	.	.	.	.	.
1261	1	.	.	.	.	.	.	.	.	.	.
1262	2	.	.	.	.	.	.	.	.	.	.
1263	1	.	.	.	.	.	.	.	.	.	.
1264	2	.	.	.	.	.	.	.	.	.	.
1265	1	0	0	0	0	0	1	1	1	0	0
1266	2	1	1	1	1	1	0	1	1	0	1
1267	2	.	.	.	.	.	.	.	.	.	.
1268	2	.	.	.	.	.	.	.	.	.	.
1269	2	1	1	0	1	1	1	0	0	0	1
1270	2	.	.	.	.	.	.	.	.	.	.
1271	2	1	1	1	1	1	0	0	0	0	0
1272	1	0	0	0	0	0	0	0	0	0	0
1273	1	.	.	.	.	.	.	.	.	.	.
1274	1	0	0	1	0	1	1	1	1	0	0
1275	2	.	.	.	.	.	.	.	.	.	.
1276	1	0	1	0	1	1	1	1	1	1	0
1277	2	.	.	.	.	.	.	.	.	.	.
1278	2	.	.	.	.	.	.	.	.	.	.
1279	1	.	.	.	.	.	.	.	.	.	.
1280	2	.	0	1	0	0	1	1	1	1	1
1281	1	.	.	.	.	.	.	.	.	.	.
1282	1	1	1	1	1	1	1	1	1	1	1
1283	2	1	1	1	1	1	1	1	1	1	1
1284	2	.	.	.	.	.	.	.	.	.	.
1285	1	.	.	.	.	.	.	.	.	.	.
1286	1	1	1	1	.	.	0	0	1	0	0
1287	2	1	1	1	1	1	1	1	1	1	1
1288	1	0	1	1	1	1	1	0	0	0	0
1289	2	1	1	1	1	1	1	1	1	1	1
1290	1	1	1	1	0	0	0	0	1	0	0
1291	2	1	1	1	1	1	1	1	1	0	0
1292	2	0	0	0	0	0	0	0	0	0	0
1293	1	1	1	1	1	1	1	1	1	1	1
1294	2	.	.	.	.	.	.	.	.	.	.
1295	1	.	.	.	.	.	.	.	.	.	.
1296	1	1	1	1	1	1	1	1	1	1	1
1297	2	0	0	1	0	1	0	1	0	0	1
1298	2	0	1	1	1	1	1	1	1	1	1
1299	1	.	.	.	.	.	.	.	.	.	.
1300	2	.	.	.	.	.	.	.	.	.	.
1301	1	.	.	.	.	.	.	.	.	.	.
1302	1	0	0	0	1	0	1	1	0	1	0
1303	1	.	.	.	.	.	.	.	.	.	.
1304	2	.	.	.	.	.	.	.	.	.	.
1305	2	.	.	.	.	.	.	.	.	.	.
1306	2	1	1	1	1	1	1	1	1	1	1
1307	2	.	.	.	.	.	.	.	.	.	.
1308	1	0	1	1	0	1	0	0	1	0	0
1309	2	.	.	.	.	.	.	.	.	.	.
1310	2	1	1	1	1	1	1	1	1	1	1
1311	1	0	1	1	0	1	1	0	1	0	0
1312	1	.	.	.	.	.	.	.	.	.	.
1313	2	1	1	1	1	1	1	1	1	1	1
1314	2	1	1	1	1	0	0	0	.	0	0
1315	1	1	1	1	0	1	0	0	0	.	1
1316	2	.	.	.	.	.	.	.	.	.	.
1317	1	0	1	.	.	1	1	0	1	1	1
1318	1	.	.	.	.	.	.	.	.	.	.
1319	1	0	0	0	0	0	0	0	0	0	0
1320	2	.	.	.	.	.	.	.	.	.	.
1321	1	.	.	.	.	.	.	.	.	.	.
1322	2	.	.	.	.	.	.	.	.	.	.
1323	2	.	.	.	.	.	.	.	.	.	.
1324	2	.	.	.	.	.	.	.	.	.	.
1325	2	1	1	1	1	1	1	1	1	1	1
1326	2	.	.	.	.	.	.	.	.	.	.
1327	1	1	1	1	1	1	1	1	1	1	1
1328	2	0	0	0	0	1	1	1	0	1	1
1329	1	.	.	.	.	.	.	.	.	.	.
1330	1	0	0	0	0	0	0	.	0	0	0
1331	1	.	.	.	.	.	.	.	.	.	.
1332	1	.	.	.	.	.	.	.	.	.	.
1333	1	0	1	1	1	1	1	0	1	0	0
1334	1	1	1	1	1	1	0	1	0	0	0
1335	1	.	.	.	.	.	.	.	.	.	.
1336	2	0	0	0	.	0	1	1	1	0	1
1337	2	1	1	1	1	1	0	0	0	0	0
1338	2	0	1	1	0	1	1	0	0	1	1
1339	2	1	1	1	1	0	1	1	1	1	1
1340	2	.	.	.	.	.	.	.	.	.	.
1341	1	.	.	.	.	.	.	.	.	.	.
1342	1	.	.	.	.	.	.	.	.	.	.
1343	1	1	0	0	0	0	0	0	0	0	0
1344	1	1	0	0	0	0	0	0	0	0	0
1345	1	.	.	.	.	.	.	.	.	.	.
1346	2	0	1	0	1	1	0	1	0	0	1
1347	2	.	.	.	.	.	.	.	.	.	.
1348	1	.	.	.	.	.	.	.	.	.	.
1349	1	.	.	.	.	.	.	.	.	.	.
1350	2	1	0	1	1	0	1	1	1	1	1
1351	2	.	.	.	.	.	.	.	.	.	.
1352	2	1	1	1	1	1	1	1	1	1	1
1353	2	0	0	0	1	1	0	1	1	0	0
1354	1	1	1	1	1	1	1	1	1	0	1
1355	2	.	.	.	.	.	.	.	.	.	.
1356	2	0	0	0	0	0	0	0	0	0	0
1357	2	1	0	1	0	1	1	0	1	0	1
1358	2	.	.	.	.	.	.	.	.	.	.
1359	2	1	1	1	1	1	1	1	1	1	1
1360	2	1	1	1	1	1	1	1	1	1	1
1361	1	1	0	0	0	0	1	1	1	0	0
1362	1	0	0	0	1	0	1	0	0	0	0
1363	1	.	.	.	.	.	.	.	.	.	.
1364	2	0	0	0	0	0	1	0	0	0	0
1365	1	1	1	1	1	1	0	1	1	1	1
1366	1	0	0	0	1	0	0	0	0	0	0
1367	1	0	1	0	1	1	0	1	0	1	1
1368	2	0	1	1	1	0	0	1	1	0	0
1369	1	0	1	1	0	0	0	0	1	0	0
1370	1	.	.	.	.	.	.	.	.	.	.
1371	2	.	.	.	.	.	.	.	.	.	.
1372	2	.	.	.	.	.	.	.	.	.	.
1373	2	.	.	.	.	.	.	.	.	.	.
1374	1	.	.	.	.	.	.	.	.	.	.
1375	2	.	.	.	.	.	.	.	.	.	.
1376	1	1	1	1	1	1	1	0	1	1	1
1377	2	1	1	1	0	0	1	1	1	0	0
1378	2	0	1	0	0	1	0	0	0	0	0
1379	2	1	1	1	1	1	1	1	1	0	0
1380	2	.	.	.	.	.	.	.	.	.	.
1381	1	.	.	.	.	.	.	.	.	.	.
1382	2	.	.	.	.	.	.	.	.	.	.
1383	1	0	1	1	1	1	0	1	0	0	0
1384	2	.	.	.	.	.	.	.	.	.	.
1385	1	0	0	0	0	0	0	0	0	0	0
1386	1	0	1	1	0	1	0	0	0	0	0
1387	1	.	.	.	.	.	.	.	.	.	.
1388	2	.	.	.	.	.	.	.	.	.	.
1389	2	0	0	0	0	0	1	0	0	0	0
1390	1	0	0	1	0	0	0	0	0	0	0
1391	1	1	1	1	1	1	1	1	1	0	1
1392	2	0	0	0	0	0	0	0	0	1	1
1393	2	.	.	.	.	.	.	.	.	.	.
1394	2	.	.	.	.	.	.	.	.	.	.
1395	2	.	.	.	.	.	.	.	.	.	.
1396	1	0	1	1	1	0	0	1	0	1	0
1397	1	0	1	0	1	1	0	0	0	0	0
1398	2	.	.	.	.	.	.	.	.	.	.
1399	1	1	1	0	1	1	0	0	0	0	0
1400	2	.	.	.	.	.	.	.	.	.	.
1401	2	1	0	0	1	1	1	0	0	0	0
1402	1	1	1	1	1	1	1	1	1	1	1
1403	2	0	1	1	1	1	0	0	0	0	1
1404	2	.	.	.	.	.	.	.	.	.	.
1405	2	1	0	1	1	0	1	0	1	1	0
1406	2	.	.	.	.	.	.	.	.	.	.
1407	2	.	.	.	.	.	.	.	.	.	.
1408	1	1	1	1	1	1	0	0	1	0	0
1409	1	1	1	1	0	1	0	0	0	0	0
1410	2	1	1	0	0	0	1	1	0	0	1
1411	1	1	1	1	1	1	1	0	1	0	0
1412	1	.	.	.	.	.	.	.	.	.	.
1413	1	1	1	1	1	1	1	1	1	1	1
1414	1	0	0	0	0	0	1	0	0	0	0
1415	2	0	1	1	1	1	1	1	1	1	1
1416	1	.	.	.	.	.	.	.	.	.	.
1417	2	0	1	1	1	1	1	1	1	1	1
1418	2	.	.	.	.	.	.	.	.	.	.
1419	1	.	.	.	.	.	.	.	.	.	.
1420	2	.	.	.	.	.	.	.	.	.	.
1421	2	1	1	1	1	1	1	1	1	1	1
1422	1	1	1	0	0	1	1	1	1	0	1
1423	2	0	0	0	0	0	0	0	0	0	0
1424	1	.	.	.	.	.	.	.	.	.	.
1425	1	1	1	1	0	0	0	1	1	1	1
1426	2	0	0	1	1	1	1	1	1	0	1
1427	1	0	0	1	0	0	0	0	0	0	0
1428	1	.	.	.	.	.	.	.	.	.	.
1429	2	.	.	.	.	.	.	.	.	.	.
1430	2	1	1	1	1	1	1	1	1	1	1
1431	2	1	1	1	1	1	1	1	1	1	1
1432	1	.	.	.	.	.	.	.	.	.	.
1433	2	0	0	0	0	0	0	0	0	0	0
1434	1	0	1	1	0	1	0	1	0	0	1
1435	1	.	.	.	.	.	.	.	.	.	.
1436	1	.	.	.	.	.	.	.	.	.	.
1437	1	1	1	1	1	1	1	1	1	1	1
1438	2	0	1	0	1	0	1	1	1	1	0
1439	1	1	0	1	1	1	1	1	1	1	1
1440	2	.	.	.	.	.	.	.	.	.	.
1441	1	1	1	1	1	1	0	1	1	0	0
1442	1	.	.	.	.	.	.	.	.	.	.
1443	1	.	.	.	.	.	.	.	.	.	.
1444	2	0	1	0	1	1	1	1	1	1	1
1445	2	0	1	0	1	1	0	0	0	0	0
1446	2	.	.	.	.	.	.	.	.	.	.
1447	2	0	0	0	0	0	0	0	0	0	0
1448	2	.	.	.	.	.	.	.	.	.	.
1449	1	0	0	1	1	1	1	0	1	0	1
1450	1	1	1	0	0	1	0	0	0	0	0
1451	2	1	0	1	1	0	1	1	1	1	1
1452	1	1	1	1	1	1	0	0	1	0	0
1453	2	1	1	1	1	1	1	1	1	1	1
1454	1	.	.	.	.	.	.	.	.	.	.
1455	1	0	1	1	1	1	0	0	1	0	0
1456	2	.	.	.	.	.	.	.	.	.	.
1457	1	0	1	0	0	1	0	1	0	.	1
1458	1	0	1	1	1	1	0	0	1	0	0
1459	1	0	0	1	1	1	1	1	1	0	0
1460	2	1	0	0	0	1	1	0	.	.	0
1461	2	0	1	1	1	1	0	0	0	0	0
1462	2	.	.	.	.	.	.	.	.	.	.
1463	1	1	1	1	1	1	1	1	1	1	1
1464	2	0	1	1	1	1	0	1	0	0	0
1465	2	1	1	1	1	1	1	1	1	1	1
1466	2	1	1	1	1	1	1	1	1	1	1
1467	1	.	.	.	.	.	.	.	.	.	.
1468	2	.	.	.	.	.	.	.	.	.	.
1469	2	.	.	.	.	.	.	.	.	.	.
1470	2	1	1	1	1	1	0	0	1	1	0
1471	2	1	1	1	0	1	1	1	1	0	1
1472	2	0	0	0	0	0	0	0	0	0	0
1473	1	1	1	1	1	0	1	1	1	0	0
1474	2	.	.	.	.	.	.	.	.	.	.
1475	2	.	.	.	.	.	.	.	.	.	.
1476	2	0	0	1	0	0	1	0	0	0	0
1477	1	0	0	0	1	1	0	0	0	0	0
1478	2	.	.	.	.	.	.	.	.	.	.
1479	2	1	0	0	1	1	1	0	0	0	1
1480	2	1	1	1	1	1	0	0	0	0	0
1481	2	1	0	1	0	0	1	0	1	0	0
1482	1	.	.	.	.	.	.	.	.	.	.
1483	1	.	.	.	.	.	.	.	.	.	.
1484	1	1	1	1	1	1	1	1	1	0	0
1485	2	.	.	.	.	.	.	.	.	.	.
1486	1	0	0	0	1	0	1	1	1	1	1
1487	1	0	1	0	1	.	1	1	0	0	0
1488	1	.	.	.	.	.	.	.	.	.	.
1489	1	.	.	.	.	.	.	.	.	.	.
1490	2	1	0	1	0	0	1	1	1	0	0
1491	2	.	.	.	.	.	.	.	.	.	.
1492	1	0	0	0	.	1	0	0	0	0	0
1493	2	1	1	1	1	1	1	1	1	1	1
1494	2	.	.	.	.	.	.	.	.	.	.
1495	2	.	.	.	.	.	.	.	.	.	.
1496	1	.	.	.	.	.	.	.	.	.	.
1497	2	.	.	.	.	.	.	.	.	.	.
1498	2	1	1	1	1	1	1	1	1	1	1
1499	1	0	0	1	0	0	0	0	1	0	1
1500	2	0	0	1	0	0	0	0	0	1	1
1501	1	1	1	1	1	1	0	1	1	1	0
1502	2	.	.	.	.	.	.	.	.	.	.
1503	1	.	.	.	.	.	.	.	.	.	.
1504	2	1	1	0	1	1	0	0	0	0	0
1505	1	1	0	0	1	1	1	1	0	1	1
1506	1	.	.	.	.	.	.	.	.	.	.
1507	2	.	.	.	.	.	.	.	.	.	.
1508	2	.	.	.	.	.	.	.	.	.	.
1509	2	.	.	.	.	.	.	.	.	.	.
1510	1	.	.	.	.	.	.	.	.	.	.
1511	1	.	.	.	.	.	.	.	.	.	.
1512	2	.	.	.	.	.	.	.	.	.	.
1513	2	1	0	1	0	1	1	0	1	1	1
1514	1	1	1	1	1	1	0	0	1	0	0
1515	1	.	.	.	.	.	.	.	.	.	.
1516	2	.	.	.	.	.	.	.	.	.	.
1517	1	1	0	1	1	1	1	0	0	0	0
1518	1	.	.	.	.	.	.	.	.	.	.
1519	1	0	0	0	1	1	0	0	0	0	0
1520	1	.	.	.	.	.	.	.	.	.	.
1521	2	.	.	.	.	.	.	.	.	.	.
1522	2	1	1	1	1	1	1	1	1	1	1
1523	1	0	1	0	1	0	1	0	0	0	0
1524	2	1	1	1	1	1	1	1	1	1	1
1525	2	1	0	1	1	1	0	0	0	0	0
1526	2	1	1	1	1	0	1	1	1	1	0
1527	2	0	0	0	0	0	1	0	0	0	0
1528	2	1	1	1	1	1	1	1	1	1	1
1529	2	1	1	1	1	1	1	1	1	1	1
1530	2	.	.	.	.	.	.	.	.	.	.
1531	2	.	.	.	.	.	.	.	.	.	.
1532	2	.	.	.	.	.	.	.	.	.	.
1533	2	1	1	1	1	1	1	1	1	1	1
1534	1	1	1	1	0	1	0	0	0	0	0
1535	1	1	1	1	1	1	1	1	1	1	1
1536	1	.	.	.	.	.	.	.	.	.	.
1537	2	1	0	0	0	0	0	0	0	0	0
1538	2	.	.	.	.	.	.	.	.	.	.
1539	1	1	1	1	1	1	0	1	1	1	0
1540	1	1	1	1	1	0	1	0	0	0	0
1541	2	0	0	0	0	0	0	0	0	0	0
1542	1	.	.	.	.	.	.	.	.	.	.
1543	2	1	0	1	1	1	0	1	1	0	0
1544	1	1	1	1	1	1	0	0	.	0	0
1545	2	.	.	.	.	.	.	.	.	.	.
1546	1	.	.	.	.	.	.	.	.	.	.
1547	2	.	.	.	.	.	.	.	.	.	.
1548	2	.	.	.	.	.	.	.	.	.	.
1549	2	0	.	.	.	.	.	.	.	.	.
1550	1	0	1	1	1	0	1	0	1	0	0
1551	1	.	.	.	.	.	.	.	.	.	.
1552	2	.	.	.	.	.	.	.	.	.	.
1553	2	.	.	.	.	.	.	.	.	.	.
1554	1	0	1	1	1	1	1	0	1	1	1
1555	1	.	.	.	.	.	.	.	.	.	.
1556	1	1	1	1	0	1	0	0	0	0	0
1557	1	.	.	.	.	.	.	.	.	.	.
1558	1	.	.	.	.	.	.	.	.	.	.
1559	1	1	1	1	1	0	0	0	1	0	1
1560	2	1	1	1	1	1	0	1	1	1	1
